date,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r
2016-01-04,-0.06500108530497067,-0.03396980824153407,-0.042484197218710544,-0.09984057174271559,-0.12583954084747812,-0.1185958163019951,-0.11034955448937638,-0.14199461700734692,-0.07258973324883329,-0.04838038277511958
2016-01-05,-0.006555078036643541,0.014891112419070032,0.016707212834505877,-0.0073312446596414055,-0.028179306880964552,0.018619153674832738,0.04113555713271828,0.0418134836739487,0.0186300868770005,-0.005093917153874685
2016-01-06,0.054117647058823756,0.008973188345646161,0.005984455958549196,0.022050256996002396,0.13598231206569822,0.03810298102981022,0.020308339173090165,0.005215523853351576,0.0011506552843571964,0.00590145506775739
2016-01-07,-0.08207426939134263,-0.037414545754056464,-0.027563772223653655,-0.07293850949277404,-0.2646846625766872,-0.0744970703125004,-0.07063370473537574,-0.1403763769889839,-0.02905847373637253,-0.046599950273495824
2016-01-08,0.04175040518638577,-0.0013706793802146509,0.007340601255368415,0.007484733934283136,0.093639796848548,0.028053691275167925,0.05158419366322527,0.03274507384096422,0.00664783196167553,0.010572516620409138
2016-01-11,-0.04069510268562405,-0.028916638254347076,-0.042813074297715935,-0.1128074245939676,-0.16599285349668239,-0.1310765432098763,-0.07107918710581661,-0.1414983607884406,-0.0742923490589099,-0.05774563144082437
2016-01-12,0.01043760129659661,0.026947626125732344,-0.0006760909649662211,-0.0164070048309176,0.03578125000000011,0.0,0.041533500537441814,0.016028572673025918,0.00743637894191541,-0.004648822700744593
2016-01-13,-0.013703703703704004,-0.003929944468176083,-0.006238895722290571,-0.03908290312784689,-0.0890605702273024,-0.01917919959214912,-0.010251149628581419,-0.0419133215227066,-0.009052157115260674,-0.008738217075141374
2016-01-14,0.0,0.03509644234890716,-0.0014363274001786914,0.00792487684729055,0.01227388449685087,0.009633802816901772,0.0,0.03168858681260466,0.0,0.0016231608922638934
2016-01-15,-0.06238283062645006,-0.02181182929872737,-0.017561244150839476,-0.08781086889775876,-0.1738233328878791,-0.07796116504854361,-0.05141944641589772,-0.03797193378806978,-0.03256459299121482,-0.032506771397616485
2016-01-18,-0.00738353849867251,0.0065335368438904605,-0.009230769230769308,-0.016306620209059448,-0.04389776357827473,-0.03917729757875556,0.0,-0.0016829052258634503,-0.0055281526291297255,-0.004904427608257537
2016-01-19,0.03630698351115421,0.005817875210792628,0.014351198871650253,0.058311564192418015,0.09442636746143074,0.05932194480946103,0.041803101334295024,0.056735073799920266,0.018724966622162914,0.023738748168306588
2016-01-20,-0.01794403604458135,-0.03367030201342284,-0.025499477897667953,-0.04911020917889455,0.024545829325271218,-0.029245918631770035,0.0,-0.0727554846773847,-0.04105315122593386,-0.015274296281076757
2016-01-21,-0.02857074340527572,-0.04462449226514561,-0.013091505131128835,-0.03270648030495555,-0.12270092946965538,-0.0392693110647182,-0.020633677465290413,-0.06262020843583657,-0.016455163043478296,-0.01782029950083185
2016-01-22,0.02201171875000002,0.030502607444704177,0.004363505228993848,0.01654241645244197,0.04438483146067412,0.03964172813487885,0.020766750268721164,-0.004432746917855499,0.0030874006810441695,-0.0016835443037974797
2016-01-25,0.01085741811175321,0.0007050889025137622,0.0007902298850574544,-0.008223642172523866,0.06243427458617324,0.009817327766179914,-0.01031683873264546,0.0,0.001721286160392586,0.01650306316456587
2016-01-26,-0.07895933014354053,-0.025065651260504078,-0.042483847810481,-0.1658635052867671,-0.215581171950048,-0.14800312418640993,-0.15524999999999978,-0.13392567911518374,-0.044921347544466854,-0.05044554111350529
2016-01-27,0.030377358490565932,0.0014407158836688369,0.0030391278375150013,-0.018482993197279037,0.1292741935483869,0.030461538461538616,0.0,-0.04245610554508454,-0.00046831760448456906,0.011860111505321918
2016-01-28,-0.014708641975308613,-0.006886227544910198,-0.017447315511207172,-0.052872304005477405,0.10070868347338938,-0.06048231511254049,-0.04349718574108822,-0.04621465491030739,0.003607325383305023,-0.023499031633311955
2016-01-29,0.02206578619486657,0.02212731523107359,0.015398002421307552,0.05386815486571311,0.011925448814581416,0.05114192495921689,0.08818562190947137,0.05944600062247125,0.03966587619013911,0.023116731233097106
2016-02-01,-0.029287118977384233,-0.027187720536344457,-0.012148347138273239,-0.04406025333789791,-0.12896118097320908,-0.07073327961321484,-0.05364679748241384,-0.06165936224875305,-0.02843928252353785,-0.022700258397932924
2016-02-02,0.0112869303955934,0.018079147090712094,0.010790009809099745,0.026849791376912516,0.04444725738396622,0.02055737704918009,0.021822289156626255,0.02827589791569192,0.0197014925373133,0.011051823697098256
2016-02-03,-0.02241670810542021,-0.010229496530866538,-0.012986624822536012,-0.026600068894247465,-0.06252124251288471,-0.04091353996737361,-0.04335078534031418,-0.03485213469324995,-0.01457024221453283,-0.015246721252083166
2016-02-04,0.022733232476046417,0.04778765033207692,0.008483931947069971,0.017899860917941823,0.025225250670809014,0.010329489291597906,0.010985595147839148,0.026394032653487047,0.0031405479164480546,0.01802112366143467
2016-02-05,0.003602685231228026,0.07174493752692807,0.003053950626547677,-0.008894263994471656,-0.01865449438202242,-0.010304026294165864,-0.010948243294295305,-0.011017298187808826,-0.0022115955181682572,-0.0016400318171958103
2016-02-15,-0.014777970726866582,0.004383972747181332,-0.012181981442681953,-0.04461005199306752,-0.031648568608095014,-0.04246567819879178,-0.034177407126611103,-0.02319200704043073,-0.01024579560155229,-0.016969082615306635
2016-02-16,0.04111667501251873,0.0,0.022389527845036335,0.09063380281690173,0.10796364669128113,0.08464355062413308,0.05675095785440646,0.07531556067668793,0.03093132245674615,0.024044036697247695
2016-02-17,0.014543457031249967,0.0,0.0022840192806822777,0.009761092150170438,0.10611265260821297,-0.010228384991843276,0.03273343373493938,0.012719563900666028,-0.0034995179727311076,0.0076226143320129326
2016-02-18,-0.0035059278974112146,0.0,-0.004558573225782511,-0.009727891156462377,-0.05464949152542379,0.020506950122648984,0.0,-0.0252783629250676,-0.005696136983463943,-0.010914167084257879
