时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%)
2002/1/4,0.00 ,1316.46,1316.46,1316.46,1316.46,1316.46,0,1579460.23,1589495187,0
2002/1/7,1316.46 ,1302.08,1302.08,1302.08,1302.08,-14.37,-1.0916,1597865.01,1546093181,0
2002/1/8,1302.08 ,1292.71,1292.71,1292.71,1292.71,-9.37,-0.7196,1488456.75,1476277651,0
2002/1/9,1292.71 ,1272.65,1272.65,1272.65,1272.65,-20.07,-1.5525,2172482.61,2051945748,0
2002/1/10,1272.65 ,1281.26,1281.26,1281.26,1281.26,8.62,0.677,3118194.31,3001996732,0
2002/1/11,1281.26 ,1249.81,1249.81,1249.81,1249.81,-31.45,-2.4544,1906650.9,1851079658,0
2002/1/14,1249.81 ,1205.15,1205.15,1205.15,1205.15,-44.67,-3.574,3234220.76,2976373440,0
2002/1/15,1205.15 ,1186.43,1186.43,1186.43,1186.43,-18.71,-1.5528,2969632.3,2669026806,0
2002/1/16,1186.43 ,1201.88,1201.88,1201.88,1201.88,15.44,1.3017,3246261.15,2775031985,0
2002/1/17,1201.88 ,1152.15,1152.15,1152.15,1152.15,-49.73,-4.1376,3065294.08,2530117376,0
2002/1/18,1152.15 ,1149.48,1149.48,1149.48,1149.48,-2.67,-0.2313,4511026.28,3809126096,0
2002/1/21,1149.48 ,1108.61,1108.61,1108.61,1108.61,-40.87,-3.5558,3498111.44,2764647600,0
2002/1/22,1108.61 ,1109.99,1109.99,1109.99,1109.99,1.38,0.1248,4027100.47,3395465623,0
2002/1/23,1109.99 ,1183.15,1183.15,1183.15,1183.15,73.16,6.591,5450766.7,4618075144,0
2002/1/24,1183.15 ,1189.58,1189.58,1189.58,1189.58,6.43,0.5434,7742110.11,6586593265,0
2002/1/25,1189.58 ,1189.43,1189.43,1189.43,1189.43,-0.16,-0.013,4609571.59,3912562040,0
2002/1/28,1189.43 ,1112.84,1112.84,1112.84,1112.84,-76.59,-6.4395,6257778.99,5005094981,0
2002/1/29,1112.84 ,1140.38,1140.38,1140.38,1140.38,27.54,2.4749,4105681.98,3364496081,0
2002/1/30,1140.38 ,1145.86,1145.86,1145.86,1145.86,5.48,0.4804,3442446.08,2706242937,0
2002/1/31,1145.86 ,1221.76,1221.76,1221.76,1221.76,75.91,6.6243,11012415.93,10175311636,0
2002/2/1,1221.76 ,1215.74,1215.74,1215.74,1215.74,-6.02,-0.4925,7542716.12,7101857954,0
2002/2/4,1215.74 ,1236.97,1236.97,1236.97,1236.97,21.23,1.7459,5114697.04,4553528923,0
2002/2/5,1236.97 ,1246.84,1246.84,1246.84,1246.84,9.87,0.7982,6605958.03,5378512378,0
2002/2/6,1246.84 ,1216.79,1216.79,1216.79,1216.79,-30.05,-2.4104,5344041.47,4698380238,0
2002/2/7,1216.79 ,1241.02,1241.02,1241.02,1241.02,24.24,1.9917,5330728.9,5007455563,0
2002/2/8,1241.02 ,1235.09,1235.09,1235.09,1235.09,-5.93,-0.4779,4231788.72,3975930485,0
2002/2/25,1235.09 ,1254.61,1254.61,1254.61,1254.61,19.52,1.5804,5207240.92,4998890837,0
2002/2/26,1254.61 ,1253.12,1253.12,1253.12,1253.12,-1.49,-0.1188,4432433.27,4017187195,0
2002/2/27,1253.12 ,1256,1256,1256,1256,2.88,0.2295,3962114.96,3508600787,0
2002/2/28,1256.00 ,1244.6,1244.6,1244.6,1244.6,-11.39,-0.9072,3699820.1,3373249070,0
2002/3/1,1244.60 ,1227.23,1227.23,1227.23,1227.23,-17.37,-1.3959,3634763.77,3305331761,0
2002/3/4,1227.23 ,1245.87,1245.87,1245.87,1245.87,18.64,1.5187,3267935.54,3007394176,0
2002/3/5,1245.87 ,1275.61,1275.61,1275.61,1275.61,29.75,2.3877,7997456.77,7667025696,0
2002/3/6,1275.61 ,1288.44,1288.44,1288.44,1288.44,12.83,1.0058,12977698.81,11811444471,0
2002/3/7,1288.44 ,1328.39,1328.39,1328.39,1328.39,39.94,3.1002,13126934.63,11736568821,0
2002/3/8,1328.39 ,1351.85,1351.85,1351.85,1351.85,23.47,1.7665,18303708.48,16825070998,0
2002/3/11,1351.85 ,1377.04,1377.04,1377.04,1377.04,25.18,1.8628,15593762.82,14624222561,0
2002/3/12,1377.04 ,1362.4,1362.4,1362.4,1362.4,-14.63,-1.0626,17005287.64,16590520835,0
2002/3/13,1362.40 ,1343.14,1343.14,1343.14,1343.14,-19.27,-1.4141,12383530.57,12204042354,0
2002/3/14,1343.14 ,1376.33,1376.33,1376.33,1376.33,33.19,2.4712,10087380.51,9892280409,0
2002/3/15,1376.33 ,1338.7,1338.7,1338.7,1338.7,-37.63,-2.7339,11322764.88,11435663283,0
2002/3/18,1338.70 ,1341.91,1341.91,1341.91,1341.91,3.21,0.2394,7786504.93,7563519755,0
2002/3/19,1341.91 ,1368.38,1368.38,1368.38,1368.38,26.47,1.9726,8358093.02,8427296368,0
2002/3/20,1368.38 ,1382.42,1382.42,1382.42,1382.42,14.04,1.026,11031111.48,11381058950,0
2002/3/21,1382.42 ,1385.79,1385.79,1385.79,1385.79,3.37,0.244,10325708.35,10091034472,0
2002/3/22,1385.79 ,1369.9,1369.9,1369.9,1369.9,-15.89,-1.1466,7448104.54,7194185063,0
2002/3/25,1369.90 ,1373.01,1373.01,1373.01,1373.01,3.11,0.2271,5708010.1,5582676216,0
2002/3/26,1373.01 ,1350.01,1350.01,1350.01,1350.01,-23,-1.6754,6091488.81,6052760297,0
2002/3/27,1350.01 ,1354.1,1354.1,1354.1,1354.1,4.09,0.3029,5782754.38,5350915657,0
2002/3/28,1354.10 ,1352.53,1352.53,1352.53,1352.53,-1.57,-0.1156,5293424.23,5299731086,0
2002/3/29,1352.53 ,1313.47,1313.47,1313.47,1313.47,-39.07,-2.8884,6742506.14,6241689786,0
2002/4/1,1313.47 ,1317.58,1317.58,1317.58,1317.58,4.11,0.3131,4241763.51,3839037130,0
2002/4/2,1317.58 ,1296.57,1296.57,1296.57,1296.57,-21.01,-1.5942,5048187.35,4735794373,0
2002/4/3,1296.57 ,1302.25,1302.25,1302.25,1302.25,5.67,0.4376,4803661.69,4644001729,0
2002/4/4,1302.25 ,1337.73,1337.73,1337.73,1337.73,35.48,2.7245,6193963.98,5996687781,0
2002/4/5,1337.73 ,1332.2,1332.2,1332.2,1332.2,-5.53,-0.4132,6491637.57,6190221947,0
2002/4/8,1332.20 ,1333.71,1333.71,1333.71,1333.71,1.5,0.1129,4171576.82,4148167392,0
2002/4/9,1333.71 ,1357.74,1357.74,1357.74,1357.74,24.04,1.8023,8075317.36,7930200239,0
2002/4/10,1357.74 ,1366.72,1366.72,1366.72,1366.72,8.97,0.661,7950119.35,7806137049,0
2002/4/11,1366.72 ,1344.73,1344.73,1344.73,1344.73,-21.98,-1.6084,6517066.82,6231134995,0
2002/4/12,1344.73 ,1350.69,1350.69,1350.69,1350.69,5.96,0.4428,5038301.69,4933106925,0
2002/4/15,1350.69 ,1344.58,1344.58,1344.58,1344.58,-6.11,-0.4522,4454298.4,4213362243,0
2002/4/16,1344.58 ,1341.5,1341.5,1341.5,1341.5,-3.08,-0.229,4017284.99,4110154628,0
2002/4/17,1341.50 ,1341.77,1341.77,1341.77,1341.77,0.26,0.0197,3774052.15,3696778708,0
2002/4/18,1341.77 ,1326.55,1326.55,1326.55,1326.55,-15.22,-1.1343,3881921.06,3744330851,0
2002/4/19,1326.55 ,1330.64,1330.64,1330.64,1330.64,4.1,0.3088,5464044.72,5089529735,0
2002/4/22,1330.64 ,1324.87,1324.87,1324.87,1324.87,-5.78,-0.434,4172480.81,3919836077,0
2002/4/23,1324.87 ,1318.66,1318.66,1318.66,1318.66,-6.21,-0.4684,3259776.1,2985102681,0
2002/4/24,1318.66 ,1309.73,1309.73,1309.73,1309.73,-8.93,-0.6775,3395821.9,3196521799,0
2002/4/25,1309.73 ,1312.48,1312.48,1312.48,1312.48,2.76,0.2104,2779069.5,2670787532,0
2002/4/26,1312.48 ,1331.71,1331.71,1331.71,1331.71,19.23,1.4652,4083354.03,3924820234,0
2002/4/29,1331.71 ,1349.79,1349.79,1349.79,1349.79,18.07,1.357,6297371.89,6015738164,0
2002/4/30,1349.79 ,1353.61,1353.61,1353.61,1353.61,3.82,0.2832,6156881.42,5834013459,0
2002/5/8,1353.61 ,1342.29,1342.29,1342.29,1342.29,-11.32,-0.8359,3486428.37,3221613618,0
2002/5/9,1342.29 ,1344.78,1344.78,1344.78,1344.78,2.49,0.1856,4134830.83,3908969312,0
2002/5/10,1344.78 ,1335.45,1335.45,1335.45,1335.45,-9.33,-0.6939,3788428.62,3625475894,0
2002/5/13,1335.45 ,1319.81,1319.81,1319.81,1319.81,-15.64,-1.1709,3612901.52,3357060293,0
2002/5/14,1319.81 ,1311.68,1311.68,1311.68,1311.68,-8.13,-0.6163,3353344.38,3313979034,0
2002/5/15,1311.68 ,1300.12,1300.12,1300.12,1300.12,-11.56,-0.8814,3552068.14,3428919063,0
2002/5/16,1300.12 ,1261.52,1261.52,1261.52,1261.52,-38.6,-2.9687,5083350.21,4581635214,0
2002/5/17,1261.52 ,1277.24,1277.24,1277.24,1277.24,15.71,1.2456,4511074.59,4158850448,0
2002/5/20,1277.24 ,1258.83,1258.83,1258.83,1258.83,-18.41,-1.4411,3475917.09,3253426363,0
2002/5/21,1258.83 ,1298.88,1298.88,1298.88,1298.88,40.05,3.1814,7293942.26,7201722963,0
2002/5/22,1298.88 ,1280.16,1280.16,1280.16,1280.16,-18.72,-1.4411,4035624.81,3985219676,0
2002/5/23,1280.16 ,1284.84,1284.84,1284.84,1284.84,4.68,0.3653,3853567.67,3674795394,0
2002/5/24,1284.84 ,1265.97,1265.97,1265.97,1265.97,-18.87,-1.4687,3605225.17,3367266730,0
2002/5/27,1265.97 ,1270.34,1270.34,1270.34,1270.34,4.37,0.3452,2478670.87,2313476797,0
2002/5/28,1270.34 ,1270.38,1270.38,1270.38,1270.38,0.05,0.0036,2937099.38,2899976098,0
2002/5/29,1270.38 ,1246.02,1246.02,1246.02,1246.02,-24.36,-1.9178,3448559.97,3153938278,0
2002/5/30,1246.02 ,1245.89,1245.89,1245.89,1245.89,-0.13,-0.0107,3467204.12,3190651972,0
2002/5/31,1245.89 ,1238.58,1238.58,1238.58,1238.58,-7.31,-0.5867,2912757.85,2744497966,0
2002/6/3,1238.58 ,1213.39,1213.39,1213.39,1213.39,-25.19,-2.0337,3417585.45,3008717484,0
2002/6/4,1213.39 ,1219.52,1219.52,1219.52,1219.52,6.14,0.5056,3145458.62,2872792317,0
2002/6/5,1219.52 ,1196.62,1196.62,1196.62,1196.62,-22.9,-1.8778,3025321.25,2606516390,0
2002/6/6,1196.62 ,1245.61,1245.61,1245.61,1245.61,48.99,4.094,5823311.4,5175251014,0
2002/6/7,1245.61 ,1252.51,1252.51,1252.51,1252.51,6.9,0.554,6914308.84,6119764832,0
2002/6/10,1252.51 ,1243.74,1243.74,1243.74,1243.74,-8.77,-0.7003,3722789.54,3262494581,0
2002/6/11,1243.74 ,1252.85,1252.85,1252.85,1252.85,9.11,0.7323,3471568.07,3052285068,0
2002/6/12,1252.85 ,1246.84,1246.84,1246.84,1246.84,-6.01,-0.4795,2996878.87,2685276111,0
2002/6/13,1246.84 ,1235.57,1235.57,1235.57,1235.57,-11.27,-0.904,3050819.65,2749065769,0
2002/6/14,1235.57 ,1222.12,1222.12,1222.12,1222.12,-13.45,-1.0888,3180853.71,2691038170,0
2002/6/17,1222.12 ,1224.65,1224.65,1224.65,1224.65,2.54,0.2074,2133231.29,1866984710,0
2002/6/18,1224.65 ,1248.84,1248.84,1248.84,1248.84,24.18,1.9747,4420499.16,3847186830,0
2002/6/19,1248.84 ,1236.05,1236.05,1236.05,1236.05,-12.79,-1.024,2721308.41,2323209310,0
2002/6/20,1236.05 ,1245.08,1245.08,1245.08,1245.08,9.03,0.7307,3319727.56,2792895445,0
2002/6/21,1245.08 ,1288.52,1288.52,1288.52,1288.52,43.44,3.489,11738149.35,10114331942,0
2002/6/24,1288.52 ,1409.51,1409.51,1409.51,1409.51,120.98,9.3893,37093303.58,34608711716,0
2002/6/25,1409.51 ,1409.23,1409.23,1409.23,1409.23,-0.28,-0.0198,33410358.33,29993508679,0
2002/6/26,1409.23 ,1417.31,1417.31,1417.31,1417.31,8.08,0.5734,19482801.08,18655371368,0
2002/6/27,1417.31 ,1422.51,1422.51,1422.51,1422.51,5.21,0.3672,15979906.78,14309506843,0
2002/6/28,1422.51 ,1431.18,1431.18,1431.18,1431.18,8.66,0.609,20012065.37,18526159316,0
2002/7/1,1431.18 ,1415.33,1415.33,1415.33,1415.33,-15.85,-1.1071,13358294.71,12034346972,0
2002/7/2,1415.33 ,1425.81,1425.81,1425.81,1425.81,10.48,0.7407,10626498.35,9533905801,0
2002/7/3,1425.81 ,1427.39,1427.39,1427.39,1427.39,1.58,0.1105,9948507.63,8963976850,0
2002/7/4,1427.39 ,1412.62,1412.62,1412.62,1412.62,-14.77,-1.035,10388228.08,9305708730,0
2002/7/5,1412.62 ,1415.4,1415.4,1415.4,1415.4,2.79,0.1972,7034533.21,6200382269,0
2002/7/8,1415.40 ,1423.7,1423.7,1423.7,1423.7,8.29,0.5859,6892185.84,6433605703,0
2002/7/9,1423.70 ,1419.47,1419.47,1419.47,1419.47,-4.23,-0.2968,7128999.92,6358741384,0
2002/7/10,1419.47 ,1392.9,1392.9,1392.9,1392.9,-26.57,-1.8718,8657357.78,7827294929,0
2002/7/11,1392.90 ,1390.93,1390.93,1390.93,1390.93,-1.97,-0.1416,6183613.3,5659176698,0
2002/7/12,1390.93 ,1389.45,1389.45,1389.45,1389.45,-1.48,-0.1063,4853526,4683224436,0
2002/7/15,1389.45 ,1379.38,1379.38,1379.38,1379.38,-10.07,-0.7247,5607386.91,5031157859,0
2002/7/16,1379.38 ,1382.41,1382.41,1382.41,1382.41,3.03,0.2198,5034864.5,4487100298,0
2002/7/17,1382.41 ,1393.02,1393.02,1393.02,1393.02,10.61,0.7675,4369820.38,4113163954,0
2002/7/18,1393.02 ,1397.41,1397.41,1397.41,1397.41,4.39,0.3151,5550960.45,5106839171,0
2002/7/19,1397.41 ,1403.25,1403.25,1403.25,1403.25,5.84,0.4181,4590714.57,4558436865,0
2002/7/22,1403.25 ,1380.28,1380.28,1380.28,1380.28,-22.97,-1.637,5490201.86,5260090616,0
2002/7/23,1380.28 ,1375.61,1375.61,1375.61,1375.61,-4.67,-0.3383,4933802.14,4816905066,0
2002/7/24,1375.61 ,1372.89,1372.89,1372.89,1372.89,-2.72,-0.1978,3974957.43,3935871908,0
2002/7/25,1372.89 ,1365,1365,1365,1365,-7.9,-0.5751,3882425.47,3653346231,0
2002/7/26,1365.00 ,1361.41,1361.41,1361.41,1361.41,-3.59,-0.2628,3608918.64,3359879769,0
2002/7/29,1361.41 ,1368.8,1368.8,1368.8,1368.8,7.39,0.5427,3505653.03,3423785173,0
2002/7/30,1368.80 ,1371.91,1371.91,1371.91,1371.91,3.11,0.2274,4168011.73,4034515441,0
2002/7/31,1371.91 ,1358.16,1358.16,1358.16,1358.16,-13.75,-1.0022,4193066.09,4334334222,0
2002/8/1,1358.16 ,1355.3,1355.3,1355.3,1355.3,-2.86,-0.2104,3595634.12,3216782380,0
2002/8/2,1355.30 ,1359.99,1359.99,1359.99,1359.99,4.69,0.346,2646209.18,2478828392,0
2002/8/5,1359.99 ,1353.48,1353.48,1353.48,1353.48,-6.51,-0.479,2465112.49,2428997249,0
2002/8/6,1353.48 ,1368.99,1368.99,1368.99,1368.99,15.52,1.1463,4787492.37,4144713831,0
2002/8/7,1368.99 ,1366.8,1366.8,1366.8,1366.8,-2.2,-0.1606,2580605.33,2440062058,0
2002/8/8,1366.80 ,1359.68,1359.68,1359.68,1359.68,-7.12,-0.5208,2790721.17,2580443155,0
2002/8/9,1359.68 ,1350.31,1350.31,1350.31,1350.31,-9.37,-0.6888,3280147.41,3107672918,0
2002/8/12,1350.31 ,1340.22,1340.22,1340.22,1340.22,-10.1,-0.7476,2799230.66,2647906623,0
2002/8/13,1340.22 ,1342.36,1342.36,1342.36,1342.36,2.14,0.1598,2021715.03,1967796681,0
2002/8/14,1342.36 ,1351.51,1351.51,1351.51,1351.51,9.15,0.6816,2105956.36,1954320429,0
2002/8/15,1351.51 ,1340.97,1340.97,1340.97,1340.97,-10.54,-0.7798,2362800.5,2068089927,0
2002/8/16,1340.97 ,1349.62,1349.62,1349.62,1349.62,8.65,0.6454,3531926.85,3081509201,0
2002/8/19,1349.62 ,1347.16,1347.16,1347.16,1347.16,-2.46,-0.1824,2383933.04,2244689088,0
2002/8/20,1347.16 ,1370.05,1370.05,1370.05,1370.05,22.89,1.6988,6524093.16,5838046303,0
2002/8/21,1370.05 ,1370.96,1370.96,1370.96,1370.96,0.91,0.0665,5154812.64,4643741459,0
2002/8/22,1370.96 ,1381.55,1381.55,1381.55,1381.55,10.59,0.7726,6183099.64,5923560663,0
2002/8/23,1381.55 ,1379.42,1379.42,1379.42,1379.42,-2.13,-0.1542,4228199.49,4244849849,0
2002/8/26,1379.42 ,1366.18,1366.18,1366.18,1366.18,-13.24,-0.9597,3571847.99,3371820173,0
2002/8/27,1366.18 ,1369.76,1369.76,1369.76,1369.76,3.58,0.262,3564214.07,3422175571,0
2002/8/28,1369.76 ,1368.4,1368.4,1368.4,1368.4,-1.36,-0.0995,3104386.09,3101253583,0
2002/8/29,1368.40 ,1362.67,1362.67,1362.67,1362.67,-5.73,-0.4185,3455602.16,3161506899,0
2002/8/30,1362.67 ,1361.3,1361.3,1361.3,1361.3,-1.37,-0.1007,2338133.8,2154537352,0
2002/9/2,1361.30 ,1362.15,1362.15,1362.15,1362.15,0.85,0.0627,2263301.56,2166617107,0
2002/9/3,1362.15 ,1366.71,1366.71,1366.71,1366.71,4.56,0.3346,2454504.61,2406635335,0
2002/9/4,1366.71 ,1358.78,1358.78,1358.78,1358.78,-7.93,-0.5802,2790331.34,2646662887,0
2002/9/5,1358.78 ,1341.47,1341.47,1341.47,1341.47,-17.31,-1.2741,4292241.47,3936022408,0
2002/9/6,1341.47 ,1334.34,1334.34,1334.34,1334.34,-7.13,-0.5311,3476817.2,3030515072,0
2002/9/9,1334.34 ,1323.13,1323.13,1323.13,1323.13,-11.21,-0.8402,2983388.12,2728738146,0
2002/9/10,1323.13 ,1324.21,1324.21,1324.21,1324.21,1.08,0.0815,2320965.14,2211858849,0
2002/9/11,1324.21 ,1319.03,1319.03,1319.03,1319.03,-5.18,-0.3909,2754506.37,2477320741,0
2002/9/12,1319.03 ,1322.23,1322.23,1322.23,1322.23,3.2,0.2425,2049294.93,1930897511,0
2002/9/13,1322.23 ,1321.81,1321.81,1321.81,1321.81,-0.42,-0.032,2021919.3,1877911860,0
2002/9/16,1321.81 ,1302.62,1302.62,1302.62,1302.62,-19.19,-1.4519,3023322.48,2767063858,0
2002/9/17,1302.62 ,1304.38,1304.38,1304.38,1304.38,1.76,0.135,2745255.34,2433079728,0
2002/9/18,1304.38 ,1295.56,1295.56,1295.56,1295.56,-8.82,-0.6758,1924024.26,1777700673,0
2002/9/19,1295.56 ,1319.82,1319.82,1319.82,1319.82,24.26,1.8722,3961708.88,3545378291,0
2002/9/20,1319.82 ,1305.75,1305.75,1305.75,1305.75,-14.07,-1.0661,2492357.72,2368240212,0
2002/9/23,1305.75 ,1304.92,1304.92,1304.92,1304.92,-0.82,-0.063,1735029.15,1704336451,0
2002/9/24,1304.92 ,1299.19,1299.19,1299.19,1299.19,-5.74,-0.4398,2179211.42,2035330146,0
2002/9/25,1299.19 ,1299.52,1299.52,1299.52,1299.52,0.34,0.026,2505304.08,2463713378,0
2002/9/26,1299.52 ,1291.38,1291.38,1291.38,1291.38,-8.15,-0.6268,2654031.63,2571855229,0
2002/9/27,1291.38 ,1285.65,1285.65,1285.65,1285.65,-5.73,-0.4434,2482083.73,2394882880,0
2002/10/8,1285.65 ,1272.94,1272.94,1272.94,1272.94,-12.71,-0.9888,1859062.77,1698149896,0
2002/10/9,1272.94 ,1247.53,1247.53,1247.53,1247.53,-25.41,-1.9959,2748655.52,2228660196,0
2002/10/10,1247.53 ,1241.55,1241.55,1241.55,1241.55,-5.98,-0.4794,2053536.04,1724282205,0
2002/10/11,1241.55 ,1237.14,1237.14,1237.14,1237.14,-4.41,-0.3554,1941976.87,1712163307,0
2002/10/14,1237.14 ,1243.74,1243.74,1243.74,1243.74,6.6,0.5338,2320794.16,2020002447,0
2002/10/15,1243.74 ,1238.97,1238.97,1238.97,1238.97,-4.78,-0.3841,1916686.27,1681368511,0
2002/10/16,1238.97 ,1247.72,1247.72,1247.72,1247.72,8.75,0.7065,2779857.91,2430618262,0
2002/10/17,1247.72 ,1228.26,1228.26,1228.26,1228.26,-19.46,-1.5594,2397484.59,2059832330,0
2002/10/18,1228.26 ,1233.67,1233.67,1233.67,1233.67,5.41,0.4401,2501416.79,2252668724,0
2002/10/21,1233.67 ,1237.36,1237.36,1237.36,1237.36,3.69,0.2994,1947379.94,1772424564,0
2002/10/22,1237.36 ,1254.74,1254.74,1254.74,1254.74,17.38,1.4044,3485691.37,3007483413,0
2002/10/23,1254.74 ,1255.64,1255.64,1255.64,1255.64,0.9,0.0714,2631628.22,2295707760,0
2002/10/24,1255.64 ,1244.56,1244.56,1244.56,1244.56,-11.08,-0.8821,2581427.7,2375681036,0
2002/10/25,1244.56 ,1233.58,1233.58,1233.58,1233.58,-10.98,-0.8823,2625772.61,2286669675,0
2002/10/28,1233.58 ,1219.43,1219.43,1219.43,1219.43,-14.15,-1.1473,2472254.95,2113767219,0
2002/10/29,1219.43 ,1226.78,1226.78,1226.78,1226.78,7.35,0.6027,2474628.34,2274968498,0
2002/10/30,1226.78 ,1225.94,1225.94,1225.94,1225.94,-0.84,-0.0681,2201423.62,2017224167,0
2002/10/31,1225.94 ,1225.34,1225.34,1225.34,1225.34,-0.6,-0.0491,2094298.95,1942946930,0
2002/11/1,1225.34 ,1227.85,1227.85,1227.85,1227.85,2.51,0.2049,2096863.72,1877739519,0
2002/11/4,1227.85 ,1246.8,1246.8,1246.8,1246.8,18.96,1.5438,3045310.61,2874012746,0
2002/11/5,1246.80 ,1265.73,1265.73,1265.73,1265.73,18.93,1.518,6369303.37,5699349580,0
2002/11/6,1265.73 ,1260.05,1260.05,1260.05,1260.05,-5.68,-0.4484,3498226.3,3209995459,0
2002/11/7,1260.05 ,1259.87,1259.87,1259.87,1259.87,-0.18,-0.0146,3806664.8,3328559587,0
2002/11/8,1259.87 ,1232.95,1232.95,1232.95,1232.95,-26.93,-2.1371,5031510.55,4285292232,0
2002/11/11,1232.95 ,1218.36,1218.36,1218.36,1218.36,-14.59,-1.1833,2430929.92,2153794886,0
2002/11/12,1218.36 ,1200.92,1200.92,1200.92,1200.92,-17.44,-1.4311,4369251.3,3567156937,0
2002/11/13,1200.92 ,1206.42,1206.42,1206.42,1206.42,5.5,0.4579,3698907.86,3173731211,0
2002/11/14,1206.42 ,1183.64,1183.64,1183.64,1183.64,-22.78,-1.8886,3486116,3051422835,0
2002/11/15,1183.64 ,1186.92,1186.92,1186.92,1186.92,3.29,0.2778,3772324.89,3390646680,0
2002/11/18,1186.92 ,1174.83,1174.83,1174.83,1174.83,-12.1,-1.0193,2589321.22,2307598619,0
2002/11/19,1174.83 ,1182.64,1182.64,1182.64,1182.64,7.81,0.6649,2578026.14,2270601812,0
2002/11/20,1182.64 ,1154.9,1154.9,1154.9,1154.9,-27.74,-2.3454,3181329.49,2732374653,0
2002/11/21,1154.90 ,1125.38,1125.38,1125.38,1125.38,-29.52,-2.5559,4264810.78,3370169284,0
2002/11/22,1125.38 ,1128.07,1128.07,1128.07,1128.07,2.69,0.2392,3981365.95,3143496802,0
2002/11/25,1128.07 ,1133.17,1133.17,1133.17,1133.17,5.1,0.4519,2814295.57,2081525163,0
2002/11/26,1133.17 ,1111.05,1111.05,1111.05,1111.05,-22.12,-1.9518,2993934.6,2229726578,0
2002/11/27,1111.05 ,1118.96,1118.96,1118.96,1118.96,7.91,0.712,4096451.87,2794279479,0
2002/11/28,1118.96 ,1150.59,1150.59,1150.59,1150.59,31.62,2.8259,4630962.15,3364640278,0
2002/11/29,1150.59 ,1164.62,1164.62,1164.62,1164.62,14.03,1.2196,8597076.71,6710964377,0
2002/12/2,1164.62 ,1132.93,1132.93,1132.93,1132.93,-31.69,-2.721,3678625.25,2789847843,0
2002/12/3,1132.93 ,1144.63,1144.63,1144.63,1144.63,11.7,1.0327,2916103.84,2122217120,0
2002/12/4,1144.63 ,1147.54,1147.54,1147.54,1147.54,2.91,0.2539,4231101.83,3372316569,0
2002/12/5,1147.54 ,1139.75,1139.75,1139.75,1139.75,-7.78,-0.6783,2667349.23,2158574079,0
2002/12/6,1139.75 ,1139.8,1139.8,1139.8,1139.8,0.05,0.0046,2380794.57,1972138190,0
2002/12/9,1139.80 ,1136.25,1136.25,1136.25,1136.25,-3.56,-0.3121,1869143.84,1559258407,0
2002/12/10,1136.25 ,1122.91,1122.91,1122.91,1122.91,-13.34,-1.174,2734298.17,2122359440,0
2002/12/11,1122.91 ,1117.44,1117.44,1117.44,1117.44,-5.47,-0.4871,2387119.97,1883650889,0
2002/12/12,1117.44 ,1122.23,1122.23,1122.23,1122.23,4.79,0.4288,2455931.35,2096534898,0
2002/12/13,1122.23 ,1132.08,1132.08,1132.08,1132.08,9.85,0.8777,2938689,2312312046,0
2002/12/16,1132.08 ,1141.52,1141.52,1141.52,1141.52,9.44,0.8342,3925276.35,2986907042,0
2002/12/17,1141.52 ,1148.6,1148.6,1148.6,1148.6,7.08,0.6199,3292629.14,2628523319,0
2002/12/18,1148.60 ,1143.94,1143.94,1143.94,1143.94,-4.66,-0.4055,3963480.62,3082448021,0
2002/12/19,1143.94 ,1145.07,1145.07,1145.07,1145.07,1.13,0.0986,2828914.33,2229113651,0
2002/12/20,1145.07 ,1157.34,1157.34,1157.34,1157.34,12.27,1.0714,4303726.36,3321953271,0
2002/12/23,1157.34 ,1159.43,1159.43,1159.43,1159.43,2.09,0.1808,4817621.69,3663817689,0
2002/12/24,1159.43 ,1159.06,1159.06,1159.06,1159.06,-0.37,-0.0319,3250853.08,2747816500,0
2002/12/25,1159.06 ,1151.16,1151.16,1151.16,1151.16,-7.9,-0.6816,3307111.29,2769666130,0
2002/12/26,1151.16 ,1119.36,1119.36,1119.36,1119.36,-31.8,-2.7625,4948302.64,3866122840,0
2002/12/27,1119.36 ,1120.28,1120.28,1120.28,1120.28,0.92,0.0819,4273989.29,3483457115,0
2002/12/30,1120.28 ,1108.94,1108.94,1108.94,1108.94,-11.34,-1.0119,3854920.5,3116156137,0
2002/12/31,1108.94 ,1103.64,1103.64,1103.64,1103.64,-5.3,-0.4778,3991604.41,3414381973,0
2003/1/2,1103.64 ,1074.98,1074.98,1074.98,1074.98,-28.66,-2.5966,3218840.21,2404428938,0
2003/1/3,1074.98 ,1073.52,1073.52,1073.52,1073.52,-1.46,-0.1358,2267145.43,1635975443,0
2003/1/6,1073.52 ,1084.88,1084.88,1084.88,1084.88,11.36,1.0582,2393623.15,1759580723,0
2003/1/7,1084.88 ,1081.62,1081.62,1081.62,1081.62,-3.26,-0.3007,2299392.17,1715736924,0
2003/1/8,1081.62 ,1111.83,1111.83,1111.83,1111.83,30.21,2.793,4080356.17,2873958013,0
2003/1/9,1111.83 ,1132.17,1132.17,1132.17,1132.17,20.34,1.8292,8625068.03,6424746132,0
2003/1/10,1132.17 ,1121.58,1121.58,1121.58,1121.58,-10.59,-0.9357,7805781.37,5913374370,0
2003/1/13,1121.58 ,1124.33,1124.33,1124.33,1124.33,2.75,0.2455,3987739.59,3165033394,0
