时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%)
2008/8/27,7887.37,7863.99,8000.78,7729.04,7827.16,-60.2035,-0.7633,3237200.2,3321909369,0.3865
2008/8/28,7827.16,7841.17,7943.46,7779.55,7817.05,-10.1112,-0.1292,3120517.33,3277372056,0.3726
2008/8/29,7817.05,7845.37,8084.41,7804.15,8004.24,187.191,2.3946,4570612.46,4960034288,0.5457
2008/9/1,8004.24,7954.01,7954.01,7659.46,7685.24,-319.0089,-3.9855,3207649.57,3789985225,0.383
2008/9/2,7685.24,7640.56,7662.69,7542.46,7578.36,-106.8781,-1.3907,2592467.87,3325587192,0.3095
2008/9/3,7578.36,7540.31,7580.65,7338.38,7413.55,-164.8067,-2.1747,3632370.63,4299002285,0.4337
2008/9/4,7413.55,7385.84,7543.95,7354.89,7473.6,60.046,0.8099,2460481.67,2841301322,0.2938
2008/9/5,7473.6,7299.37,7384.47,7237.07,7264.2,-209.3983,-2.8018,2890473.7,3161356056,0.3451
2008/9/8,7264.2,7278.67,7302.8,6980.92,7004,-260.2019,-3.582,3011242.63,2959122500,0.3595
2008/9/9,7004,7027.27,7076.2,6944.48,7022.18,18.1806,0.2596,2570074.86,2559417816,0.3069
2008/9/10,7022.18,6982.12,7178.4,6907.03,7065.47,43.2886,0.6165,3052694.3,3134643529,0.6834
2008/9/11,7065.47,7046.47,7072.19,6852.82,6876.25,-189.217,-2.6781,2980900.82,2939608545,0.3559
2008/9/12,6876.25,6859.65,7020.74,6859.65,6935.07,58.8245,0.8555,2816953.46,2731565477,0.3315
2008/9/16,6935.07,6908.55,6946.03,6767.16,6873.61,-61.4596,-0.8862,4871888.23,4570074657,1.0771
2008/9/17,6873.61,6843.82,6909.54,6668.65,6680.06,-193.5508,-2.8159,4253895.71,4072050693,0.9404
2008/9/18,6680.06,6528.41,6686.19,6290.01,6563.07,-116.9933,-1.7514,6137382.97,5738547512,0.7223
2008/9/19,6563.07,7110.77,7154,7049.38,7154,590.9335,9.0039,6672525.34,6691318667,1.4751
2008/9/22,7154,7654.08,7752.84,7228.69,7469.07,315.0709,4.4041,14812384.77,16150304495,1.7915
2008/9/23,7469.07,7199.83,7270.97,7057.14,7062.08,-406.9962,-5.4491,8466042.33,9294815386,1.0239
2008/9/24,7062.08,6879.5,7083.45,6830.54,7083.45,21.3702,0.3026,5260571.5,5793186192,0.6362
2008/9/25,7083.45,7103.71,7463.57,7089.59,7376.84,293.3886,4.1419,10331568.01,11046948606,1.2495
2008/9/26,7376.84,7404.02,7598.69,7348.63,7559.27,182.4335,2.4731,9090682.67,9429519620,1.0799
2008/10/6,7559.27,7406.02,7406.02,7214.56,7217.32,-341.9474,-4.5236,7512254.32,7833527933,0.8924
2008/10/7,7217.32,6939.68,7251.74,6863.27,7181.28,-36.0448,-0.4994,6245576.3,6201754603,1.3933
2008/10/8,7181.28,6974.84,7092.97,6867.31,6924.49,-256.7917,-3.5758,5117375.6,5050869104,0.5914
2008/10/9,6924.49,7043.55,7058.98,6754,6758.22,-166.2702,-2.4012,5661718.36,5499080333,0.6543
2008/10/10,6758.22,6482.19,6500.74,6345.8,6385.35,-372.8615,-5.5172,5092140.14,4906151619,0.5885
2008/10/13,6385.35,6330.19,6571.59,6109.15,6571.59,186.2327,2.9166,5929710.18,5667614796,0.6853
2008/10/14,6571.59,6772.38,6807.14,6473.12,6473.12,-98.4715,-1.4984,8541346.24,8049587374,0.9871
2008/10/15,6473.12,6403.27,6453.03,6340.25,6406.35,-66.7664,-1.0314,5154721.43,4399246722,0.5957
2008/10/16,6406.35,6141.73,6312.18,6117.13,6166.56,-239.7877,-3.743,6927572.57,5864140021,0.8006
2008/10/17,6166.56,6213.52,6247.35,6081.14,6209.51,42.9443,0.6964,4716336.53,3974054873,0.5451
2008/10/20,6209.51,6220.43,6452.34,6101.42,6426.29,216.7827,3.4911,565035409,4949723286,123.894
2008/10/21,6426.29,6435.91,6527.49,6379.16,6389.19,-37.1013,-0.5773,6143989.45,5601672715,0.7101
2008/10/22,6389.19,6293.04,6457.05,6265.39,6278.04,-111.1428,-1.7395,4862598.77,4329313093,0.562
2008/10/23,6278.04,6213.92,6340.51,6153.16,6325.31,47.2623,0.7528,5653893.13,5014530498,0.6534
2008/10/24,6325.31,6317.51,6370.54,6093.75,6158.95,-166.3519,-2.6299,4687613.14,4280722173,0.5417
2008/10/27,6158.95,6037.55,6039.09,5721.69,5734.81,-424.1412,-6.8866,6348138.1,5281108828,0.7337
2008/10/28,5734.81,5589.31,5923.44,5577.23,5891.12,156.3116,2.7257,8312542.34,6627888692,0.9607
2008/10/29,5891.12,5973.5,5987.62,5792.77,5798.67,-92.4582,-1.5694,6131802.93,4954527806,0.7087
2008/10/30,5798.67,5835.72,6017,5772.92,5909.66,110.9896,1.9141,6132541.2,5118620331,0.7087
2008/10/31,5909.66,5887.9,5930.78,5810.61,5839.33,-70.3273,-1.19,3605708.69,2964422808,0.4133
2008/11/3,5839.33,5794.17,5913.39,5775.27,5825,-14.3261,-0.2453,3297528.46,2712781018,0.378
2008/11/4,5825,5807.12,5807.18,5633.31,5668.81,-156.195,-2.6815,4249054.22,3268694856,0.487
2008/11/5,5668.81,5721.52,5941.8,5721.17,5865.78,196.9716,3.4747,5416103.89,4303696027,0.6208
2008/11/6,5865.78,5734.93,5767.13,5678.34,5720.55,-145.2269,-2.4758,3927871.76,2935776798,0.4502
2008/11/7,5720.55,5626.92,5787.79,5598.21,5753.1,32.5424,0.5689,4369649.86,3597073872,0.5009
2008/11/10,5753.1,5855.08,6128.72,5855.08,6127.12,374.0283,6.5013,8546706.35,6893874074,0.9796
2008/11/11,6127.12,6113.85,6254.49,6046.97,6099.77,-27.3567,-0.4465,10322026.42,8363017221,1.1831
2008/11/12,6099.77,6017.19,6157.76,5998.8,6116.67,16.9076,0.2772,6805173.19,5919688805,0.78
2008/11/13,6116.67,6030.79,6420.73,5986.11,6364.03,247.3579,4.044,12086908.81,10609604640,1.3854
2008/11/14,6364.03,6421.94,6660.43,6378.06,6660.41,296.3784,4.6571,12850324.27,11730760229,1.4729
2008/11/17,6660.41,6634.63,6783.03,6576.84,6783.03,122.6194,1.841,13579687.2,12251915558,1.5565
2008/11/18,6783.03,6727.51,6790.52,6264.84,6293.3,-489.7283,-7.2199,12801466.38,11432083221,1.4673
2008/11/19,6293.3,6273.28,6698.2,6260.46,6679.94,386.6397,6.1437,10657418.92,9347590984,1.2216
2008/11/20,6679.94,6564.44,6850.7,6534.85,6696.83,16.8865,0.2528,12508037.67,11454912585,1.4337
2008/11/21,6696.83,6508.93,6854.63,6389.61,6711.35,14.5183,0.2168,12678193.14,11076837300,1.4532
2008/11/24,6711.35,6694.54,6745.41,6466.19,6466.19,-245.1518,-3.6528,7352961.28,6724431773,0.8428
2008/11/25,6466.19,6568.15,6609.08,6390.34,6489,22.8051,0.3527,5854034.16,5456810923,0.671
2008/11/26,6489,6509.31,6610.53,6433.68,6533.87,44.8675,0.6914,6661953.69,5572349895,0.7636
2008/11/27,6533.87,6923.37,6947.12,6683.24,6683.24,149.3751,2.2862,14186212.56,12614931187,1.626
2008/11/28,6683.24,6606.1,6727.81,6575.24,6658.51,-24.7282,-0.37,7178964.59,6784415524,0.8229
2008/12/1,6658.51,6634.6,6768.05,6604.39,6763.97,105.4553,1.5838,7054474.47,6809374493,0.8086
2008/12/2,6763.97,6619.36,6887.5,6596.64,6795.81,31.8406,0.4707,8293543.29,7906718267,0.9506
2008/12/3,6795.81,6833.86,7041.07,6833.86,7041.07,245.2574,3.609,10855207.6,10120970465,1.2442
2008/12/4,7041.07,7123,7389.35,7122.47,7130.93,89.866,1.2763,15558527.04,15165124824,1.7833
2008/12/5,7130.93,7101.77,7299.15,7094.72,7279.15,148.2165,2.0785,10439717.31,9801421941,1.1966
2008/12/8,7279.15,7363.65,7563.46,7347.99,7528.63,249.4815,3.4273,13207941.84,13145221760,1.5139
2008/12/9,7528.63,7565.55,7585.16,7344.68,7360.99,-167.6416,-2.2267,11317690.44,11697327064,1.2972
2008/12/10,7360.99,7311.12,7498.23,7228.35,7490.29,129.3004,1.7566,9785444.98,9888181273,1.1271
2008/12/11,7490.29,7467.45,7577.12,7354.44,7361.49,-128.7988,-1.7195,8957170.43,9334900192,1.0229
2008/12/12,7361.49,7304.58,7338.07,6988.8,7092.71,-268.7832,-3.6512,8521908.5,8613020057,0.9732
2008/12/15,7092.71,7184.16,7229.8,6968.6,7101.42,8.7146,0.1229,6963851.02,7100309977,0.7943
2008/12/16,7101.42,7052.77,7250.32,6955.19,7250.32,148.8948,2.0967,6787170.65,6732120743,0.7714
2008/12/17,7250.32,7265.41,7378.11,7253.25,7286.87,36.5528,0.5042,7921931.02,7971824412,0.9004
2008/12/18,7286.87,7291.7,7416.46,7215.38,7412.47,125.6017,1.7237,9019999.39,8727772306,1.0252
2008/12/19,7412.47,7391.32,7507.7,7361.05,7438.83,26.3589,0.3556,7713351.47,8226826165,0.8767
2008/12/22,7438.83,7429.46,7465.49,7204.84,7295.12,-143.7103,-1.9319,7600097.65,7683908136,0.8638
2008/12/23,7295.12,7310.19,7310.19,6950.28,6952.91,-342.214,-4.691,8909682.49,8771931839,1.0126
2008/12/24,6952.91,6871.29,6932.05,6794.28,6845.6,-107.3063,-1.5433,5681853.72,5453146380,0.6458
2008/12/25,6845.6,6871.09,6919.22,6704.81,6785.04,-60.5623,-0.8847,4636603.83,4812295020,0.527
2008/12/26,6785.04,6741.24,6776.3,6654.59,6704.25,-80.7903,-1.1907,6028680.44,6998011820,0.6852
2008/12/29,6704.25,6641.78,6682.72,6483.54,6653.2,-51.048,-0.7614,4911307.79,5283561169,0.5582
2008/12/30,6653.2,6629.89,6652.51,6498.31,6558.16,-95.0395,-1.4285,5060287.77,5121560106,0.5751
2008/12/31,6558.16,6546.08,6561.48,6460.7,6485.51,-72.6463,-1.1077,7277833.01,5968893207,0.8272
2009/1/5,6485.51,6557.42,6634.88,6514.49,6634.88,149.3678,2.3031,7180704.2,6797689893,0.8161
2009/1/6,6634.88,6631.18,6820.08,6600.27,6795.34,160.4558,2.4184,11064675.72,11040095960,1.2576
2009/1/7,6795.34,6769.6,6836.11,6725.21,6725.82,-69.5152,-1.023,8318799.04,8876334993,0.9455
2009/1/8,6725.82,6600.04,6656.18,6546.77,6616.98,-108.8451,-1.6183,7756252.3,11390628831,0.8815
2009/1/9,6616.98,6621.22,6736.34,6620.38,6719.88,102.9035,1.5551,7226047.72,8915968016,0.8213
2009/1/12,6719.88,6690.96,6798.97,6665.9,6719.91,0.0306,0.0005,7982589.86,8623779248,0.9073
2009/1/13,6719.91,6603.49,6664.51,6529.06,6530.81,-189.0988,-2.814,8732708.87,9009299157,0.9925
2009/1/14,6530.81,6518.85,6811.87,6518.85,6811.87,281.0576,4.3036,9494307.11,10140803538,1.0791
2009/1/15,6811.87,6739.63,6889.04,6720.56,6798.53,-13.3387,-0.1958,10351846.36,11375749440,1.1765
2009/1/16,6798.53,6832.25,7038.94,6832.25,6917.48,118.949,1.7496,12743937.65,13570061720,1.4484
2009/1/19,6917.48,6972.58,7103.83,6912.1,6982.59,65.1142,0.9413,10901511.33,12061978964,1.239
2009/1/20,6982.59,6963.55,7020.51,6900.21,7020.51,37.9179,0.543,8120581.95,8301866235,0.9229
2009/1/21,7020.51,6912.74,7050.9,6879.16,6970.81,-49.6977,-0.7079,11126171.01,12703191520,1.2645
2009/1/22,6970.81,6994.84,7055.89,6928.9,7050.88,80.0635,1.1486,9098501.91,10487001324,1.0341
2009/1/23,7050.88,7026.58,7094.57,6984.82,7015.24,-35.6416,-0.5055,7876574.04,8837075135,0.8952
2009/2/2,7015.24,7073.87,7099.25,6995.84,7087.61,72.3733,1.0317,7194522.65,8204507072,0.7908
2009/2/3,7087.61,7089.95,7266.41,7046.62,7266.41,178.801,2.5227,13649730.88,14287534857,1.5003
2009/2/4,7266.41,7300.19,7477.63,7288.4,7477.63,211.2186,2.9068,15043775.91,16185297006,1.6535
2009/2/5,7477.63,7468.67,7640.93,7348.38,7413.42,-64.2048,-0.8586,18049681.79,19293236685,1.9839
2009/2/6,7413.42,7440.27,7772.39,7440.27,7771.9,358.4737,4.8355,16751174.87,18589985873,1.8412
2009/2/9,7771.9,7891.49,8129.19,7861.85,8087.69,315.789,4.0632,19844366.13,23152726354,2.1812
2009/2/10,8087.69,8066.67,8266.25,7942.35,8265.56,177.8726,2.1993,18289326.03,21261375308,2.0102
2009/2/11,8265.56,8119.76,8506.67,8066.52,8289.21,23.6542,0.2862,23285343.54,28637675841,2.5594
2009/2/12,8289.21,8295.42,8354.13,8001.71,8318.8,29.5907,0.357,19525233.28,23282088755,2.1461
2009/2/13,8318.8,8330.13,8648.02,8290.44,8628.75,309.9497,3.7259,19467270.22,24450756918,2.1397
2009/2/16,8628.75,8707.92,8796.81,8552.47,8771.04,142.2898,1.649,21923215.25,26909012166,2.4096
2009/2/17,8771.04,8769.54,8800.63,8461.16,8461.16,-309.888,-3.5331,20061349.33,24391012479,2.205
2009/2/18,8461.16,8282.9,8441.3,8074.69,8083.5,-377.6538,-4.4634,17672620.5,21670187119,1.9424
2009/2/19,8083.5,8149.37,8289.51,8049.92,8213.9,130.4007,1.6132,13563803.07,16362110444,1.4908
2009/2/20,8213.9,8235.76,8424.68,8157.59,8423.77,209.8708,2.5551,12850677.17,16293793236,1.4125
2009/2/23,8423.77,8423.4,8763.84,8372.56,8727.7,303.9247,3.6079,15954531.39,19612167134,1.7536
2009/2/24,8727.7,8637.88,8820.67,8369.14,8403.02,-324.6815,-3.7201,19313901.02,23906188576,2.1228
2009/2/25,8403.02,8443.42,8493.52,7994.59,8241.66,-161.3523,-1.9202,17531687.68,21925497024,1.927
2009/2/26,8241.66,8207.85,8359.56,7650.82,7777.9,-463.7609,-5.627,14014462.65,16822430552,1.5404
2009/2/27,7777.9,7668.11,7728.75,7453.4,7608.22,-169.6803,-2.1816,11923955.39,13265063078,1.3106
2009/3/2,7608.22,7511.66,7806.81,7495.82,7762.72,154.4927,2.0306,9944965.32,11554788331,1.0931
2009/3/3,7762.72,7568.41,7814.81,7524.13,7695.62,-67.0991,-0.8644,10718907.7,12577133712,1.1781
2009/3/4,7695.62,7742.67,8253.78,7742.67,8227.69,532.0703,6.9139,15484129.38,18965287624,1.7019
2009/3/5,8227.69,8341.53,8412.07,8110.02,8242.28,14.5941,0.1774,16172629.74,20508157432,1.7776
2009/3/6,8242.28,8094.08,8327.95,8062.91,8249.89,7.6037,0.0923,12432203.71,15189594088,1.3665
2009/3/9,8249.89,8310.12,8426.99,7907.3,7946.8,-303.0901,-3.6739,11733231.55,14341186917,1.2896
2009/3/10,7946.8,7829.97,8045.66,7786.86,8045.66,98.8665,1.2441,8094210.09,9701380111,0.8897
2009/3/11,8045.66,8225.34,8245.61,7908.25,7941.51,-104.1512,-1.2945,9852292.32,11715197770,1.0829
2009/3/12,7941.51,7900.87,7964.74,7696.16,7933.51,-8.0038,-0.1008,8154432.89,9766552099,0.8963
2009/3/13,7933.51,7963.76,8051.47,7851.91,7875.74,-57.7685,-0.7282,7348308.68,9049803663,0.8077
2009/3/16,7875.74,7847.34,8033.09,7795.05,8022.69,146.9502,1.8659,7011664.83,8247177782,0.7707
2009/3/17,8022.69,8035.85,8427.89,8029.53,8389.87,367.1791,4.5768,15002231.25,18254162481,1.6489
2009/3/18,8389.87,8438.48,8627,8415.71,8465.96,76.0952,0.907,16464228.35,20684248678,1.8096
2009/3/19,8465.96,8483.08,8665.15,8460.96,8622.47,156.5112,1.8487,13898861.2,17955802326,1.5277
2009/3/20,8622.47,8657.44,8717.64,8477.85,8647.51,25.0361,0.2904,17526664.18,23186631316,1.9264
2009/3/23,8647.51,8664.67,8947.7,8623.13,8885.75,238.2401,2.755,17659197.73,23089400552,1.941
2009/3/24,8885.75,9012.24,9071.69,8911.57,8954.84,69.086,0.7775,16362537.79,22016441013,1.7985
2009/3/25,8954.84,8888.87,9029.42,8756.25,8756.25,-198.5828,-2.2176,13027737.83,17888886793,1.4319
2009/3/26,8756.25,8740.06,8988.33,8590.01,8983.87,227.6126,2.5994,12770435.32,18058898785,1.4036
2009/3/27,8983.87,9043.26,9115.04,8934.7,8994.15,10.2844,0.1145,16392480.42,21308356677,1.8017
2009/3/30,8994.15,8991.87,8998.65,8846.16,8910.42,-83.7323,-0.931,11764502.83,15536480858,1.2931
2009/3/31,8910.42,8745.25,8981.95,8709.32,8981.95,71.535,0.8028,10471922.04,14324042062,1.151
2009/4/1,8981.95,9032.4,9245.66,9032.4,9156.01,174.0581,1.9379,16410842.06,22656545736,1.8038
2009/4/2,9156.01,9189.3,9380.89,9183.83,9300.92,144.9112,1.5827,18344276.34,24812861001,2.0163
2009/4/3,9300.92,9374.85,9436.64,9204.77,9244.66,-56.2661,-0.605,16252252.17,22172225332,1.7863
2009/4/7,9244.66,9251.13,9334.11,9126.93,9232.26,-12.3928,-0.1341,12055059.62,17075691274,1.325
2009/4/8,9232.26,9196.6,9235.89,8896.76,8896.97,-335.2901,-3.6317,12356058.28,17424228175,1.3581
2009/4/9,8896.97,8889.07,9030.31,8816.08,9030.31,133.3344,1.4986,9771263.24,13535151477,1.074
2009/4/10,9030.31,9094.58,9345.44,9080.12,9345.44,315.1324,3.4897,11569262.64,18108204256,1.251
2009/4/13,9345.44,9449.51,9577.03,9441.16,9539.8,194.3589,2.0797,18956206.55,26084243110,2.0498
2009/4/14,9539.8,9519.42,9701.75,9460.05,9678.18,138.3838,1.4506,16214196.09,22701699343,1.7533
2009/4/15,9678.18,9629.22,9734.06,9500.26,9724.58,46.3996,0.4794,17895966.68,23975749753,1.9352
2009/4/16,9724.58,9751.77,9776.68,9563.08,9711.36,-13.2257,-0.136,19632423.32,23894375497,2.123
2009/4/17,9711.36,9679.97,9732.1,9487.86,9580.06,-131.2939,-1.352,15415122.51,21015807360,1.6669
2009/4/20,9580.06,9559.61,9793.64,9547.6,9793.64,213.5789,2.2294,13947161.17,18738766484,1.5082
2009/4/21,9793.64,9665.91,9760.73,9499.49,9640.9,-152.738,-1.5596,14979402.96,20922051916,1.6198
2009/4/22,9640.9,9689.16,9762.83,9175.55,9249.08,-391.8229,-4.0642,16420432.5,22260019891,1.7756
2009/4/23,9249.08,9178.21,9409.14,9132.4,9360.84,111.7606,1.2083,10992204.06,15288354478,1.1886
2009/4/24,9360.84,9398.49,9442.42,9313.23,9315.21,-45.6356,-0.4875,8842079.48,13305297493,0.952
2009/4/27,9315.21,9291.22,9332,9032.49,9082.22,-232.988,-2.5012,7887173.97,11043610187,0.8492
2009/4/28,9082.22,9011.42,9169.39,8985.6,9104.3,22.0819,0.2431,8145437.71,11097503880,0.877
2009/4/29,9104.3,9097.72,9425.79,9079.08,9383.21,278.9093,3.0635,9826230.56,14024399166,1.058
2009/4/30,9383.21,9464.03,9566.76,9422.7,9502.52,119.3078,1.2715,11517953.2,15718092857,1.2401
2009/5/4,9502.52,9567.63,9899.67,9562.95,9899.67,397.1533,4.1795,14529548.56,19936332041,1.5644
2009/5/5,9899.67,9958.54,10072.48,9910.69,9947.81,48.1358,0.4862,13428458,18724667061,1.4458
2009/5/6,9947.81,9942.36,10183.76,9911.82,10149.07,201.2597,2.0232,14534738.79,21154384451,1.5491
2009/5/7,10149.07,10229.04,10318.66,9973.55,10108.94,-40.1268,-0.3954,16276541.42,25097428919,1.7347
2009/5/8,10108.94,10014.25,10252.22,9907.18,10183.06,74.118,0.7332,15058665.09,22267145391,1.6049
2009/5/11,10183.06,10248.52,10347.74,9865.22,9868.79,-314.2662,-3.0862,16762016.07,24033566411,1.7865
2009/5/12,9868.79,9774.8,10179.15,9764.84,10179.15,310.3602,3.1449,12568741.95,17345293799,1.3395
2009/5/13,10179.15,10206.79,10331.5,10172.62,10294.37,115.2238,1.132,15300671.27,21980778719,1.6307
2009/5/14,10294.37,10179.51,10283.83,10087.73,10252.15,-42.2263,-0.4102,11116339.12,16623946688,1.1848
2009/5/15,10252.15,10276.55,10357,10164.92,10273.23,21.0815,0.2056,8615664.51,13050790101,0.9182
2009/5/18,10273.23,10211.02,10339.02,10023.65,10314.04,40.8144,0.3973,10109158.99,14551623448,1.0621
2009/5/19,10314.04,10413.28,10465.75,10359.63,10424.36,110.3124,1.0695,14010806.98,21096238411,1.472
2009/5/20,10424.36,10453.4,10497.17,10369.14,10369.14,-55.2174,-0.5297,11874041.19,18930146922,1.2475
2009/5/21,10369.14,10302.03,10342.77,10048.35,10108.86,-260.2816,-2.5102,10408469.91,16437712727,1.0936
2009/5/22,10108.86,10049.3,10158.52,9976.93,10072.63,-36.2236,-0.3583,8528236.59,12598994082,0.896
2009/5/25,10072.63,9861.37,10215.14,9824.62,10182.16,109.5254,1.0874,11863543.83,19487742879,1.2464
2009/5/26,10182.16,10176.64,10207.89,10006.48,10022.3,-159.8615,-1.57,10026367.32,16210336584,1.0534
2009/5/27,10022.3,10097.47,10165.43,10002.75,10127.92,105.6226,1.0539,8523392.42,12827965009,0.8955
2009/6/1,10127.92,10267.74,10458.78,10267.74,10421.35,293.425,2.8972,12488780.35,20036332363,1.3121
2009/6/2,10421.35,10508.58,10566.11,10439.56,10484.33,62.9831,0.6044,12700980.14,20474711533,1.3344
2009/6/3,10484.33,10473.12,10712.31,10459.02,10712.31,227.9829,2.1745,14347831.25,21809236889,1.4976
2009/6/4,10712.31,10651.16,10800.24,10567.43,10733.72,21.4044,0.1998,15726795.16,23106418770,1.6415
2009/6/5,10733.72,10763.52,10817.04,10655.35,10667.11,-66.6092,-0.6206,14977307.95,23927621927,1.5567
2009/6/8,10667.11,10651.18,10736.39,10524.45,10611.75,-55.3577,-0.519,11426485.17,17549868668,1.1877
2009/6/9,10611.75,10648.06,10740.09,10497.37,10740.09,128.3375,1.2094,12010706.21,19421337595,1.2484
2009/6/10,10740.09,10819.32,10882.5,10754.03,10820.74,80.6514,0.7509,11432469.63,18011889204,1.1883
2009/6/11,10820.74,10803.54,10858.7,10658.97,10699.91,-120.8288,-1.1166,9792681,15694164000,1.0179
2009/6/12,10699.91,10676.69,10768.75,10440.11,10524.13,-175.775,-1.6428,9150479.22,14022948759,0.9511
2009/6/15,10524.13,10578.64,10768.96,10522.77,10768.96,244.8273,2.3263,10331419.98,17629246562,1.0739
2009/6/16,10768.96,10655.99,10851.7,10614.03,10797.2,28.2367,0.2622,11134195.29,18510827279,1.1573
2009/6/17,10797.2,10782.65,11077.42,10688.06,11040.49,243.2873,2.2532,13250942.69,20532842798,1.3773
2009/6/18,11040.49,11046.56,11198.37,11046.56,11151.63,111.1433,1.0067,13078690.15,21956353455,1.3594
2009/6/19,11151.63,11166.64,11270.62,11099.66,11242.29,90.6583,0.813,12771058.62,20951231509,1.324
2009/6/22,11242.29,11315.92,11354.73,11148.23,11190.71,-51.5786,-0.4588,13802645.18,21521722519,1.4309
2009/6/23,11190.71,11019.71,11286.63,10941.32,11125.66,-65.0487,-0.5813,13543269.15,20302109199,1.404
2009/6/24,11125.66,11120.84,11381.64,11105.31,11381.64,255.9781,2.3008,14417952.95,23131583348,1.4947
2009/6/25,11381.64,11410.57,11490.77,11332.73,11385.88,4.2433,0.0373,10723915.15,18103130892,1.1118
2009/6/26,11385.88,11425.62,11462.23,11334.62,11413.17,27.2877,0.2397,7828233.65,14138862621,0.8116
2009/6/29,11413.17,11423.47,11655.26,11370.1,11605.51,192.3427,1.6853,10471431.79,17411344086,1.0856
2009/6/30,11605.51,11644.9,11672.7,11541.94,11566.61,-38.9001,-0.3352,9928482.28,17072097521,1.0293
2009/7/1,11566.61,11529.54,11849.29,11504.75,11848.75,282.1366,2.4392,11486138.8,19773955438,1.1908
2009/7/2,11848.75,11875.86,11987.26,11858.07,11970.72,121.9735,1.0294,12916552.79,22022926166,1.3391
2009/7/3,11970.72,11873.18,12261.91,11845.08,12258.79,288.0732,2.4065,12265751.28,21137662034,1.2716
2009/7/6,12258.79,12301.92,12508.59,12301.92,12489.93,231.1304,1.8854,16524826.39,27575464662,1.7131
2009/7/7,12489.93,12450.64,12593.81,12306.66,12362.44,-127.4827,-1.0207,15408823.63,25599411328,1.5974
2009/7/8,12362.44,12225.63,12530.9,12096.84,12488.58,126.1386,1.0203,12980768.08,22089136464,1.3457
2009/7/9,12488.58,12491.52,12652.08,12444.54,12637.94,149.3556,1.1959,13066030.07,22329844482,1.3546
2009/7/10,12637.94,12640.2,12814,12602.93,12706.01,68.0704,0.5386,12564695.23,21089355185,1.3026
2009/7/13,12706.01,12705.48,12795.38,12640.51,12660.55,-45.4618,-0.3578,9825490.14,17475952608,1.0186
2009/7/14,12660.55,12752.08,12991.06,12752.08,12991.06,330.5187,2.6106,13180330.47,23370796249,1.3664
2009/7/15,12991.06,13027.66,13112.34,12977.66,13079.26,88.192,0.6789,15471010.61,27836928295,1.6039
2009/7/16,13079.26,13158.97,13222.5,13031.7,13081.89,2.6345,0.0201,16160312.51,30621530968,1.6754
2009/7/17,13081.89,13058.28,13183.33,12988.73,13131.97,50.0823,0.3828,11653715.43,21017474064,1.2082
2009/7/20,13131.97,13150.91,13381.22,13069.84,13381.22,249.2428,1.898,15501245.96,28126992096,1.607
2009/7/21,13381.22,13380.57,13420.92,13158.59,13177.21,-204.0028,-1.5245,14675965.93,26909917155,1.5215
2009/7/22,13177.21,13113.66,13378.91,13111.83,13353.21,175.9985,1.3356,11976904.58,22829736308,1.2417
2009/7/23,13353.21,13374.75,13528.54,13326.75,13521.65,168.4427,1.2614,14055266.79,24646455180,1.4558
2009/7/24,13521.65,13602.24,13660.28,13276.2,13531.72,10.0651,0.0744,13671226.77,27401566969,1.4161
2009/7/27,13531.72,13599.66,13751.74,13465.72,13743.4,211.6832,1.5643,14998304.12,29296649886,1.5535
2009/7/28,13743.4,13785.85,13881.14,13634.79,13836.66,93.2545,0.6785,19904537.82,40307106578,2.0617
2009/7/29,13836.66,13778.58,13810.09,12720.05,13070.6,-766.0615,-5.5365,18865871.34,37074773584,1.9541
2009/7/30,13070.6,13141.76,13377.01,12796.3,13272.53,201.9357,1.545,18234584.19,34470177573,1.8887
2009/7/31,13272.53,13387.88,13671.13,13250.5,13670.72,398.1877,3.0001,15383073.16,29364269213,1.5934
2009/8/3,13670.72,13735.08,13867.71,13582.34,13856.99,186.2736,1.3626,17715983.19,35304475149,1.835
2009/8/4,13856.99,13924.92,13929.98,13603,13904.55,47.5541,0.3432,16276270.72,32527657682,1.6859
2009/8/5,13904.55,13895.69,13943.44,13572.82,13782.94,-121.6048,-0.8746,14854909.51,29985006637,1.5387
2009/8/6,13782.94,13660.39,13781.81,13268.3,13495.97,-286.9724,-2.0821,15509390.01,30013754187,1.6065
2009/8/7,13495.97,13459.42,13569.64,12943.84,12975.26,-520.7116,-3.8583,12707245.34,24558426986,1.3162
2009/8/10,12975.26,13109.32,13243.82,12745.9,12973.65,-1.6078,-0.0124,10773747.02,21440106975,1.1159
2009/8/11,12973.65,13033.09,13198.84,12943.92,13137.11,163.4571,1.2599,9787763.72,18137364909,1.0138
2009/8/12,13137.11,13091.96,13101.99,12547.42,12591.66,-545.4446,-4.1519,12405430.38,22674284434,1.2726
2009/8/13,12591.66,12622.75,12834.08,12383.19,12802.91,211.2437,1.6776,11106551.69,20737648209,1.1393
2009/8/14,12802.91,12807.44,12924.2,12472.94,12499.75,-303.157,-2.3679,11560795.34,22460038279,1.1859
2009/8/17,12499.75,12269.49,12378.01,11652.92,11668.8,-830.9487,-6.6477,12546851.45,20855315066,1.2871
2009/8/18,11668.8,11527.7,11833.03,11466.99,11773.3,104.5025,0.8956,9510113.19,16454775648,0.9756
