date,open,close,high,low,volume,chg_amt
2005-06-27,2872.15,2914.97,2940.33,2872.15,37671500.0,0.02339257251592143
2005-06-28,2909.2,2870.25,2909.2,2859.74,23428000.0,-0.015341495795840024
2005-06-29,2876.96,2847.8,2882.29,2846.32,17977090.0,-0.007821618325929734
2005-06-30,2841.84,2760.23,2841.84,2756.92,22671000.0,-0.030750052672238275
2005-07-01,2749.93,2728.72,2762.56,2720.21,18667190.0,-0.011415715357053656
2005-07-04,2714.26,2737.22,2737.81,2693.57,17294500.0,0.003115013632765546
2005-07-05,2732.37,2716.56,2744.67,2713.01,12734790.0,-0.007547803976297065
2005-07-06,2716.4,2696.5,2739.01,2680.83,12206000.0,-0.007384339016992058
2005-07-07,2695.09,2697.94,2711.27,2683.8,10345090.0,0.0005340255887261465
2005-07-08,2687.53,2650.61,2688.5,2636.26,13751090.0,-0.017543014299799074
2005-07-11,2676.92,2651.8,2722.62,2645.96,15987700.0,0.00044895325981568566
2005-07-12,2648.94,2742.86,2750.99,2637.24,25729000.0,0.03433893958820421
2005-07-13,2739.51,2734.37,2751.2,2709.52,17061500.0,-0.0030953092757195905
2005-07-14,2731.5,2738.0,2761.96,2726.34,18113590.0,0.0013275452846542748
2005-07-15,2738.49,2716.67,2754.28,2706.54,15364000.0,-0.007790357925493034
2005-07-18,2711.63,2676.39,2714.46,2657.8,16662690.0,-0.01482697567242256
2005-07-19,2674.43,2684.76,2716.58,2669.96,13858290.0,0.003127346911324712
2005-07-20,2689.94,2716.51,2724.5,2678.35,16265090.0,0.011826010518631087
2005-07-21,2722.67,2724.26,2725.37,2694.73,16212590.0,0.002852925260720557
2005-07-22,2733.89,2782.89,2807.59,2722.79,41777390.0,0.02152144068480969
2005-07-25,2781.57,2758.67,2790.32,2748.12,26614300.0,-0.008703182662627628
2005-07-26,2757.37,2831.56,2842.17,2754.86,40589000.0,0.026422152704020367
2005-07-27,2832.08,2886.52,2886.52,2828.05,37509800.0,0.01940979530718051
2005-07-28,2884.09,2893.59,2929.16,2876.4,39984100.0,0.002449316131535609
2005-07-29,2887.08,2887.57,2900.05,2871.08,26592000.0,-0.002080460604301225
2005-08-01,2886.74,2890.82,2921.75,2869.94,23566500.0,0.0011255138403571169
2005-08-02,2894.42,2940.23,2941.5,2878.85,27055000.0,0.01709203616966807
2005-08-03,2946.37,2989.4,3026.06,2945.01,55079890.0,0.0167231815198131
2005-08-04,2986.73,2969.31,2997.89,2959.17,26467000.0,-0.006720412122834062
2005-08-05,2970.58,3047.33,3047.33,2970.0,37786100.0,0.026275464670243248
2005-08-08,3063.76,3061.79,3089.85,3051.42,44541690.0,0.004745137546639201
2005-08-09,3061.32,3062.83,3063.24,3021.64,37387100.0,0.0003396705848539461
2005-08-10,3060.24,3062.94,3074.41,3017.88,35815300.0,3.5914497376650786e-05
2005-08-11,3063.67,3128.42,3130.11,3053.79,49854100.0,0.021378153016382958
2005-08-12,3131.72,3065.73,3147.56,3046.84,60282190.0,-0.020038869461261613
2005-08-15,3061.88,3119.15,3121.88,3057.76,38916300.0,0.01742488738408146
2005-08-16,3118.69,3085.49,3132.91,3073.84,44361690.0,-0.010791401503614866
2005-08-17,3081.01,3097.03,3099.98,3025.94,38931600.0,0.003740086663706711
2005-08-18,3100.96,3001.4,3110.88,2989.91,60014300.0,-0.03087797018433793
2005-08-19,2993.7,3002.14,3017.61,2963.32,36435190.0,0.0002465516092489444
2005-08-22,3004.46,3030.41,3039.39,2988.55,24388400.0,0.009416616147148362
2005-08-23,3032.69,2992.37,3032.69,2973.0,21884300.0,-0.012552756887681852
2005-08-24,2989.25,2996.65,3023.56,2979.44,20020800.0,0.0014303044075432518
2005-08-25,2997.59,2973.82,3001.58,2945.07,19565400.0,-0.007618507333188703
2005-08-26,2974.17,2952.73,2975.88,2926.91,24806690.0,-0.007091888547390273
2005-08-29,2948.38,2912.06,2949.47,2904.3,21512190.0,-0.01377369417454358
2005-08-30,2908.67,2909.81,2925.84,2894.84,19358000.0,-0.0007726489152009231
2005-08-31,2908.68,2950.43,2950.56,2902.34,23111400.0,0.013959674342998305
2005-09-01,2957.54,3003.87,3004.37,2942.72,28243090.0,0.01811261409353893
2005-09-02,3009.99,3012.15,3015.32,2992.06,28303690.0,0.0027564441869988377
2005-09-05,3018.84,3016.23,3022.36,3000.9,23879590.0,0.0013545142174194269
2005-09-06,3019.77,2978.17,3036.98,2971.9,32004000.0,-0.012618401116625705
2005-09-07,2971.74,3025.69,3026.12,2963.69,35192690.0,0.015956107273929956
2005-09-08,3028.02,3035.28,3045.8,3012.48,39288100.0,0.003169524967858619
2005-09-09,3033.45,3009.35,3047.9,3004.83,23561000.0,-0.008542869191639746
2005-09-12,3006.46,2999.22,3014.5,2990.85,16736690.0,-0.0033661754199412197
2005-09-13,3002.46,3041.64,3041.68,2994.28,24449690.0,0.014143677356112612
2005-09-14,3043.75,3073.57,3075.08,3036.24,29228590.0,0.010497626280559268
2005-09-15,3075.03,3068.95,3075.03,3053.51,22903900.0,-0.001503138044684307
2005-09-16,3069.26,3061.06,3071.6,3052.67,20941800.0,-0.0025709118753970816
2005-09-19,3060.16,3064.07,3068.43,3043.3,23466190.0,0.0009833195037014038
2005-09-20,3065.23,3019.92,3066.58,3008.97,30164090.0,-0.014408939743543746
2005-09-21,3017.32,2965.56,3017.32,2964.48,24458500.0,-0.018000476833823453
2005-09-22,2961.97,2905.68,2961.97,2881.58,24809190.0,-0.020191801885647263
2005-09-23,2903.93,2892.85,2925.6,2888.48,16596300.0,-0.004415489661628236
2005-09-26,2893.28,2895.72,2906.57,2882.55,14555200.0,0.0009921012150646909
2005-09-27,2899.01,2844.83,2900.02,2843.23,16345090.0,-0.0175742129763927
2005-09-28,2844.34,2847.56,2864.44,2841.2,12790900.0,0.0009596355494001463
2005-09-29,2849.34,2884.65,2885.08,2849.34,17909190.0,0.013025186475438672
2005-09-30,2888.4,2903.11,2903.11,2883.97,15366000.0,0.006399389873988191
2005-10-10,2902.21,2858.6,2902.21,2856.51,11299790.0,-0.01533183379203689
2005-10-11,2857.47,2886.97,2887.64,2847.69,11374200.0,0.009924438536346423
2005-10-12,2893.26,2891.21,2895.67,2879.34,19902800.0,0.0014686678420628677
2005-10-13,2892.0,2870.32,2902.75,2865.08,16623800.0,-0.007225348556486686
2005-10-14,2872.67,2830.76,2872.67,2825.34,19113190.0,-0.01378243540789875
2005-10-17,2830.26,2798.98,2830.26,2787.91,17565800.0,-0.01122666704347956
2005-10-18,2798.01,2794.71,2811.83,2784.81,13999590.0,-0.0015255557381617525
2005-10-19,2795.18,2770.63,2807.18,2764.34,14346200.0,-0.008616278612092104
2005-10-20,2768.35,2762.11,2768.35,2741.28,35351100.0,-0.0030751128804640034
2005-10-21,2763.54,2775.82,2787.18,2752.55,19491090.0,0.00496359667066121
2005-10-24,2784.28,2789.18,2797.78,2772.07,21013190.0,0.004812992196900257
2005-10-25,2786.28,2744.98,2786.28,2742.42,20039400.0,-0.01584695143375466
2005-10-26,2741.05,2662.79,2741.05,2659.16,23160590.0,-0.02994193036014836
2005-10-27,2652.69,2667.63,2681.15,2642.22,18978690.0,0.001817642397635617
2005-10-28,2669.47,2631.52,2671.89,2610.0,20793090.0,-0.013536359989953676
2005-10-31,2633.37,2662.29,2669.29,2631.6,22271300.0,0.011692861920107005
2005-11-01,2667.55,2661.61,2667.55,2630.75,16869900.0,-0.0002554192067730549
2005-11-02,2665.18,2691.82,2702.31,2664.96,24889400.0,0.011350272955091105
2005-11-03,2690.81,2675.57,2705.58,2666.14,21523800.0,-0.00603680781032907
2005-11-04,2670.09,2687.02,2687.02,2655.73,21665090.0,0.004279461946426301
2005-11-07,2683.85,2686.28,2686.91,2664.71,13537000.0,-0.00027539802457733165
2005-11-08,2683.84,2693.3,2694.49,2669.5,13717900.0,0.002613279330523989
2005-11-09,2693.33,2703.11,2709.19,2686.37,16906800.0,0.0036423718115323
2005-11-10,2703.66,2660.33,2703.66,2657.0,17862190.0,-0.01582621498940117
2005-11-11,2657.34,2664.05,2668.5,2647.34,14566290.0,0.0013983227644691653
2005-11-14,2657.79,2633.66,2661.3,2624.17,12059590.0,-0.011407443553987472
2005-11-15,2629.43,2622.03,2654.23,2614.6,16927300.0,-0.004415907900032524
2005-11-16,2619.77,2639.5,2639.5,2593.32,15033790.0,0.006662776550992856
2005-11-17,2635.37,2643.05,2648.53,2625.28,15235000.0,0.0013449516953969243
2005-11-18,2643.49,2721.87,2739.19,2641.97,33786000.0,0.029821607612417363
2005-11-21,2722.62,2732.75,2752.14,2718.05,20822800.0,0.003997251889326129
2005-11-22,2734.75,2687.24,2734.75,2683.86,14323590.0,-0.016653554112158162
2005-11-23,2680.13,2706.08,2709.47,2673.57,11965290.0,0.0070109108230006064
2005-11-24,2702.68,2716.8,2733.63,2698.4,21545090.0,0.003961449772364548
2005-11-25,2709.76,2725.06,2726.35,2703.65,15623200.0,0.003040341578327357
2005-11-28,2719.08,2713.49,2729.71,2706.97,12115900.0,-0.004245778074611261
2005-11-29,2704.23,2682.11,2710.49,2679.83,9262000.0,-0.011564442839295393
2005-11-30,2677.85,2676.85,2681.41,2657.94,11088500.0,-0.0019611425333040844
2005-12-01,2675.23,2684.56,2693.3,2670.1,11920400.0,0.002880251041335912
2005-12-02,2678.7,2680.64,2696.03,2668.15,40485890.0,-0.001460202044282889
2005-12-05,2677.19,2643.93,2677.19,2638.56,25721800.0,-0.013694490867852469
2005-12-06,2635.57,2659.02,2664.52,2634.68,21159400.0,0.005707412828630163
2005-12-07,2657.81,2676.85,2679.85,2652.95,19532300.0,0.006705477958044666
2005-12-08,2676.34,2691.45,2695.7,2670.34,23192690.0,0.005454171881128905
2005-12-09,2687.02,2724.19,2728.57,2678.78,24852300.0,0.012164446673726148
2005-12-12,2720.05,2736.92,2742.93,2718.82,20949400.0,0.004672948656297842
2005-12-13,2736.33,2758.77,2758.77,2725.88,22239190.0,0.007983426625549855
2005-12-14,2756.68,2789.99,2794.17,2740.69,27847590.0,0.011316637486995944
2005-12-15,2791.07,2777.91,2807.29,2771.85,33201390.0,-0.004329764622812243
2005-12-16,2774.06,2801.64,2803.65,2770.65,24463190.0,0.00854239338207502
2005-12-19,2793.52,2793.75,2801.88,2787.07,19827900.0,-0.002816207649805069
2005-12-20,2790.53,2804.79,2805.8,2783.9,23170590.0,0.003951677852348979
2005-12-21,2804.07,2788.67,2818.2,2787.15,21058300.0,-0.005747310850366655
2005-12-22,2781.46,2805.38,2806.29,2779.93,17357900.0,0.005992103762725613
2005-12-23,2805.36,2827.19,2829.5,2805.12,22707300.0,0.007774347860182914
2005-12-26,2828.53,2848.3,2860.06,2827.84,27266400.0,0.007466777966815151
2005-12-27,2847.36,2834.22,2848.18,2825.71,18611690.0,-0.0049432995119897405
2005-12-28,2829.39,2834.6,2839.41,2819.12,17626590.0,0.00013407568925493052
2005-12-29,2835.5,2879.97,2880.4,2835.08,30072190.0,0.01600578564876875
2005-12-30,2886.2,2863.61,2898.16,2861.23,29764090.0,-0.005680614728625532
2006-01-04,2873.53,2948.8,2949.03,2873.53,33869390.0,0.029749162770069962
2006-01-05,2950.66,3037.97,3042.66,2946.29,53197890.0,0.03023941942485065
2006-01-06,3048.4,3053.31,3075.85,3016.86,51879500.0,0.005049424451196077
2006-01-09,3052.06,3064.85,3069.34,3024.55,37155390.0,0.00377950486521184
2006-01-10,3060.04,3079.92,3082.19,3023.69,37390600.0,0.004917043248446144
2006-01-11,3076.15,3043.97,3096.57,3032.29,40523300.0,-0.0116723811008079
2006-01-12,3039.21,3084.19,3084.83,3031.79,36954600.0,0.013213008012562626
2006-01-13,3082.11,3045.57,3082.91,3027.12,34791500.0,-0.01252192634046537
2006-01-16,3041.54,2985.3,3041.54,2980.89,31490300.0,-0.01978939902875323
2006-01-17,2976.84,3024.55,3026.28,2970.52,32188800.0,0.013147757344320502
2006-01-18,3025.85,3123.04,3129.17,3020.76,40562690.0,0.032563521846224984
2006-01-19,3127.58,3161.18,3163.33,3109.69,57124190.0,0.012212459654695385
2006-01-20,3158.04,3153.35,3163.59,3120.66,40019800.0,-0.002476923174257691
2006-01-23,3148.73,3154.1,3160.77,3120.86,49637600.0,0.00023784229470245929
2006-01-24,3151.58,3198.15,3231.91,3150.78,55601190.0,0.013965949082147105
2006-01-25,3194.58,3242.35,3242.81,3193.75,41593800.0,0.01382048997076429
2006-02-06,3249.82,3359.5,3363.66,3249.71,54386000.0,0.036131201134979286
2006-02-07,3366.69,3358.69,3397.37,3324.45,64581600.0,-0.0002411073076350485
2006-02-08,3354.22,3335.68,3356.66,3299.09,40893390.0,-0.0068508853154057745
2006-02-09,3327.84,3262.52,3327.84,3253.11,40852100.0,-0.021932559478127358
2006-02-10,3257.13,3321.91,3323.35,3257.13,38889390.0,0.018203719823939736
2006-02-13,3322.24,3307.7,3322.97,3257.61,40005500.0,-0.00427765953924099
2006-02-14,3302.58,3334.68,3337.12,3297.24,28467190.0,0.008156725216918107
2006-02-15,3336.31,3362.15,3395.75,3336.31,37232890.0,0.008237671980519947
2006-02-16,3357.68,3277.13,3360.0,3273.73,38119500.0,-0.02528739050904926
2006-02-17,3269.91,3295.87,3312.76,3261.16,35241890.0,0.005718418250115125
2006-02-20,3300.28,3308.53,3340.4,3295.64,44151600.0,0.0038411709199696322
2006-02-21,3305.29,3359.69,3361.12,3275.94,47381300.0,0.015463060634178882
2006-02-22,3358.3,3363.03,3384.68,3348.29,46184390.0,0.0009941393402367914
2006-02-23,3359.64,3358.97,3366.03,3323.53,36907690.0,-0.0012072446573478087
2006-02-24,3358.28,3390.87,3394.41,3358.28,34661390.0,0.00949695888918332
2006-02-27,3396.3,3345.44,3401.44,3338.15,34119690.0,-0.013397741582543666
2006-02-28,3339.32,3351.64,3356.55,3295.0,29214800.0,0.0018532689272561511
2006-03-01,3355.57,3378.18,3380.81,3349.59,31933800.0,0.007918511534651682
2006-03-02,3391.77,3342.68,3391.77,3329.67,51678500.0,-0.010508617065994116
2006-03-03,3334.72,3350.42,3354.94,3312.67,35025390.0,0.002315507317481852
2006-03-06,3350.4,3330.05,3355.25,3325.22,30561300.0,-0.006079834766984405
2006-03-07,3324.39,3233.47,3326.1,3225.21,39818190.0,-0.029002567529016195
2006-03-08,3221.66,3199.94,3228.07,3160.47,34470190.0,-0.01036966478736458
2006-03-09,3195.81,3184.93,3207.73,3176.49,24295090.0,-0.004690712950867897
2006-03-10,3180.53,3213.51,3224.51,3180.53,27177190.0,0.00897350962187564
2006-03-13,3213.49,3277.75,3280.99,3211.7,29176000.0,0.019990602176436292
2006-03-14,3279.38,3269.5,3281.15,3248.54,21242500.0,-0.0025169704828007016
2006-03-15,3268.83,3312.06,3312.23,3259.68,27111090.0,0.013017280929805764
2006-03-16,3312.07,3309.42,3316.66,3298.47,27521900.0,-0.0007970870092932715
2006-03-17,3308.75,3300.35,3323.6,3292.35,27126800.0,-0.002740661505641521
2006-03-20,3299.76,3345.63,3346.91,3283.95,25189500.0,0.01371975699547024
2006-03-21,3345.34,3370.86,3400.52,3340.49,40187690.0,0.0075411805848225955
2006-03-22,3366.65,3399.9,3401.12,3360.45,39293390.0,0.008615012192734188
2006-03-23,3393.62,3405.24,3409.96,3388.26,41377690.0,0.0015706344304243331
2006-03-24,3407.75,3392.49,3419.91,3388.84,36042190.0,-0.0037442294816224407
2006-03-27,3390.72,3445.59,3445.59,3372.35,31471500.0,0.015652220050759284
2006-03-28,3447.74,3488.78,3489.39,3445.18,38495690.0,0.012534863405106251
2006-03-29,3490.44,3520.38,3577.35,3485.69,61665300.0,0.009057607530426082
2006-03-30,3518.32,3488.07,3521.68,3483.41,45526690.0,-0.009177986467369984
2006-03-31,3477.99,3516.4,3520.27,3466.42,45283890.0,0.00812197002927118
2006-04-03,3524.16,3606.62,3607.13,3524.16,63763190.0,0.02565692185189393
2006-04-04,3610.93,3627.44,3631.1,3579.53,67846390.0,0.005772717946442975
2006-04-05,3626.49,3668.27,3668.84,3613.71,65063190.0,0.0112558719096663
2006-04-06,3673.63,3716.52,3726.12,3658.52,66666600.0,0.013153339312536972
2006-04-07,3716.97,3703.58,3730.71,3663.76,57315890.0,-0.003481751746257266
2006-04-10,3701.11,3735.26,3736.6,3667.46,56947100.0,0.008553885699782451
2006-04-11,3744.56,3780.07,3792.85,3716.99,75894790.0,0.011996487526972672
2006-04-12,3780.72,3729.6,3781.0,3725.24,53761800.0,-0.013351604599914885
2006-04-13,3734.57,3665.24,3769.36,3659.95,70152290.0,-0.01725654225654229
2006-04-14,3667.07,3760.03,3760.03,3665.07,62931600.0,0.02586188080453133
2006-04-17,3753.96,3760.63,3804.21,3743.06,60024690.0,0.00015957319489469742
2006-04-18,3768.11,3803.72,3812.28,3729.78,66274700.0,0.011458186527257318
2006-04-19,3800.25,3835.43,3842.68,3785.26,62245190.0,0.008336575773190465
2006-04-20,3837.97,3847.79,3860.22,3815.6,75759390.0,0.003222585212088378
2006-04-21,3843.71,3857.29,3875.34,3798.75,84231290.0,0.0024689497087938797
2006-04-24,3864.64,3775.57,3871.68,3772.51,90875700.0,-0.02118585846539923
2006-04-25,3764.26,3805.84,3829.28,3708.98,81693290.0,0.008017332482247709
2006-04-26,3817.8,3821.78,3852.27,3806.35,86818790.0,0.004188300086183354
2006-04-27,3817.96,3842.11,3856.08,3794.4,68784500.0,0.005319510803866242
2006-04-28,3772.64,3848.1,3855.0,3730.07,81672290.0,0.0015590391737872634
2006-05-08,3872.8,4015.79,4020.39,3872.8,79997200.0,0.043577349860970366
2006-05-09,4046.92,4132.15,4134.04,4043.44,105261000.0,0.02897561874500401
2006-05-10,4136.91,4147.36,4174.0,4084.28,113138000.0,0.0036808925135825275
2006-05-11,4143.07,4093.82,4207.18,4084.76,115167000.0,-0.012909417074958409
2006-05-12,4085.73,4173.77,4175.22,4060.94,92706890.0,0.019529437053900825
2006-05-15,4226.91,4358.63,4359.59,4207.94,129968000.0,0.04429089288580819
2006-05-16,4389.4,4252.89,4463.08,4232.06,166102000.0,-0.02425991653340609
2006-05-17,4255.49,4296.99,4356.27,4208.88,112941000.0,0.010369419383054688
2006-05-18,4255.71,4296.07,4329.75,4191.38,98794200.0,-0.0002141033607246172
2006-05-19,4295.1,4369.4,4386.22,4265.9,103813000.0,0.01706908872527681
2006-05-22,4357.25,4370.46,4418.54,4333.74,104926000.0,0.00024259623746976708
2006-05-23,4326.51,4165.43,4326.51,4159.6,82439390.0,-0.04691268196025127
2006-05-24,4178.1,4141.32,4268.62,4032.89,110425000.0,-0.005788117913396835
2006-05-25,4127.03,4135.48,4182.43,4066.48,62703800.0,-0.0014101783972260405
2006-05-26,4129.21,4217.03,4222.28,4129.21,65917890.0,0.019719597241432726
2006-05-29,4244.82,4327.89,4335.92,4218.83,85294790.0,0.026288643903410836
2006-05-30,4348.15,4348.74,4368.36,4301.54,82159890.0,0.00481759009586645
2006-05-31,4349.9,4292.1,4372.4,4264.99,86441000.0,-0.013024462258033227
2006-06-01,4272.35,4360.46,4361.0,4272.35,76801790.0,0.01592693553272283
2006-06-02,4349.18,4261.02,4359.76,4236.21,94371600.0,-0.022804933424455127
2006-06-05,4246.39,4303.81,4303.81,4182.12,72318890.0,0.010042196469389949
2006-06-06,4287.36,4294.49,4341.67,4268.29,69013500.0,-0.0021655231062710986
2006-06-07,4280.07,4095.32,4284.89,4091.84,75985700.0,-0.04637803324725395
2006-06-08,4057.73,4075.28,4109.36,3990.2,65984790.0,-0.004893390504282929
2006-06-09,4054.7,4010.54,4100.75,4005.88,58403890.0,-0.01588602500932457
2006-06-12,3962.94,4018.85,4056.22,3947.61,39159600.0,0.0020720401741411245
2006-06-13,3998.32,4004.84,4052.87,3969.83,53972690.0,-0.0034860718862360536
2006-06-14,3976.66,3938.76,3976.66,3904.32,47967300.0,-0.016500034957701158
2006-06-15,3933.7,3944.6,4001.99,3930.69,34322000.0,0.0014827001391300026
2006-06-16,3965.61,4058.3,4058.3,3965.61,45193600.0,0.028824215383055383
2006-06-19,4030.04,4106.08,4133.81,3994.59,49664100.0,0.011773402656284588
2006-06-20,4102.93,4112.24,4141.7,4090.69,38276100.0,0.001500214316330869
2006-06-21,4111.17,4081.29,4116.5,4046.45,48366500.0,-0.007526311693869964
2006-06-22,4086.23,4070.18,4104.25,4055.48,40463390.0,-0.002722178526887364
2006-06-23,4068.09,4111.69,4115.24,4049.85,41123690.0,0.01019856615677925
2006-06-26,4120.1,4202.36,4203.88,4120.1,49871190.0,0.022051759738696275
2006-06-27,4211.52,4206.44,4232.34,4178.41,45148500.0,0.0009708830276320752
2006-06-28,4198.88,4193.05,4221.67,4181.9,42410390.0,-0.0031832143094872195
2006-06-29,4197.15,4301.44,4311.32,4197.15,74622700.0,0.025849918317215254
2006-06-30,4322.41,4301.66,4341.63,4275.83,55658390.0,5.114566284784971e-05
2006-07-03,4302.2,4398.38,4398.38,4302.2,57678000.0,0.022484343253534742
2006-07-04,4400.53,4345.57,4403.93,4326.25,69473200.0,-0.012006693373469414
2006-07-05,4345.83,4291.26,4345.94,4259.17,51992300.0,-0.012497785100688632
2006-07-06,4287.7,4348.45,4356.84,4284.88,46908890.0,0.013327088081355964
2006-07-07,4360.08,4322.85,4376.53,4311.79,52148800.0,-0.0058871551932296465
2006-07-10,4322.39,4336.24,4340.68,4283.37,50515600.0,0.0030974935517076503
2006-07-11,4336.04,4323.49,4344.17,4295.98,51005890.0,-0.0029403354057893475
2006-07-12,4324.01,4350.81,4391.59,4324.01,67689600.0,0.006318969166113631
2006-07-13,4346.33,4149.06,4357.39,4130.64,81278890.0,-0.04637067580519489
2006-07-14,4115.05,4187.49,4226.5,4094.88,57241390.0,0.009262338939422271
2006-07-17,4179.7,4229.1,4235.73,4164.85,36928390.0,0.009936740147439298
2006-07-18,4220.68,4235.1,4240.09,4197.08,35360600.0,0.001418741576221891
2006-07-19,4213.81,4109.66,4213.81,4092.91,38764690.0,-0.029619135321480132
2006-07-20,4101.96,4135.88,4149.32,4093.32,24581590.0,0.00638008983711554
2006-07-21,4136.46,4178.98,4183.06,4133.73,27261000.0,0.01042099867500978
2006-07-24,4130.76,4183.28,4190.14,4096.67,28009690.0,0.0010289592197139448
2006-07-25,4182.31,4221.84,4237.0,4182.31,29573800.0,0.009217647396301563
2006-07-26,4229.45,4199.28,4240.48,4198.17,28559090.0,-0.005343641634927046
2006-07-27,4194.26,4129.91,4205.83,4108.27,32682900.0,-0.016519498580709047
2006-07-28,4130.4,4080.62,4151.21,4043.69,30987400.0,-0.01193488477957146
2006-07-31,4068.51,3946.9,4068.51,3936.75,36824600.0,-0.03276953012042283
2006-08-01,3941.49,3919.56,3969.92,3906.27,27158300.0,-0.006926955332032771
2006-08-02,3920.02,3892.4,3935.19,3838.72,26861090.0,-0.00692934921266669
2006-08-03,3891.75,3883.15,3908.75,3853.87,19476300.0,-0.002376425855513308
2006-08-04,3884.32,3820.48,3898.14,3811.52,22832500.0,-0.01613895935001225
2006-08-07,3802.0,3780.38,3832.15,3766.83,23616000.0,-0.010496063321886231
2006-08-08,3784.13,3868.7,3868.7,3784.13,21583000.0,0.02336273073077302
2006-08-09,3869.12,3852.73,3875.26,3840.44,18169500.0,-0.004128001654302427
2006-08-10,3851.01,3905.44,3905.68,3849.26,22873190.0,0.013681207870782546
2006-08-11,3911.22,3909.66,3914.67,3875.72,21015190.0,0.0010805440616165657
2006-08-14,3901.7,3853.75,3927.91,3840.45,23887190.0,-0.01430047625624731
2006-08-15,3844.72,3912.22,3912.22,3836.15,25735190.0,0.015172234836198456
2006-08-16,3919.15,3972.71,3972.71,3906.79,34335390.0,0.015461809407446472
2006-08-17,3964.11,3939.59,3964.11,3913.67,20116800.0,-0.008336878352560315
2006-08-18,3928.44,3924.27,3964.76,3913.45,19115590.0,-0.0038887295378453508
2006-08-21,3835.82,3932.17,3932.17,3807.4,20467690.0,0.002013113266926101
2006-08-22,3924.74,3977.9,3988.19,3922.51,25651590.0,0.011629710821251374
2006-08-23,3974.46,3975.72,4004.31,3966.1,25745190.0,-0.0005480278538928307
2006-08-24,3966.09,3977.34,3986.39,3941.06,16282090.0,0.00040747336331541095
2006-08-25,3978.6,3997.54,4014.25,3973.98,26915190.0,0.005078771239069282
2006-08-28,4001.0,4114.38,4116.16,4000.85,42791390.0,0.029227975204750963
2006-08-29,4117.86,4140.15,4216.2,4117.86,47610500.0,0.006263398130459395
2006-08-30,4127.34,4157.56,4161.54,4104.74,27961400.0,0.004205161648732718
2006-08-31,4159.94,4178.84,4196.74,4155.72,35184390.0,0.005118386746072154
2006-09-01,4183.54,4128.75,4185.74,4109.77,32862390.0,-0.011986580007849102
2006-09-04,4116.51,4181.45,4181.45,4114.57,26438800.0,0.012764153799576098
2006-09-05,4185.68,4165.86,4195.5,4154.97,30189900.0,-0.003728371737076887
2006-09-06,4165.47,4171.18,4178.06,4128.27,39476890.0,0.0012770472363451046
2006-09-07,4172.72,4119.05,4172.72,4109.71,27351590.0,-0.01249766253194542
2006-09-08,4115.62,4111.03,4140.62,4101.33,18629190.0,-0.0019470508976585465
2006-09-11,4105.52,4135.65,4135.65,4067.19,26226400.0,0.005988766805399107
2006-09-12,4134.48,4153.27,4160.58,4127.14,32105690.0,0.004260515275712597
2006-09-13,4151.58,4117.89,4175.95,4117.44,33883100.0,-0.008518588967247519
2006-09-14,4110.99,4102.28,4131.0,4069.13,25919400.0,-0.003790776344195833
2006-09-15,4100.36,4183.76,4183.76,4099.73,35842800.0,0.01986212545218768
2006-09-18,4202.07,4238.28,4243.63,4187.8,42041800.0,0.013031340229840984
2006-09-19,4249.0,4223.83,4264.47,4214.39,32067000.0,-0.003409401927196839
2006-09-20,4216.77,4247.76,4260.8,4188.56,28931000.0,0.005665474225998748
2006-09-21,4250.69,4282.71,4306.73,4246.45,38406190.0,0.008227865981128834
2006-09-22,4287.96,4269.93,4310.48,4253.91,36803000.0,-0.002984091848385659
2006-09-25,4263.74,4271.97,4320.58,4242.07,25578690.0,0.0004777595885646752
2006-09-26,4259.89,4210.64,4273.18,4189.13,24897590.0,-0.014356374225474413
2006-09-27,4205.07,4241.94,4241.94,4175.64,25387900.0,0.007433549294168885
2006-09-28,4244.66,4288.37,4302.23,4235.28,25566500.0,0.010945463632206087
2006-09-29,4291.98,4326.78,4344.62,4291.98,32915600.0,0.008956783113397364
2006-10-09,4366.27,4407.73,4440.48,4357.98,47204000.0,0.018709063090797274
2006-10-10,4416.21,4382.55,4429.65,4363.75,49927800.0,-0.005712691113112504
2006-10-11,4378.04,4375.59,4396.78,4346.58,40288800.0,-0.0015881165075127574
2006-10-12,4376.29,4348.76,4379.12,4338.11,61099500.0,-0.006131744519024846
2006-10-13,4343.54,4380.55,4389.99,4336.49,43701190.0,0.007310129784122363
2006-10-16,4380.58,4332.5,4391.74,4324.8,40452190.0,-0.010968942256109431
2006-10-17,4336.51,4343.67,4378.59,4315.97,42393800.0,0.0025781881130986896
2006-10-18,4341.34,4438.23,4438.23,4338.24,42273800.0,0.021769609569787643
2006-10-19,4438.82,4438.16,4467.27,4424.5,33262100.0,-1.5772053273424084e-05
2006-10-20,4443.43,4448.44,4468.27,4425.19,35517000.0,0.0023162752131513386
2006-10-23,4447.78,4356.39,4471.05,4326.41,38524300.0,-0.020692647310068087
2006-10-24,4360.94,4452.69,4454.64,4360.94,33954190.0,0.022105458877648528
2006-10-25,4464.68,4515.36,4543.91,4462.73,46087690.0,0.014074638027798944
2006-10-26,4522.1,4584.58,4589.38,4477.13,42928690.0,0.015329896176606132
2006-10-27,4582.31,4558.42,4633.67,4534.37,47801000.0,-0.005706084308704364
2006-10-30,4545.01,4560.28,4586.86,4511.42,59906690.0,0.0004080361177775792
