,date,chg_amt
240,2004-12-31,0.0
241,2005-01-04,-0.014725934005999407
242,2005-01-05,0.014946028231386611
243,2005-01-06,-0.007908371966184869
244,2005-01-07,0.002473886750962039
245,2005-01-10,0.014806690430490889
246,2005-01-11,0.004323155903809785
247,2005-01-12,0.0034974441754102503
248,2005-01-13,-0.0112600536193029
249,2005-01-14,-0.014642082429501158
250,2005-01-17,-0.017336268574573398
251,2005-01-18,-0.007000840100812197
252,2005-01-19,-0.008178228990411708
253,2005-01-20,-0.004833665055444954
254,2005-01-21,0.00971428571428566
255,2005-01-24,0.011884550084889717
256,2005-01-25,-0.006991051454138678
257,2005-01-26,0.0
258,2005-01-27,0.0011264432554210092
259,2005-01-28,-0.002531645569620349
260,2005-01-31,0.003666102650874322
261,2005-02-01,0.005900533857825205
262,2005-02-02,0.032681564245810056
263,2005-02-03,-0.010278604273735531
264,2005-02-04,0.014758130636786082
265,2005-02-16,-0.004309183948289796
266,2005-02-17,-0.01812280227211257
267,2005-02-18,0.0
268,2005-02-21,0.006887052341597772
269,2005-02-22,0.01012311901504798
270,2005-02-23,-0.011105092091007683
271,2005-02-24,-0.0035606683100520135
272,2005-02-25,-0.002199010445299617
273,2005-02-28,-0.01625344352617072
274,2005-03-01,0.0047605712685521995
275,2005-03-02,0.017558528428093568
276,2005-03-04,0.0057518488085457
277,2005-03-07,0.002178649237472769
278,2005-03-08,0.00570652173913041
279,2005-03-09,-0.005674142123750313
280,2005-03-10,-0.004619565217391399
281,2005-03-11,0.003549003549003643
282,2005-03-14,0.008977149075081587
283,2005-03-15,-0.02129954165543278
284,2005-03-16,-0.01845730027548202
285,2005-03-17,0.0011226494527083928
286,2005-03-18,-0.002242781048500142
287,2005-03-21,0.005900533857825205
288,2005-03-22,0.008100558659217853
289,2005-03-23,-0.006927126627874733
290,2005-03-24,0.011718749999999948
291,2005-03-25,0.0044125758411472735
292,2005-03-28,-0.004393190554640312
293,2005-03-29,-0.009376723662437896
294,2005-03-30,0.0025055679287304834
295,2005-03-31,0.002221605109691754
296,2005-04-01,0.026600166251039094
297,2005-04-04,-0.010256410256410326
298,2005-04-05,-0.01690755385874007
299,2005-04-06,0.021914008321775362
300,2005-04-07,-0.0046145494028231124
301,2005-04-08,0.0
302,2005-04-11,-0.012544314153258745
303,2005-04-12,-0.0033140016570008314
304,2005-04-13,0.0022166805209199243
305,2005-04-14,-0.009123583079900447
306,2005-04-15,-0.0036272321428571152
307,2005-04-18,-0.026883225987118477
308,2005-04-19,0.007194244604316521
309,2005-04-20,-0.004571428571428575
310,2005-04-21,-0.010907003444316823
311,2005-04-22,-0.004643064422518866
312,2005-04-25,0.007288629737609303
313,2005-04-26,0.0023154848046309717
314,2005-04-27,-0.006064106266243115
315,2005-04-28,0.016850668216153348
316,2005-04-29,-0.01057142857142855
317,2005-05-10,-0.045913947444412434
318,2005-05-11,-0.03147699757869239
319,2005-05-12,-0.0365625
320,2005-05-13,0.024326954265325895
321,2005-05-16,-0.015832805573147507
322,2005-05-17,0.012226512226512165
323,2005-05-18,0.021296884933248623
324,2005-05-19,0.010270774976657304
325,2005-05-20,0.0
326,2005-05-23,-0.008934072704867502
327,2005-05-24,-0.013366490519117235
328,2005-05-25,0.025834908632640156
329,2005-05-26,-0.001535626535626503
330,2005-05-27,-0.005229160258382007
331,2005-05-30,0.005256648113790941
332,2005-05-31,0.026453398954168043
333,2005-06-01,-0.01288582559184901
334,2005-06-02,-0.0285367334547662
335,2005-06-03,0.004062499999999969
336,2005-06-06,0.03610333022097731
337,2005-06-07,0.0
338,2005-06-08,0.08110543706818865
339,2005-06-09,0.003612114476243373
340,2005-06-10,-0.031007751937984523
341,2005-06-13,-0.02457142857142853
342,2005-06-14,-0.00615114235500889
343,2005-06-15,-0.008841732979663957
344,2005-06-16,0.041926851025869766
345,2005-06-17,0.0
346,2005-07-05,0.013698630136986313
347,2005-07-06,-0.002533783783783755
348,2005-07-07,0.005927180355630795
349,2005-07-08,-0.00224466891133558
350,2005-07-11,0.0
351,2005-07-12,0.015748031496063006
352,2005-07-13,-0.001384274640088564
353,2005-07-14,0.008317161075686112
354,2005-07-15,-0.0068737970855100115
355,2005-07-18,0.006921373200442943
356,2005-07-19,-0.003574374484465191
357,2005-07-20,0.007174392935982285
358,2005-07-21,0.027123287671232933
359,2005-08-15,-0.028007468658308877
360,2005-08-16,-0.017563117453347984
361,2005-08-17,0.007541899441340819
362,2005-08-18,-0.030219018574993064
363,2005-08-19,0.004002287021154885
364,2005-08-22,0.024487471526195858
365,2005-08-23,0.0025013896609228296
366,2005-08-24,-0.007485444968117586
367,2005-08-25,-0.001117318435754191
368,2005-08-26,-0.0167785234899329
369,2005-08-29,-0.0011376564277588179
370,2005-08-30,0.009111617312072901
371,2005-08-31,0.009029345372460505
372,2005-09-01,0.002516778523489904
373,2005-09-02,0.0025104602510459964
374,2005-09-05,-0.007790762381747364
375,2005-09-06,0.0014021312394841103
376,2005-09-07,-0.005040604872584777
377,2005-09-08,-0.010413734871939185
378,2005-09-09,0.0
379,2005-09-12,-0.009101251422070543
380,2005-09-13,0.006601607347876042
381,2005-09-14,-0.006558311947533542
382,2005-09-15,-0.006314580941446555
383,2005-09-16,-0.008087810514153675
384,2005-09-19,0.008153756552125808
385,2005-09-20,0.00635470826112068
386,2005-09-21,-0.012916188289322597
387,2005-09-22,-0.0014539110206455055
388,2005-09-23,-0.009318578916715208
389,2005-09-26,-0.0011757789535567324
390,2005-09-27,-0.014714537963508023
391,2005-09-28,0.013440860215053743
392,2005-09-29,0.0
393,2005-10-10,0.0014736221632774351
394,2005-10-11,0.006768687463213563
395,2005-10-12,0.0
396,2005-10-13,-0.004092370651856122
397,2005-10-14,-0.022894041678896346
398,2005-10-17,0.0
399,2005-10-18,-0.017723039951937566
400,2005-10-19,-0.014067278287461718
401,2005-10-20,0.005893300248138859
402,2005-10-21,-0.016959605303731026
403,2005-10-24,-0.002823086574655063
404,2005-10-25,0.0012582573136206367
405,2005-10-26,0.0043983663210808155
406,2005-10-27,0.018454801376290183
407,2005-10-28,0.011363636363636477
408,2005-10-31,0.0027330701488004544
409,2005-11-01,-0.011205330102967875
410,2005-11-02,0.001531393568146981
411,2005-11-03,0.00275229357798162
412,2005-11-04,0.0027447392497712405
413,2005-11-07,0.0015206812652069153
414,2005-11-08,-0.009717582751290624
415,2005-11-09,-0.016865992026985636
416,2005-11-10,-0.009981285090455405
417,2005-11-11,-0.007246376811594245
418,2005-11-14,0.010155506188511593
419,2005-11-15,-0.0028275212064090157
420,2005-11-16,0.008821676118462516
421,2005-11-17,-0.0015615240474702978
422,2005-11-18,0.017203628401626436
423,2005-11-21,-0.0015375153751537188
424,2005-11-22,-0.013858946720049255
425,2005-11-23,-0.0015615240474702978
426,2005-11-24,0.02721301219893642
427,2005-11-25,0.012484774665042744
428,2005-11-28,-0.004210526315789544
429,2005-11-29,-0.01781938991241322
430,2005-11-30,0.0
431,2005-12-01,-0.00861008610086088
432,2005-12-02,-0.001240694789081887
433,2005-12-05,0.011180124223602355
434,2005-12-06,0.0015356265356266394
435,2005-12-07,0.0027598896044157915
436,2005-12-08,-0.007033639143730927
437,2005-12-09,0.012627040344933763
438,2005-12-12,-0.0012165450121654512
439,2005-12-13,-0.00974421437271621
440,2005-12-14,-0.011377613776137737
441,2005-12-15,-0.0027993779160186308
442,2005-12-16,0.004366812227074309
443,2005-12-19,-0.005590062111801315
444,2005-12-20,0.00405996252342283
445,2005-12-21,-0.009953343701399699
446,2005-12-22,0.010053408733898848
447,2005-12-23,-0.0071539657853809295
448,2005-12-26,0.004385964912280636
449,2005-12-27,-0.014036182158452879
450,2005-12-28,-0.0015817779183802257
451,2005-12-29,0.011406844106463887
452,2005-12-30,-0.011278195488721814
