,date,chg_amt
241,2012-12-31,0.0
242,2013-01-04,0.001113723549065752
243,2013-01-07,0.0
244,2013-01-08,-0.003337453646477039
245,2013-01-09,0.0
246,2013-01-10,-0.0022324196949027263
247,2013-01-11,-0.009944064636420146
248,2013-01-14,0.013433772755806568
249,2013-01-15,0.0
250,2013-01-16,-0.006689791873141539
251,2013-01-17,-0.006610127213769122
252,2013-01-18,0.010043942247332087
253,2013-01-21,0.01218147917961476
254,2013-01-22,-0.010929632813459463
255,2013-01-23,0.00335237149242603
256,2013-01-24,0.0
257,2013-01-25,-0.004454894196262788
258,2013-01-28,0.007830950901180933
259,2013-01-29,0.0
260,2013-01-30,0.030833744449925996
261,2013-01-31,-0.009691313711414368
262,2013-02-01,0.0032620514679232845
263,2013-02-04,0.007586705202312212
264,2013-02-05,-0.004302617425600736
265,2013-02-06,-0.005401512423478565
266,2013-02-07,-0.0010861694424330608
267,2013-02-08,0.007611453425154116
268,2013-02-18,0.007553956834532447
269,2013-02-19,-0.012852552659764434
270,2013-02-20,0.002169981916817442
271,2013-02-21,-0.026825454108023665
272,2013-02-22,-0.007787391841780051
273,2013-02-25,0.003363647689049586
274,2013-02-26,-0.013285324062577627
275,2013-02-27,0.007801686170882128
276,2013-02-28,0.010113622175053004
277,2013-03-01,-0.004449938195302792
278,2013-03-04,-0.018872609883287823
279,2013-03-05,0.002277904328018197
280,2013-03-06,0.0068181818181818525
281,2013-03-07,-0.007900677200903011
282,2013-03-08,0.003412969283276468
283,2013-03-11,0.0
284,2013-03-12,0.00894431846812807
285,2013-03-13,-0.011112498439255889
286,2013-03-14,0.0011363636363636795
287,2013-03-15,0.005675368898978425
288,2013-03-18,-0.009029345372460505
289,2013-03-19,0.005694760820045549
290,2013-03-20,0.006669183339625007
291,2013-03-21,-0.0022499999999999742
292,2013-03-22,-0.004384865948383882
293,2013-03-25,0.004404177677110877
294,2013-03-26,-0.01115008769731902
295,2013-03-27,-0.001140250855188072
296,2013-03-28,-0.012430238457635813
297,2013-03-29,-0.002311841767274569
298,2013-04-01,0.0
299,2013-04-02,0.00463439752832138
300,2013-04-03,-0.001153254741158424
301,2013-04-08,-0.012700449005772958
302,2013-04-09,0.0
303,2013-04-10,0.00467775467775474
304,2013-04-11,-0.002327987584066192
305,2013-04-12,0.0
306,2013-04-15,-0.012704174228675234
307,2013-04-16,0.001181722689075675
308,2013-04-17,-0.0011803278688525037
309,2013-04-18,-0.004726890756302467
310,2013-04-19,0.009498680738786288
311,2013-04-22,0.0011761630946157153
312,2013-04-23,-0.011747813601357507
313,2013-04-24,0.004754986131290513
314,2013-04-25,0.0011831208097803933
315,2013-04-26,-0.004726890756302467
316,2013-05-02,-0.005804749340369457
317,2013-05-03,0.008227176220806832
318,2013-05-06,0.004738088970781848
