,date,chg_amt
58,2002-12-31,0.0
59,2003-01-02,-0.01893597835888179
60,2003-01-03,0.007812499999999956
61,2003-01-06,0.0
62,2003-01-07,0.0
63,2003-01-08,0.06019151846785231
64,2003-01-09,0.0
65,2003-01-10,-0.01419354838709693
66,2003-01-13,0.003490401396160562
67,2003-01-14,0.1004347826086958
68,2003-01-15,0.10075069142631367
69,2003-01-16,0.008973438621679796
70,2003-01-17,-0.04091070793311981
71,2003-01-20,0.009272997032640916
72,2003-01-21,-0.04263138552002944
73,2003-01-22,0.0030710172744721717
74,2003-01-23,0.0034443168771526585
75,2003-01-24,0.02517162471395892
76,2003-01-27,-0.006324404761904891
77,2003-01-28,0.0029951329090228407
78,2003-01-29,-0.005972377752892877
79,2003-02-10,-0.03417198648141185
80,2003-02-11,0.012830482115085504
81,2003-02-12,0.006525911708253322
82,2003-02-13,-0.012585812356979375
83,2003-02-14,0.006179992275009662
84,2003-02-17,-0.018809980806142008
85,2003-02-18,0.006259780907668237
86,2003-02-19,0.009720062208398099
87,2003-02-20,-0.0030804774740084743
88,2003-02-21,-0.016222479721900277
89,2003-02-24,0.0
90,2003-02-25,0.019630938358853482
91,2003-02-26,0.0
92,2003-02-27,-0.0030804774740084743
93,2003-02-28,-0.009656237929702554
94,2003-03-03,0.0
95,2003-03-04,0.0031201248049922024
96,2003-03-05,-0.006220839813374811
97,2003-03-06,-0.02269170579029727
98,2003-03-07,-0.013210568454763955
99,2003-03-10,-0.02028397565922914
100,2003-03-11,0.003726708074534119
101,2003-03-12,-0.0037128712871286706
102,2003-03-13,-0.009937888198757773
103,2003-03-14,0.003345880384776247
104,2003-03-17,-0.010421008753647315
105,2003-03-18,-0.010109519797809613
106,2003-03-19,0.014042553191489327
107,2003-03-20,-0.003776751993285731
108,2003-03-21,0.010530749789384966
109,2003-03-24,-0.003334722801167156
110,2003-03-25,-0.020911752404851453
111,2003-03-26,0.0038445108927808187
112,2003-03-27,0.03489361702127653
113,2003-03-28,-0.0069901315789473294
114,2003-03-31,0.007039337474120043
115,2003-04-01,0.020148026315789446
116,2003-04-02,0.006852075775896956
117,2003-04-03,-0.01641313050440367
118,2003-04-04,0.006512006512006518
119,2003-04-07,0.006874241811565042
120,2003-04-08,0.009638554216867299
121,2003-04-09,0.05250596658711222
122,2003-04-10,-0.015495086923658325
123,2003-04-11,0.050671785028790835
124,2003-04-14,0.002922908293752286
125,2003-04-15,0.0
126,2003-04-16,0.002914389799635704
127,2003-04-17,0.04504177261169621
128,2003-04-18,-0.05144247480013893
129,2003-04-21,-0.03334554781971425
130,2003-04-22,-0.00947687642153143
131,2003-04-23,-0.021814006888633733
