,date,chg_amt
243,2016-12-30,0.0
244,2017-01-03,0.048161487561772284
245,2017-01-04,0.0027569122582708416
246,2017-01-05,0.0023907239909151975
247,2017-01-06,-0.007910323170489392
248,2017-01-09,0.01590672329513591
249,2017-01-10,-0.02188917373299151
250,2017-01-11,0.019596774193548414
251,2017-01-12,-0.005497113026971561
252,2017-01-13,0.013003539189565426
253,2017-01-16,0.019431577294496388
254,2017-01-17,-0.0015017905964804757
255,2017-01-18,-0.002313922097955986
256,2017-01-19,-0.018747584074217217
257,2017-01-20,-0.004293874335237414
258,2017-01-23,0.010167748061402178
259,2017-01-24,0.008929620491129048
260,2017-01-25,-0.006909669655681101
261,2017-01-26,-0.0034788726888949164
262,2017-02-03,-0.022162077351533745
263,2017-02-06,0.03377592362308967
264,2017-02-07,0.009235186837918572
265,2017-02-08,0.007612749432888631
266,2017-02-09,0.0022894646468500294
267,2017-02-10,-0.0037689877032017435
268,2017-02-13,0.017425863650259842
269,2017-02-14,-0.010817307692307702
270,2017-02-15,0.00037970838396117723
271,2017-02-16,-0.003378121916040334
272,2017-02-17,0.003008721483794686
273,2017-02-20,-0.0037591130012150746
274,2017-02-21,0.008308876777070548
275,2017-02-22,-0.001852201852201833
276,2017-02-23,-0.009770506703022007
277,2017-02-24,-0.009866911427260178
278,2017-02-27,-0.020278099652375516
279,2017-02-28,0.0031145278927656467
280,2017-03-01,-0.004676937588429483
281,2017-03-02,-0.01093780848963479
282,2017-03-03,0.0007585435962951894
283,2017-03-06,-0.0003590377787529557
284,2017-03-07,0.01739963285178386
285,2017-03-08,-0.00039224915666423514
286,2017-03-09,-0.016716371056349155
287,2017-03-10,-0.015045095378721323
288,2017-03-13,0.009643045257485496
289,2017-03-14,0.0004013002126890329
290,2017-03-15,-0.007581531549600869
291,2017-03-16,0.024454324979789832
292,2017-03-17,0.0
293,2017-03-20,-0.0035115407378180563
294,2017-03-21,-0.012155527399429784
295,2017-03-22,-0.029420016834342127
296,2017-03-23,0.005740243650629748
297,2017-03-24,0.013426952451342768
298,2017-03-27,0.007617195413475906
299,2017-03-28,-0.0011661104185934261
300,2017-03-29,-0.007608695652173915
301,2017-03-30,-0.0027990750882316766
302,2017-03-31,0.02013668537954605
303,2017-04-05,-0.0015552099533437602
304,2017-04-06,-0.007907979870596708
305,2017-04-07,-0.0004025764895330742
306,2017-04-10,-0.0060008054772451615
307,2017-04-11,-0.004416352659940916
308,2017-04-12,0.002808074230831803
309,2017-04-13,0.004423521772655402
310,2017-04-14,-0.018424242424242405
311,2017-04-17,0.004486704536099374
312,2017-04-18,-0.023152891037987042
313,2017-04-19,-0.009145062505243728
314,2017-04-20,-0.0008044030482642634
315,2017-04-21,0.013431634252785906
316,2017-04-24,0.01739275859185552
317,2017-04-25,0.014259883290868797
318,2017-04-26,0.023297273206109935
319,2017-04-27,0.020787139689578658
320,2017-04-28,0.004615802335052937
321,2017-05-02,-0.007258687258687214
322,2017-05-03,-0.008089607965152396
323,2017-05-04,0.012429422835633632
324,2017-05-05,-0.010766430424848079
325,2017-05-08,0.022902556473397832
326,2017-05-09,-0.007195345988977297
327,2017-05-10,0.035543562066306746
328,2017-05-11,-0.0029781847963665513
329,2017-05-12,0.027033081920693012
330,2017-05-15,-0.021995201047044298
331,2017-05-16,-0.0025649604103936308
332,2017-05-17,-0.028808884913536063
333,2017-05-18,-0.0019187228980390924
334,2017-05-19,0.0
335,2017-05-22,0.03202737513937477
336,2017-05-23,0.03136875046568819
337,2017-05-24,-0.017194047103019888
338,2017-05-25,0.044104675095560236
339,2017-05-26,-0.0027809067868206356
340,2017-05-31,-0.01750856013272626
341,2017-06-01,0.021377501526964483
342,2017-06-02,-0.019874771352188028
343,2017-06-05,-0.021713383339913163
344,2017-06-06,0.0043656908063687645
345,2017-06-07,-0.004711984512546947
346,2017-06-08,0.03673664122137396
347,2017-06-09,-0.001380579843534211
348,2017-06-12,0.018964906061680258
349,2017-06-13,-0.01795094799095501
350,2017-06-14,-0.03475149668780326
351,2017-06-15,-0.012734879624192648
352,2017-06-16,-0.002639307088955857
353,2017-06-19,0.01118151323145735
354,2017-06-20,-0.02174714338370807
355,2017-06-21,0.009419743782969104
356,2017-06-22,0.02500933184023896
357,2017-06-23,0.008011653313911102
358,2017-06-26,-0.011199421965317874
359,2017-06-27,-0.009134088417975885
360,2017-06-28,-0.016224188790560517
361,2017-06-29,0.004872563718140892
362,2017-06-30,0.006340917568071679
363,2017-07-03,-0.009636767976278783
364,2017-07-04,0.0037425149700599336
365,2017-07-05,0.020879940343027543
366,2017-07-06,0.014974433893352818
367,2017-07-07,-0.012594458438287078
