,date,chg_amt
243,2015-12-31,0.0
244,2016-01-04,-0.034909290819131335
245,2016-01-05,-0.002563372258615876
246,2016-01-06,0.007709880068532306
247,2016-01-07,-0.025502975347123792
248,2016-01-08,0.0026170398371619355
249,2016-01-11,-0.03944315545243623
250,2016-01-12,-0.0057367149758453155
251,2016-01-13,-0.013665350744002408
252,2016-01-14,0.002770935960591101
253,2016-01-15,-0.03070310101320236
254,2016-01-18,-0.005701615457713094
255,2016-01-19,0.020388658808537772
256,2016-01-20,-0.017171401810802286
257,2016-01-21,-0.011435832274459984
258,2016-01-22,0.005784061696658032
259,2016-01-25,-0.0028753993610223312
260,2016-01-26,-0.05799423261775074
261,2016-01-27,-0.006462585034013649
262,2016-01-28,-0.01848681958233476
263,2016-01-29,0.018835019183815773
264,2016-02-01,-0.01540568298527899
265,2016-02-02,0.009388038942976403
266,2016-02-03,-0.009300723389597015
267,2016-02-04,0.006258692628650987
268,2016-02-05,-0.00310988251554953
269,2016-02-15,-0.015597920277296336
270,2016-02-16,0.03169014084507053
271,2016-02-17,0.0034129692832763777
272,2016-02-18,-0.0034013605442176145
273,2016-02-19,-0.0030716723549489215
274,2016-02-22,0.021910304690174617
275,2016-02-23,-0.015075376884422087
276,2016-02-24,0.0
277,2016-02-25,-0.03707482993197279
278,2016-02-26,0.009537265983751372
279,2016-02-29,0.006298110566829879
280,2016-03-01,0.009388038942976403
281,2016-03-02,0.01894591801584573
282,2016-03-03,0.006085192697768692
283,2016-03-04,0.0366263440860215
284,2016-03-07,-0.002917341977309529
285,2016-03-08,0.002925877763328965
286,2016-03-09,0.00875202593192873
287,2016-03-10,-0.023457583547557826
288,2016-03-11,0.015136558078315175
289,2016-03-14,0.0
290,2016-03-15,-0.005834683954619058
291,2016-03-16,0.017606781871535644
292,2016-03-17,-0.0028836911246395056
293,2016-03-18,0.0
294,2016-03-21,0.0
295,2016-03-22,-0.008676092544987189
296,2016-03-23,-0.002917341977309529
297,2016-03-24,-0.012028608582574747
298,2016-03-25,0.0029615004935833814
299,2016-03-28,-0.002952755905511777
300,2016-03-29,-0.0029615004935835275
301,2016-03-30,0.018151815181518205
302,2016-03-31,0.0
303,2016-04-01,0.002917341977309529
304,2016-04-05,0.005817711700064719
305,2016-04-06,-0.002892030848329016
306,2016-04-07,-0.011601675797615221
307,2016-04-08,-0.006194978806651492
308,2016-04-11,0.009186351706036754
309,2016-04-12,0.0
310,2016-04-13,0.00877763328998704
311,2016-04-14,0.0
312,2016-04-15,0.0
313,2016-04-18,-0.008701256848211452
314,2016-04-19,-0.002925877763328965
315,2016-04-20,-0.006194978806651492
316,2016-04-21,-0.0059055118110237
317,2016-04-22,0.002970297029703083
318,2016-04-25,0.0
319,2016-04-26,0.0029615004935833814
320,2016-04-27,-0.002952755905511777
321,2016-04-28,0.005923000987166763
322,2016-04-29,-0.00588812561334635
323,2016-05-03,0.005923000987166763
324,2016-05-04,0.0
325,2016-05-05,0.0
326,2016-05-06,-0.011776251226692847
327,2016-05-09,-0.014895729890764625
328,2016-05-10,-0.003024193548387062
329,2016-05-11,0.0
330,2016-05-12,-0.006066734074823134
331,2016-05-13,0.0
332,2016-05-16,0.0
333,2016-05-17,-0.0030518819938962012
334,2016-05-18,0.0
335,2016-05-19,-0.0034013605442176145
336,2016-05-20,0.0034129692832763777
337,2016-05-23,0.006122448979591918
338,2016-05-24,-0.006085192697768842
339,2016-05-25,-0.0034013605442176145
340,2016-05-26,0.0
341,2016-05-27,0.0034129692832763777
342,2016-05-30,0.009183673469387801
343,2016-05-31,0.02730030333670373
344,2016-06-01,-0.0059055118110237
345,2016-06-02,-0.0029702970297029365
346,2016-06-03,0.0029791459781528954
347,2016-06-06,0.0
348,2016-06-07,0.002970297029703083
349,2016-06-08,0.0029615004935833814
350,2016-06-13,-0.01771653543307081
351,2016-06-14,0.006012024048096123
352,2016-06-15,0.0
353,2016-06-16,-0.005976095617529812
354,2016-06-17,0.0030060120240480615
355,2016-06-20,0.0029970029970029627
356,2016-06-21,0.005976095617529812
357,2016-06-22,0.00594059405940602
358,2016-06-23,0.002952755905511777
359,2016-06-24,-0.012430487405953488
360,2016-06-27,0.006293474660483499
361,2016-06-28,-0.002962475312705694
362,2016-06-29,0.0062726972598217655
363,2016-06-30,0.006233595800524976
364,2016-07-01,0.002934463645255917
365,2016-07-04,0.009427828348504523
366,2016-07-05,0.0
367,2016-07-06,0.0
368,2016-07-07,0.0032206119162641648
369,2016-07-08,-0.009309791332263357
370,2016-07-11,0.006156837329876905
371,2016-07-12,0.015458937198067646
372,2016-07-13,0.012052013954963466
373,2016-07-14,-0.0059542463177686255
374,2016-07-15,0.0031525851197981673
375,2016-07-18,0.0028284098051539587
376,2016-07-19,-0.0059542463177686255
377,2016-07-20,-0.005989911727616685
378,2016-07-21,0.0
379,2016-07-22,0.0
380,2016-07-25,0.009197589597208981
