date,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r,chg_amt_l,chg_amt_r
2011-01-04,0.05450758384960446,0.017540887850467327,0.03316778523489919,0.15373866666666608,0.0,-0.016365568544101775,0.05482023411371261,0.0200747884274749,0.020699241786015007,0.043449132982186556
2011-01-05,-0.034397312053758664,0.00795484981825135,-0.032859042553191345,-0.13331406955973524,-0.07193867120954058,-0.06570666666666673,-0.04564650544506357,-0.054068751213827974,-0.004960629921259644,0.006355769789186132
2011-01-06,-0.012038216560509412,-0.003194154488517811,-0.011055928411632596,-0.09077938671209501,-0.04495346432264717,-0.03335138061721714,0.00813792385020038,-0.0620743844944998,-0.006684002496359496,-0.03076620142468299
2011-01-07,0.03893861892583108,0.04373191165270377,0.055453321364451955,0.03707563386334412,0.20915624999999993,0.06721222040370985,0.04055653618523534,0.01197982345523337,0.034125274495451025,-0.018337442761535813
2011-01-10,0.007957894736841819,-0.011914660831509818,-0.043676535572249264,-0.06410297580817927,-0.08761168962042286,-0.03310048361096188,-0.03192317515451836,-0.02771059216013353,-0.021808185705558942,-0.03508315085518113
2011-01-11,0.06151826963460788,0.02503322259136205,0.02211185682326659,0.11043304966067098,0.0296218057921631,0.0,0.012704786545924994,0.002612907337383718,0.01644840447575648,0.030971930035462995
2011-01-12,0.0,0.006594059405940581,0.021974210760337603,0.008653026427961537,0.04422177009155721,0.05002707092582598,0.03204695222405287,0.02500212062091785,0.00760278175496002,0.018523394413805433
2011-01-13,0.06423274974253301,-0.0109763948497853,0.010919133893062488,0.1350883730834753,0.07318181818181753,0.01648822269807256,-0.007941041931385307,-0.0002503024487923743,-0.0066605672461115695,0.0064376470588232955
2011-01-14,0.02225474364150191,-0.014858951175406901,-0.03265638766519809,0.026662813911947424,0.01446589018302853,-0.032853333333333366,-0.0453966959004689,-0.028351483289523062,-0.014293306080735904,-0.055769591740966434
2011-01-17,-0.07387251954299456,-0.03998531301633922,-0.05336594041796392,-0.017019492768811584,-0.17318725099601606,-0.09930145083288568,-0.05203968212746064,-0.06143148762439406,-0.032821997105643846,-0.06004690036678476
2011-01-18,0.026508620689655413,0.006439640329060609,0.01115575620767513,-0.14277766113793863,0.04453893442622932,0.01693238042880732,0.008289033901002552,0.004523081016363004,-0.004011887072808473,0.004787253751620918
2011-01-19,0.07052717280683862,0.009973389089526694,0.0,0.11671635434412325,-0.04422177009155627,0.016867469879517823,0.019932318104907077,0.02035899022945302,0.009927597955706967,0.03358106858938816
2011-01-20,-0.07964363925940658,-0.026268347760632294,-0.04448244824482452,-0.31197894736842086,-0.11664959016393382,-0.050409165302782104,-0.052555602182123365,-0.05620256477361935,-0.024624973589689247,-0.08806510385035846
2011-01-21,0.10036764705882333,0.021434370771312602,0.04505013673655429,0.09259339704604654,0.10591367908109973,0.06799116997792501,0.02870739549839242,0.019372819141704814,0.01914233380023704,0.005041061276058136
2011-01-24,0.03616389548693631,-0.0007492904446547669,-0.011120612061206306,0.14528088678433163,-0.044630390143737916,-0.050217391304348144,-0.021284170375079802,-0.03221188260558342,-0.012971768202080413,-0.027592814371257508
2011-01-25,-0.04623287671232887,0.01012308274947932,0.03187358916478558,-0.08076923076923194,0.0,0.01693238042880732,0.005963449823661655,0.004663496708120066,0.00499946380697062,0.0
2011-01-26,0.01063555114200562,0.0007422680412371963,0.011055928411633295,0.027139037433155475,0.014984488107549376,0.016867469879517823,0.020227090996321594,0.013331814038286253,0.008075197607348924,0.018911503860141756
2011-01-27,0.04364608076009519,-0.0037085596553662584,0.011021409455843182,0.12667200000000092,0.057658184319119954,0.016803055100927722,0.021112521150592395,0.030630223627738755,0.0,0.03260646712649484
2011-01-28,-0.02828973057399469,-0.010795262267343455,0.0,-0.07164454277286153,-0.04231686541737653,-0.016739130434782895,-0.013912861112567414,-0.015938371629698394,-0.011901931649331406,-0.011663859255100235
2011-01-31,0.09370567375886568,0.0022581258315908705,-0.010987105380169147,0.12599999999999903,0.0575197255574617,0.016803055100927722,0.010460824633554558,0.009128742113035255,0.003915139826422361,0.04103342321439806
2011-02-01,0.006629041515209561,0.0031917314621658158,0.0,0.23189058897505763,0.014775662814411273,0.0,-0.008073086212327737,0.007539029488947174,0.006998504593035622,0.006741406923740053
2011-02-09,-0.03127147766323053,-0.010105860113421601,-0.022042818911685663,-0.1913524590163927,-0.0294811800610372,-0.03347826086956524,-0.014108723135271877,-0.001526818906001041,-0.009904397705544911,-0.03360766490603098
2011-02-10,0.0,0.010966386554621817,0.022181328545780636,0.06147660818713432,0.044432708688245115,0.016867469879517823,0.03415977961432481,0.020201125238116235,0.011062098501070762,0.03794788679715739
2011-02-11,-0.013970304666409373,-0.0016830374008310273,0.0,-0.07058854058542681,0.029411366711773156,0.0,0.008164715719063855,-0.017834506272675518,0.0,0.0076890060702679095
2011-02-14,0.07077280650784407,0.030346263008514646,0.055107047279215206,0.20476115814779933,0.1149999999999994,0.11762138570649194,0.09636335225792993,0.06967485069674854,0.05442793462109955,0.09140063554143221
2011-02-15,0.034608827429437286,-0.008360565448870986,-0.010851998243302772,0.02599897540983644,-0.04105785123966946,-0.03273113708820355,-0.021262471797442888,-0.01864299302473053,-0.006537796317021081,-0.001741480611045577
2011-02-16,0.027150084317032197,-0.005315682281059048,0.01088546255506626,-0.009335717935616092,0.0,0.01648822269807256,0.0022575098614342924,-0.004366251444715642,-0.006700756800981743,0.028421238313635525
2011-02-17,0.0,0.009214445271779564,0.0,-0.008306055646480265,-0.014465890183027618,0.0,-0.014660468876313773,-0.0066972910316403554,0.0,0.0
2011-02-18,-0.04388816644993508,-0.0029214312061969783,-0.010851998243302772,-0.09559787059787114,0.0,-0.032853333333333366,-0.02596594663278266,-0.002328690327310451,-0.0010363972856262725,-0.04078285614727913
2011-02-21,0.044508289374529116,-0.002380688124306308,-0.01088546255506626,0.11433960314179413,-0.04349899933288932,0.0,0.013757255123529783,0.011078477951021655,-0.002852438773410198,0.031279049139613165
2011-02-22,-0.17964889466840067,-0.027352123122566293,-0.03275740167918677,-0.1047675012774664,-0.10221363789049367,-0.08275120902740445,-0.07398069162793114,-0.06746269936546068,-0.034696782178217755,-0.016358863676136176
2011-02-23,-0.06515957446808483,-0.0032093821510296465,-0.011021409455843182,-0.12263011152416264,0.0,0.0,-0.00470067919759883,-0.009427609427609228,-0.0038752783964365145,0.03482961222091678
2011-02-24,-0.0038020519010260947,-0.0007576047445954549,0.0,0.07108288909794103,0.014846311475410084,0.0,0.005887007437885499,-0.0018296814998871257,0.0,0.046972222222221964
2011-02-25,-0.029184290030211647,0.003980470993681775,0.011055928411633295,-0.10535603072451696,0.044432708688245115,0.016867469879517823,0.017488685401536724,0.010720101320788697,0.00683617021276598,0.0
2011-02-28,0.01857084773327964,0.004719679633867345,0.0,0.0,-0.014705683355886578,0.0,0.008164715719063855,0.016437617892751506,0.01186541106761171,0.0016806532093447393
2011-03-01,0.04074373484236001,0.01860125260960337,0.011021409455843182,0.035132158590307806,0.014740590030519068,0.016803055100927722,0.020926089900515525,0.014793425144380125,0.022584905660377512,-0.019377868434472482
2011-03-02,-0.014455307262569638,0.017704918032786905,0.021974210760337603,0.036071913870597584,0.014705683355886578,0.0,0.0034584990444709745,-0.004223121590709137,0.03555143651529182,0.02671009771986995
2011-03-03,0.0,0.020292825768667498,0.03275740167918677,0.14060514529736393,0.02934188322645923,0.08369565217391287,0.016117185888177954,0.018263631551085215,0.05236855282924399,-0.03876412110257594
2011-03-04,0.05808779314491915,0.007989598278335872,0.010818739054290899,0.12200020546538001,0.07300974135035301,0.016426666666666423,0.03418673772676052,0.04171025104602523,0.017082692307692306,0.030525771418720978
2011-03-07,0.03285770517614638,0.003698630136986286,0.02157136621562673,0.2668612323621952,0.07009960159362508,0.03273113708820407,0.03497548400141534,0.03943685862098218,0.0009562660089174546,0.22805171240644131
2011-03-08,-0.02515582391897179,0.0014037575327897917,0.009188720173535461,-0.016063303659742845,0.014271175311884678,0.0,-0.01668826637424005,-0.00923477398562108,0.006091572660915745,0.05147628865979409
2011-03-09,0.0037109758492049317,-0.001401769911504426,0.0748463868455213,-0.06737170596393915,0.014238453979692344,-0.016244725738396384,-0.008960706579013298,0.00704693801189038,0.007132075471698173,-0.03310011089827606
