date,chg_amt
2005-01-04,-0.008398950131233603
2005-01-05,-0.0068819481206988465
2005-01-06,-0.013326226012793131
2005-01-07,0.0016207455429498186
2005-01-10,-0.005124056094929916
2005-01-11,0.0
2005-01-12,0.0016264570344266152
2005-01-13,-0.005142083897158237
2005-01-14,-0.0016322089227421726
2005-01-17,-0.017438692098092658
2005-01-18,0.0213533000554631
2005-01-19,-0.0019006244909040653
2005-01-20,0.010337323177366652
2005-01-21,0.02746365105008074
2005-01-24,0.021488469601677232
2005-01-25,0.00487429451000505
2005-01-26,-0.001531784528976202
2005-01-27,-0.004858092559447744
2005-01-28,0.0015416238437821756
2005-01-31,0.003335043612108748
2005-02-01,-0.0015341344924572305
2005-02-02,0.03559539052496793
2005-02-03,0.0017309594460931162
2005-02-04,0.03135028388052327
2005-02-16,-0.0031115366203925084
2005-02-17,-0.027370948379351712
2005-02-18,-0.02048876820538143
2005-02-21,0.01764112903225814
2005-02-22,0.02204061416542831
2005-02-23,0.012357644778289352
2005-02-24,-0.018190521780756246
2005-02-25,0.007557289127254924
2005-02-28,-0.02298572465521407
2005-03-01,-0.003219415552253566
2005-03-02,-0.040993788819875886
2005-03-03,0.0199481865284974
2005-03-04,-0.005080010160020325
2005-03-07,0.003318866479448646
2005-03-08,0.009669211195928704
2005-03-09,0.011340725806451596
2005-03-10,-0.023922252678793943
2005-03-11,-0.007914220066377252
2005-03-14,0.025990735975295932
2005-03-15,-0.015801354401805908
2005-03-16,-0.001783893985728878
2005-03-17,-0.007914220066377252
2005-03-18,-0.006690684508492086
2005-03-21,0.014766839378238325
2005-03-22,-0.001531784528976202
2005-03-23,-0.025824597289695723
2005-03-24,0.009973753280839845
2005-03-25,0.0
2005-03-28,0.006496881496881589
2005-03-29,0.013168086754453835
2005-03-30,-0.008154943934760456
2005-03-31,0.006423432682425466
2005-04-01,0.02118968598417161
2005-04-04,-0.0014999999999999456
2005-04-05,-0.022283425137706658
2005-04-06,-0.009731113956466022
2005-04-07,-0.004913369537108903
2005-04-08,0.008056133056133093
2005-04-11,-0.017788089713843762
2005-04-12,0.0
2005-04-13,0.018110236220472427
2005-04-14,0.018045888115493642
2005-04-15,-0.012914661939731505
2005-04-18,-0.01616213442791179
2005-04-19,-0.00338983050847455
2005-04-27,-0.09968602825745687
2005-04-28,-0.02586457425167102
2005-04-29,0.0056682577565632854
2005-05-09,-0.03559774547611988
2005-05-10,0.009843125192248548
2005-05-11,-0.00974718245507159
2005-05-12,-0.052906797908335815
2005-05-13,0.006170834686586451
2005-05-16,-0.008069722401549358
2005-05-17,0.0019524894240156934
2005-05-18,0.0
2005-05-19,-0.0019486846378695122
2005-05-20,0.006182883176049505
2005-05-23,-0.026520051746442525
2005-05-24,-0.014950166112956787
2005-05-25,-0.006408094435075779
2005-05-26,0.0044127630685675155
2005-05-27,0.008448800270361578
2005-05-30,0.006367292225201116
2005-05-31,0.014985014985014963
2005-06-01,-0.0085301837270342
2005-06-02,-0.02084712111184637
2005-06-03,-0.010814464346062869
2005-06-06,0.02391527160915608
2005-06-07,0.0020020020020020783
2005-06-08,0.08891108891108887
2005-06-09,-0.0058103975535168575
2005-06-10,-0.007997539218701876
2005-06-13,-0.02728682170542638
2005-06-14,0.00669429391138027
2005-06-15,0.010766307789740422
2005-06-16,0.020989974937343267
2005-06-17,0.01687634243633021
2005-06-29,0.02836451418225705
2005-06-30,-0.009683098591549272
2005-07-01,0.02192592592592588
2005-07-04,0.0
2005-07-05,-0.025514641925195602
2005-07-06,-0.010116036893781688
2005-07-07,0.004207995190862709
2005-07-08,-0.010176593834181458
2005-07-11,0.0
2005-07-12,0.030541276081040205
2005-07-13,-0.005868544600938973
2005-07-14,0.012101534828807534
2005-07-15,-0.0020414114902302925
2005-07-18,0.0
2005-07-19,0.0
2005-07-20,0.013734658094681386
2005-07-21,0.01181896800230612
2005-07-22,-0.007692307692307604
2005-08-18,-0.10910134941142688
2005-08-19,0.00902352562036725
2005-08-22,0.0019163206643245695
2005-08-23,-0.012751036021676772
2005-08-24,0.0019373587342590337
2005-08-25,-0.008701256848211452
2005-08-26,-0.0019505851755527398
2005-08-29,-0.015635179153094474
2005-08-30,0.0
2005-08-31,0.00893448047650567
2005-09-01,0.0068875040997047905
2005-09-02,-0.009120521172638443
2005-09-05,-0.001972386587771132
2005-09-06,-0.01581027667984191
2005-09-07,0.002342704149933105
2005-09-08,-0.002337228714524246
2005-09-09,0.009036144578313298
2005-09-12,0.004643449419568753
2005-09-13,0.0
2005-09-14,-0.002310993727302779
2005-09-15,0.002316346790205201
2005-09-16,-0.002310993727302779
2005-09-19,0.004632693580410402
2005-09-20,-0.004611330698287297
2005-09-21,-0.0066181336863004704
2005-09-22,-0.024983344437041886
2005-09-23,-0.002049880423642032
2005-09-26,-0.014036288942143076
2005-09-27,-0.009374999999999894
2005-09-28,-0.002453557658605018
2005-09-29,0.007027406886858755
2005-09-30,0.011863224005582628
2005-10-10,-0.013793103448275874
2005-10-11,0.0020979020979021773
2005-10-12,-0.0020935101186323195
2005-10-13,0.009440559440559488
2005-10-14,-0.014201593349497724
2005-10-17,-0.02389318341531977
2005-10-18,-0.002519798416126752
2005-10-19,-0.0097437748105376
2005-10-20,-0.0021865889212828813
2005-10-21,-0.005113221329437469
2005-10-24,0.002569750367107075
2005-10-25,0.0
2005-10-26,-0.01977297693152685
2005-10-27,-0.015315651849084769
2005-10-28,0.012898330804248787
2005-10-31,0.004868913857677865
2005-11-01,-0.014908684308609782
2005-11-02,0.01021566401816123
2005-11-03,-0.012734082397003674
2005-11-04,0.010242792109256332
2005-11-07,-0.005257228689447913
2005-11-08,0.0
2005-11-09,0.0
2005-11-10,-0.01774254435636095
2005-11-11,-0.01037663335895453
2005-11-14,-0.002718446601941793
2005-11-15,0.00272585669781936
2005-11-16,0.03145631067961163
2005-11-17,-0.017695783132530174
2005-11-18,0.020697585281717067
2005-11-21,0.0026286143447240397
2005-11-22,-0.015355805243445663
2005-11-23,0.0182578927348802
2005-11-24,0.012327231976092609
2005-11-25,0.002583025830258346
2005-11-28,-0.002576370997423672
2005-11-29,-0.014760147601476028
2005-11-30,-0.005243445692883817
2005-12-01,0.0
2005-12-02,-0.01016566265060246
2005-12-05,-0.010270064663370156
2005-12-06,0.0207532667179094
2005-12-07,0.012801204819277035
2005-12-08,-0.010037174721189642
2005-12-09,0.010138941043935465
2005-12-12,-0.004832713754646803
2005-12-13,-0.007844602166604374
2005-12-14,0.0
2005-12-15,0.0
2005-12-16,0.012801204819277035
2005-12-19,0.002602230483271419
2005-12-20,0.00259547645532077
2005-12-21,-0.015162721893491259
2005-12-22,0.0
2005-12-23,0.0026286143447240397
2005-12-26,0.0202247191011237
2005-12-27,0.015051395007342115
2005-12-28,0.022061482820976468
2005-12-29,-0.01450813871196034
2005-12-30,0.002513464991023222
