DateTime,ADTM,ATR,BBI,BBIBOLL,BIAS,BOLL,CCI,CDP,DMA,DMI,DPO,ENV,EXPMA,KDJ,slowKD,MA,MACD,MIKE,MTM,PRICEOSC,PVT,RC,ROC,RSI,SAR,SI,SOBV,SRMI,STD,TAPI,TRIX,VHF,VMA,VMACD,VOSC,VSTD,WVAD,vol_ratio
2013/1/4,0.943356009,59.637,2433.823,2433.823,4.020763422,2305.826577,138.8612247,2513.60375,165.90832,49.18515691,92.11063636,2553.122209,2428.576186,90.12254572,91.87281942,2485.9246,73.26963121,2708.003333,143.192,4.986140974,20882391793,109.1836042,7.154229975,88.16267207,2417.42404,173.89536,1.36852E+12,0.060727085,129.9760023,41976100.49,0.494206551,0.59529618,78400738.2,9973688.541,16.93008747,14158406.74,557665506.8,1.257813727
2013/1/7,0.940443489,34.366,2450.038906,2450.038906,3.89383293,2320.647615,124.688535,2526.55975,177.8318,48.5069412,88.42618182,2575.332994,2445.100619,89.5314216,91.93949944,2501.5978,76.41047556,2715.821333,87.59,4.928075031,20916861036,109.8885552,7.15278658,89.24057553,2445.645032,-43.88100115,1.37604E+12,0.05960958,133.3612724,32015693.13,0.518400997,0.615010144,79115971.2,9188449.303,12.96379028,13666260.31,611654166.9,0.958766393
2013/1/8,0.939970467,38.023,2460.350958,2460.350958,2.905016107,2335.884885,98.72092094,2532.3855,187.20138,39.43508556,63.75109091,2588.163916,2457.443601,87.29062947,90.0085536,2517.745,77.15050488,2699.005333,67.711,4.814708702,20886678511,110.2167866,6.638599395,81.08520004,2468.221826,34.9502911,1.36885E+12,0.060716025,133.2445949,33609714.01,0.535206919,0.620750042,78832377.8,8202809.441,9.411760105,13331669.82,565919237.6,0.907997449
2013/1/9,0.925024837,29.94,2471.467354,2471.467354,2.398426348,2351.671423,85.45288581,2523.41575,197.0494,35.19082786,51.70072727,2600.234741,2468.010124,85.93416174,86.85499653,2526.9604,76.91459048,2696.559333,81.532,4.673221759,20888892242,112.3768021,6.537742466,81.23890246,2486.28326,-44.53271397,1.37588E+12,0.057364122,130.506015,32625276.64,0.544462764,0.643343425,79445347.6,7208996.791,8.018050777,13252611.54,609906857,0.890892447
2013/1/10,0.918021426,39.623,2480.314792,2480.314792,2.075955065,2366.706346,86.29951393,2522.6975,206.0903,35.9961268,41.72854545,2612.534451,2477.634566,82.64926162,83.50571803,2528.4838,76.20766507,2700.068,50.52,4.533798271,20901394963,113.1813168,6.111708409,82.20732457,2500.732408,127.5873649,1.38298E+12,0.032472539,127.7024743,31160114.82,0.547130935,0.660283879,77262061.4,6416395.396,6.791410606,10828187.94,590157593.7,0.894776902
2013/1/11,0.908622338,66.098,2480.336875,2480.336875,-0.206677891,2381.105577,37.7802188,2532.05475,204.70684,33.84312628,-14.88436364,2621.023613,2478.495402,66.57815779,76.69175728,2520.248,71.00901222,2632.403333,-39.722,4.310742133,20762516776,110.8643223,4.689203466,49.52309533,2553.352,-979.0494258,1.37556E+12,0.010313584,118.5980693,32445840.09,0.536146696,0.627447668,72512260.2,5973836.498,5.621432576,8819831.726,462662415.6,0.960874906
2013/1/14,0.917888796,109.627,2494.849323,2494.849323,2.913522625,2398.269115,88.6790809,2494.9875,210.25934,36.37783188,67.85336364,2635.62958,2493.761494,76.30638305,71.34717952,2528.596,73.66483677,2724.822,53.316,4.251104029,21118520603,114.3206553,8.252418826,74.14562801,2473.696,1258.938191,1.38492E+12,0.051646704,113.4064446,41896351.39,0.530361632,0.624118148,76189479.8,7099815.349,6.864844226,10351907.67,554808226.9,1.290183077
2013/1/15,0.924613576,28.491,2509.493083,2509.493083,3.131419999,2413.191346,145.8095463,2553.26825,219.4261,37.43772414,73.41736364,2652.578526,2509.468341,81.7863904,69.21778574,2542.7012,76.35247325,2743.814667,59.871,4.125710264,21187887731,112.9672342,6.02276185,76.75623047,2475.89458,366.2026635,1.39478E+12,0.044612259,112.8969691,43581608.04,0.52875271,0.628751117,81546220.8,8305265.249,6.385098297,12112605.11,550407302.3,1.294414993
2013/1/16,0.924664831,59.572,2525.148667,2525.148667,1.982550605,2427.556346,111.7820315,2593.51025,223.72404,35.8205935,42.60809091,2667.409061,2519.871981,80.691056,77.35922886,2552.8944,76.09121438,2701.456333,51.762,3.934982562,21120275696,111.7184432,4.861331232,68.20361308,2481.075197,-131.8175055,1.38542E+12,0.021008175,109.0094232,41379102.14,0.524753123,0.533881569,86207203.6,8749440.387,6.363592897,11829525.58,482196363.1,1.1470315
2013/1/17,0.892400011,37.418,2529.496354,2529.496354,0.660536491,2439.325615,76.02663085,2573.6995,221.68708,29.15570874,11.66418182,2675.310831,2524.931369,73.80254061,80.13634631,2557.3322,73.07821426,2667.279,26.632,3.812337432,21054258750,110.8988305,4.424620203,58.12466528,2486.048589,-678.2253861,1.37843E+12,0.011105244,105.3099921,31386859.84,0.513813933,0.574604849,85973079,7113448.198,6.338669305,12520406.95,458434370.9,0.811013884
2013/1/18,0.868044216,54.688,2537.981729,2537.981729,1.956944324,2451.802269,126.1191061,2555.062,222.72542,32.3046483,47.75545455,2685.745774,2535.778697,79.54262832,80.87006986,2579.774,73.28955359,2697.194667,64.87,3.685554753,21184571536,113.2288721,4.652730652,68.05934657,2490.823045,461.3756154,1.38623E+12,0.022907107,103.8399427,33419432.07,0.503962275,0.489866931,86713304.4,6390799.044,7.156624591,11136421.38,479158310.7,0.90656638
2013/1/21,0.875114352,28.549,2551.786677,2551.786677,2.269787939,2465.356038,135.5288137,2587.94375,223.74886,29.96475247,55.35181818,2698.337363,2547.335512,86.28830034,79.07210676,2586.4086,73.85312084,2729.471333,127.668,3.431141605,21234683426,114.137368,3.485837226,71.0450491,2497.820423,175.4572268,1.39464E+12,0.032773398,100.6747312,36662087.52,0.495778392,0.531128896,84829234.6,6245854.823,5.817778076,11099666.6,525811150,0.970251827
2013/1/22,0.852958297,41.844,2560.284833,2560.284833,1.481279772,2478.014923,109.0584638,2603.91225,223.8758,30.80492979,35.81427273,2707.184501,2554.960511,85.59060154,83.93047897,2586.617,72.33622201,2723.04,19.173,3.164419362,21177970071,115.6538798,2.871523592,64.49346479,2506.890869,-209.7122044,1.38406E+12,0.027252514,95.5984928,44170635.28,0.485083055,0.539129225,86258328.6,7786788.852,3.716679845,13150447.18,382045279.7,1.246813973
2013/1/23,0.821305071,35.047,2565.766438,2565.766438,1.657262264,2492.0465,92.87907922,2598.0005,224.67816,24.93094975,38.90627273,2713.582661,2563.03674,87.53055163,89.02343446,2592.6898,71.16565771,2723.122,11.6,2.842224519,21208762849,116.3562887,2.818273767,67.2283883,2518.204282,60.08385361,1.39164E+12,0.029487362,86.34638155,31349296.21,0.473297957,0.540702882,82699000.6,6510032.255,2.191383578,12618799.65,390595611.5,0.878053693
2013/1/24,0.831344278,99.198,2567.089281,2567.089281,0.506725697,2500.773038,88.14544488,2600.67075,223.27862,25.86407662,9.057181818,2718.000287,2566.070318,77.49371425,87.04540527,2598.6892,67.46709415,2733.214,5.663,2.683564717,21103347555,114.6949084,2.273960235,55.27525488,2528.386354,-168.3888225,1.38051E+12,0.038534433,83.56269053,47571343.46,0.456128037,0.528721523,90971387.2,8270454.451,5.933762069,14190843.76,352351422.7,1.345568522
2013/1/25,0.833062216,24.406,2568.813583,2568.813583,-0.072086483,2508.656654,26.57014062,2598.28,224.93834,26.23605824,-5.760636364,2720.702454,2566.932423,60.28339807,75.90047248,2593.9362,62.91654897,2679.833333,18.916,2.520760738,21078254256,116.2370053,1.803077123,50.4467982,2544.588471,-296.5721051,1.37466E+12,-0.002347419,80.14079798,26486827.59,0.433492987,0.373693889,87080798.4,5344299.243,6.464592937,16613653.04,312225311,0.642920382
2013/1/28,0.824657103,80.293,2580.173865,2580.173865,2.640696042,2519.569846,123.7727241,2575.492,223.77708,32.95413408,59.09809091,2730.28281,2579.998666,70.41307601,64.63046548,2602.1292,65.03115262,2780.368667,56.424,2.479727371,21362863975,119.2861802,4.793151264,71.82184931,2558.846335,1595.952544,1.38379E+12,0.021119869,79.57753828,41838085.03,0.419291508,0.439101419,88509008,5606345.366,8.04508809,16527586.72,369377577.7,1.048162071
2013/1/29,0.847890975,39.377,2597.818615,2597.818615,2.930195523,2531.291269,188.1105417,2633.24,222.13322,37.04615906,74.17918182,2741.620267,2594.747486,78.06659961,62.0619265,2617.9228,67.86156684,2864.369333,64.968,2.631034114,21454319250,121.9838596,7.757477157,75.60209442,2571.393255,461.9911855,1.39389E+12,0.03691291,79.29081786,46133137.33,0.412968343,0.464457766,87563798.8,6526771.56,8.725665515,16738348.31,442030573.2,1.141581307
2013/1/30,0.831213763,27.621,2616.91251,2616.91251,3.057648023,2542.979538,179.9053388,2670.85425,223.0657,35.61017113,78.58281818,2753.593876,2609.203412,85.13990349,74.13296349,2634.1738,70.33044902,2820.63,91.813,2.528203959,21502262393,123.4917143,4.305579532,77.53726781,2587.372539,174.8218814,1.40388E+12,0.050564378,79.2359765,42332722.3,0.412040141,0.4712077,92390908,7080570.492,7.786717462,17132506.64,455572435.7,1.140596815
2013/1/31,0.811463032,25.551,2627.520792,2627.520792,2.688974292,2555.090308,155.7153982,2682.29175,226.24016,38.73832195,66.77290909,2769.013241,2621.153964,87.58111523,86.48501457,2654.9992,71.31736868,2830.388,79.426,2.347924873,21495681632,123.5356566,3.506588963,76.50047421,2603.742213,47.71110882,1.39421E+12,0.034033128,76.18247326,39605914.82,0.412518561,0.470692881,89483493.8,7183691.667,6.410255477,16136540.98,364373548.9,1.04707382
2013/2/1,0.79218261,73.048,2646.271927,2646.271927,4.293947217,2569.0175,164.2090237,2685.49375,229.4598,41.45241283,105.8907273,2781.551451,2639.949354,91.5360477,95.51691659,2689.3292,75.78035852,2899.606,160.569,2.332726449,21713896186,126.7193901,6.450371194,84.28300998,2620.507194,1061.00462,1.40459E+12,0.048272096,76.2220597,45704844.9,0.420396956,0.518901832,98561925,7752145.081,5.13131289,16026411.23,407538711.7,1.160879069
2013/2/4,0.826741877,37.424,2665.79199,2665.79199,3.830446759,2580.541846,157.6674333,2725.561,232.11016,41.25574517,96.723,2793.073046,2656.576838,91.01649379,95.35627741,2708.5622,78.78865702,2944.957,176.354,2.497786497,21735834021,125.2008296,7.649373736,84.78688894,2645.270156,240.8513367,1.3918E+12,0.054995801,79.68610515,56058878.4,0.431190843,0.518473968,105894802.8,10028460.47,8.665035648,19083173.03,429136664.4,1.29805885
2013/2/5,0.80962598,54.591,2684.559594,2684.559594,4.146006877,2592.620923,134.346387,2748.91,237.70528,43.30473178,105.7539091,2807.805759,2674.284247,92.73202868,95.40768855,2727.724,82.13407997,2953.787333,119.812,2.581970655,21835765517,127.2843375,6.790219304,87.25224924,2669.916924,404.8725859,1.40341E+12,0.05924901,83.83250448,46319420.5,0.444708395,0.453074743,108912920.8,10755636.56,9.886995642,19865437.33,464483244.4,1.096662121
2013/2/6,0.80126423,21.713,2697.50601,2697.50601,3.766714134,2605.361308,128.9486833,2762.16625,242.88072,45.52809513,93.65509091,2824.696556,2689.908825,93.39807846,94.26043298,2745.1506,84.15170674,2988.489333,99.978,2.606276855,21848216716,126.5961775,6.317596474,87.67481367,2691.92414,172.4628558,1.41169E+12,0.069560465,85.52183315,36553879.18,0.457781386,0.502728011,105493777,8542267.719,9.407347407,19089108.88,397486672,0.760050051
2013/2/7,0.718036381,53.1,2707.305771,2707.305771,2.648442156,2616.123654,89.96153175,2776.22175,248.9068,40.59402084,63.82527273,2837.146331,2700.672082,91.22392613,93.80288416,2759.7482,83.49919543,2941.606,71.159,2.697946804,21796437479,126.8556384,6.275641169,76.07932483,2711.030512,-280.3363143,1.40269E+12,0.068190168,86.67397215,39684682.67,0.465618441,0.497630154,104141385.2,7285067.961,7.25770325,18745045.88,422757284.5,0.852923694
2013/2/8,0.692793924,43.357,2716.722958,2716.722958,2.567156252,2625.691846,94.57583311,2754.647,256.49016,41.44127816,58.50118182,2849.323233,2711.603301,89.65321453,91.86190569,2765.4284,82.98210885,2976.443333,84.843,2.836772821,21829697322,128.8791977,6.29997208,78.59989732,2726.315609,58.03720318,1.41044E+12,0.04324455,89.54421503,34083030.59,0.469659935,0.445149251,98851411,5216041.895,7.575639319,15031044.37,412231420.1,0.743505033
2013/2/18,0.736212963,56.234,2718.714385,2718.714385,0.818584994,2633.886538,64.44584806,2770.67475,252.88476,39.23736139,9.174727273,2859.966617,2715.582947,79.21800409,86.4023872,2763.317,78.89880616,2937.371,-5.853,2.996337188,21735232142,128.5704087,5.990347517,57.56731088,2791.303,-510.8445397,1.40279E+12,0.022504348,89.64947002,33450103.95,0.464476905,0.441159443,88551220.6,3456480.608,5.592244265,16505988.64,366499402.2,0.773263894
2013/2/19,0.597728198,66.4,2713.959635,2713.959635,-1.436201911,2639.641192,-1.654683778,2748.547,242.46016,37.48570794,-45.75781818,2865.883689,2710.971109,56.79215197,72.96137879,2746.1032,70.66312677,2823.189,-62.422,3.123145575,21582474730,126.9384348,4.430266045,38.7345628,2789.93442,-1628.278416,1.39473E+12,-0.001154828,87.96675263,34605029.07,0.445037246,0.435278157,81450343,2372618.602,7.198853693,17227987.49,287650474.7,0.910506151
2013/2/20,0.547986386,37.867,2708.175573,2708.175573,-0.965007032,2646.460615,-24.9762354,2696.5725,232.59308,32.96067596,-31.16236364,2874.960317,2709.68863,47.75102155,54.27684554,2731.4614,64.76383236,2734.488667,-69.04,3.023453617,21626872902,126.3113643,1.914578543,45.72969642,2785.310603,-191.3801854,1.40173E+12,0.005828756,85.68366285,30717936.11,0.419084269,0.425423586,78898364.2,650253.8203,5.516894233,18836158.12,309305469.2,0.859657239
2013/2/21,0.36011462,117.877,2690.676917,2690.676917,-4.148212244,2649.707654,-135.0636828,2693.39975,214.9258,28.76589789,-116.1427273,2877.90371,2694.43638,35.99630345,34.53918773,2701.5972,52.05793693,2662.607333,-165.295,2.710420049,21283904239,123.79017,-2.440966775,26.26767822,2778.105827,-1505.656676,1.39167E+12,-0.048399314,82.60635145,44549304.26,0.376521311,0.38084516,81034332.6,1737517.826,4.233652989,18981360.63,293637111,1.275793041
2013/2/22,0.139003486,27.337,2674.735094,2674.735094,-4.390781367,2652.247462,-159.1193172,2620.39925,190.95118,22.13039823,-121.8806364,2873.719814,2679.385244,25.90930628,22.4382008,2666.573,40.39750107,2619.397333,-163.266,2.341940697,21251744082,121.8220451,-3.425693576,24.38201026,2762.638001,-525.4088655,1.38565E+12,-0.055102786,79.87425329,28476417.48,0.323514173,0.379221325,77589374.2,-657468.4019,1.188961391,21010681.09,180943058.1,0.742954869
2013/2/25,0.065550354,37.909,2658.035094,2658.035094,-3.841392339,2656.929385,-130.9368407,2600.70925,168.70274,18.74434767,-100.9460909,2868.351217,2667.935207,20.53317732,14.44334602,2640.0708,31.46803706,2631.537333,-166.765,1.923012147,21268851858,117.98478,-3.048961584,28.09369975,2748.407601,-48.20546951,1.38033E+12,-0.060149549,73.11123665,23911789.06,0.26770103,0.375541917,72934117.2,-3088217.174,-2.018373268,18455315.19,119983637.8,0.685170393
