DateTime,ADTM,ATR,BBI,BBIBOLL,BIAS,BOLL,CCI,CDP,DMA,DMI,DPO,ENV,EXPMA,KDJ,slowKD,MA,MACD,MIKE,MTM,PRICEOSC,PVT,RC,ROC,RSI,SAR,SI,SOBV,SRMI,STD,TAPI,TRIX,VHF,VMA,VMACD,VOSC,VSTD,WVAD,vol_ratio
2005/1/4,0,19.342,1009.352667,1009.352667,-2.708762774,1031.622615,0,0,-38.74996,0,-26.19554545,1074.615583,1010.478213,0,0,1000.6014,-16.41567666,991.4893333,-33.604,-2.12500341,-12754582.3,93.67168959,-4.885257706,16.0505373,1014.751342,0,-741286894,-0.025121042,22.81284671,3566197.408,-0.233164617,0.493217202,1482573.788,591339.9724,53.84615385,0,-6290773.549,0
2005/1/5,0,17.446,1006.255021,1006.255021,-1.494287409,1028.976923,66.66666667,985.25375,-38.97166,14.6394589,-14.89745455,1071.184287,1007.72218,0,0,996.9748,-16.62875463,999.9656667,-19.881,-2.119465392,-5677443.576,93.70405965,-2.97479169,33.02304665,1012.023874,38.88639227,-29375996,-0.040104136,23.1971671,3617760.49,-0.241113983,0.465350583,2906395.584,1024467.761,53.84615385,0,-1807358.992,0.960371624
2005/1/6,0.855368385,13.458,1002.40101,1002.40101,-2.214309691,1025.913846,-55.80262336,990.582,-42.32734,8.264302356,-22.01972727,1067.391153,1003.945537,0,0,992.5042,-17.35525441,991.651,-27.523,-2.036560816,-11626137.34,91.91247891,-2.595571706,26.77889943,1008.809187,-40.91085147,-658178901,-0.031842129,23.77768762,3163563.428,-0.249904884,0.38817149,4164001.394,1285841.073,53.84615385,0,-6553050.11,0.865405808
2005/1/7,0.580313085,15.899,1000.321198,1000.321198,-1.939965729,1023.060308,-26.56714677,985.1165,-43.78814,9.565626135,-16.68345455,1064.435419,1000.870531,0,0,988.498,-17.6641274,993.1753333,-21.569,-1.956921773,-11044126.81,92.07244839,-2.396641666,28.14026057,1005.915968,-99.80767947,71690508,-0.031916631,24.18617916,3805972.784,-0.257524487,0.413976492,5623740.212,1556590.126,53.84615385,0,-6133922.636,1.051684675
2005/1/10,0.775292671,14.17,998.4815833,998.4815833,-0.619843371,1020.668692,69.01449975,985.85975,-44.91164,7.342594263,-4.796,1063.262301,999.7949111,0,0,987.2738,-16.91340252,998.629,-10.11,-2.05891714,-5204504.01,94.62819635,-3.883241637,43.96160598,1002.783492,176.9161786,650860307,-0.018337786,23.87712167,3004575.124,-0.259564511,0.383931005,6782079.81,1630760.321,53.84615385,0,-1997988.13,0.823892679
2005/1/11,0.847662282,8.462,998.6110833,998.6110833,-0.141372127,1018.314885,168.0949154,990.3765,-45.61678,14.50565277,0.211181818,1062.430656,999.385694,0,0,990.142,-15.87274453,1012.065,-2.865,-1.979698957,-3288314.573,96.02350861,-1.809435653,48.43297055,999.5642632,60.47156393,1235768305,-0.013418463,23.05023696,2945676.855,-0.256008217,0.386629198,6469322.018,1674864.19,53.84615385,0,38337.75337,0.862431606
2005/1/12,0.858426128,7.878,999.3028333,999.3028333,-0.016166635,1015.872346,97.34134218,996.229,-46.23198,13.02756328,1.251181818,1059.607649,998.9798949,0,0,990.9788,-14.90740001,1008.865,13.954,-1.902197324,-3482934.279,96.23599905,-1.933297783,47.88798029,996.976,37.80425121,1737220814,-0.008730745,21.80796809,2461009.678,-0.248487909,0.389941856,6048405.24,1623757.553,53.84615385,0,101352.2544,0.775123742
2005/1/13,0.761336242,6.778,998.7553958,998.7553958,0.12707429,1013.899115,103.2887513,994.93225,-45.94066,14.94690276,2.636545455,1058.196864,998.6563726,0,0,993.7194,-13.97090046,1012.907667,4.313,-1.836788338,-3404711.449,94.51821525,-1.537663774,48.12148474,979.789,3.961077513,2341627398,-0.007083743,21.10506111,3058290.604,-0.238088896,0.394196467,5999612.598,1647340.987,53.84615385,0,813835.0821,0.999282555
2005/1/14,0.813918102,19.23,997.1915,997.1915,-0.547415247,1011.557962,54.72671679,996.4805,-46.62062,18.93032394,-4.368909091,1056.069899,997.0640076,31.92996926,3.547774362,994.589,-13.7616897,1008.212333,5.132,-1.792414396,-9679287.655,95.6990403,-2.215401846,35.45496411,980.1843,-131.7650273,1611843160,-0.011694,20.42722226,3342047.503,-0.228788475,0.377731945,5999442.256,1747061.283,53.84615385,0,-2340214.217,1.216385602
2005/1/17,0.499910495,23.228,992.5400208,992.5400208,-2.334103595,1008.016462,-224.7901827,992.577,-48.54838,15.4556733,-21.90136364,1052.663286,992.5083141,23.19877214,7.732924048,989.3036,-15.10451671,977.6253333,-16.506,-1.760946597,-25057914.15,93.58176211,-3.786571619,20.04777094,1006.463,-453.2172648,883024284,-0.015610596,19.77457798,3493034.851,-0.227377701,0.434472215,6298740.41,1804510.1,53.84615385,848582.7436,-7506687.905,1.214811052
2005/1/18,0.341463415,14.579,988.6601458,988.6601458,-1.360379221,1005.367808,-173.7039969,970.37675,-48.15656,13.85904994,-12.36336364,1049.936966,989.7668812,25.85932149,15.38256487,984.8144,-15.40714737,979.6096667,-19.19,-1.744350551,-19588305.05,94.1905963,-2.918358667,32.29929503,1005.6353,-7.141649651,1614209066,-0.018008914,19.44646082,3360341.622,-0.227490555,0.422041939,6591293.978,1830842.971,53.84615385,837572.2363,-3837974.907,1.160842858
2005/1/19,0.430192259,9.431,984.2359688,984.2359688,-1.845834673,1002.666192,-143.113477,971.13575,-49.29196,12.9909205,-18.42563636,1047.035821,986.2965918,22.23341092,17.60127805,978.9068,-16.06528652,977.5743333,-29.925,-1.752321841,-24451659.82,93.25112562,-3.279,27.14154476,1003.821608,-35.42579271,980399947,-0.016237207,19.67929586,2814160.379,-0.230413222,0.354595237,6856007.198,1752931.239,53.84615385,812609.4514,-8812765.38,0.961585269
2005/1/20,0.217545354,14.98,980.2589583,980.2589583,-2.740214491,999.6643462,-171.0909217,968.50275,-49.58414,11.81534261,-26.08890909,1043.420919,981.67327,17.29002114,19.36782297,970.7804,-17.27254327,962.2286667,-40.503,-1.675972044,-33211673.16,88.84715051,-2.701379943,21.18877093,1002.080464,-275.6174666,207689277,-0.02816482,20.55903868,3652750.349,-0.238009219,0.388221811,7192615.37,1782717.516,49.53545917,902732.2557,-13715112.6,1.127056387
