DateTime,ADTM,ATR,BBI,BBIBOLL,BIAS,BOLL,CCI,CDP,DMA,DMI,DPO,ENV,EXPMA,KDJ,slowKD,MA,MACD,MIKE,MTM,PRICEOSC,PVT,RC,ROC,RSI,SAR,SI,SOBV,SRMI,STD,TAPI,TRIX,VHF,VMA,VMACD,VOSC,VSTD,WVAD,vol_ratio
2014/1/2,0.017387915,19.373,2325.81299,2325.81299,0.50989125,2375.925462,-7.699091769,2320.06075,-72.37656,10.26851887,15.97745455,2460.482903,2322.857702,51.93034814,43.72502437,2304.0548,-26.9110144,2379.506333,33.73,-2.845078531,21571751378,96.00937113,-1.940308025,50.78087076,2265.30504,203.4180773,1.34E+12,-0.004472627,66.99765285,23235286.42,-0.213581846,0.427399476,51025277.8,-6064108.583,-26.18737527,6596607.885,-158568626.3,0.889870628
2014/1/3,-6.35E-05,41.091,2321.582625,2321.582625,-0.605410209,2371.167692,-49.95453063,2320.15,-74.34502,10.04473859,-9.180909091,2451.710646,2317.922517,48.77189856,55.52655735,2309.1438,-27.47659072,2331.426333,-14.331,-2.882574051,21491425089,95.42880662,-2.783808696,38.57424993,2266.660419,-631.5049903,1.33E+12,0.005519083,68.46691157,27717686.18,-0.212739877,0.409172999,52682294.2,-4995088.958,-22.63808582,7161718.129,-179415787.8,1.171628016
2014/1/6,-0.183436661,61.445,2308.507323,2308.507323,-2.449514122,2363.441038,-151.9261117,2294.32025,-75.69648,9.735578069,-52.79809091,2441.921849,2305.724745,35.50380282,54.69064314,2296.1756,-31.76605832,2273.560667,-26.697,-2.988926586,21340514172,94.51472393,-5.030871032,26.02701693,2333.074,-1385.968022,1.33E+12,-0.020119478,71.58088918,29319595.37,-0.219383438,0.419565954,55264543.4,-3580678.768,-15.73334599,7398746.112,-225766275.2,1.258494984
2014/1/7,-0.353585668,28.144,2294.681021,2294.681021,-2.14174159,2355.712462,-185.3644306,2248.24475,-77.79752,9.624708748,-49.78545455,2432.95917,2295.305708,29.30714863,42.5367852,2283.8842,-34.81548099,2250.312333,-65.477,-3.005279623,21339271140,94.59190669,-4.047701733,25.90368863,2330.9992,-360.0148998,1.33E+12,-0.021958721,73.82435462,20790941.56,-0.229520082,0.44138976,54332302.4,-4230362.195,-15.20480225,7585219.704,-258706624.2,0.791702967
2014/1/8,-0.403738209,34.166,2285.026792,2285.026792,-1.841207182,2348.9095,-131.9208578,2235.36,-79.82838,12.23216018,-41.99445455,2424.228177,2287.091137,26.31505441,27.18485411,2266.2612,-36.49596335,2269.961667,-57.547,-2.843565582,21348242271,94.513529,-1.590115779,28.40641496,2326.505112,166.3605084,1.34E+12,-0.027416913,75.82111548,24796016.76,-0.239762831,0.459468519,53275859.2,-4085235.316,-12.65957974,7304603.139,-326566788.3,0.945088865
2014/1/9,-0.40117069,38.092,2275.305063,2275.305063,-2.481347628,2340.426308,-132.6061455,2243.706,-84.41228,11.82844252,-55.682,2415.885296,2277.111116,18.58449918,17.21298483,2246.3098,-38.96738442,2249.297667,-107.805,-2.705905265,21299070612,92.30520326,-2.730497478,23.59118773,2322.190788,-282.8187864,1.33E+12,-0.019031631,77.17023049,26829207.48,-0.251647467,0.472551844,55434409.2,-3554978.709,-9.403729493,6807525.31,-317936283.5,1.050889499
2014/1/10,-0.405693465,24.279,2263.347375,2263.347375,-2.947613406,2330.030769,-151.4120719,2231.0345,-87.08324,12.67782419,-63.93754545,2410.336574,2265.994175,13.55280398,12.61378675,2229.1242,-41.84525125,2219.491667,-117.127,-2.562507394,21256729161,92.88597045,-3.644578734,20.00190922,2318.049036,-498.0578962,1.33E+12,-0.042816558,76.52572239,23629045.24,-0.265622941,0.507648993,54311738.8,-3244028.459,-4.367533964,6784373.901,-315743045.7,0.977178142
2014/1/13,-0.428454473,38.475,2250.281635,2250.281635,-3.043072773,2319.472385,-134.2301269,2208.60275,-94.23752,12.62108731,-68.59545455,2403.452404,2254.868764,11.28348611,8.963268432,2220.1326,-44.51433493,2215.968333,-97.1,-2.51678354,21231331907,91.97969777,-4.834086009,17.89996195,2310.978994,-404.9348335,1.32E+12,-0.04600171,75.66735702,22951746.62,-0.280836889,0.541679257,51076212.6,-3286236.88,-1.364551454,6868256.517,-310342900.5,0.922871797
2014/1/14,-0.373411359,34.216,2244.827302,2244.827302,-2.006479108,2310.263115,-107.0719895,2198.25675,-99.54656,9.43308689,-41.18918182,2397.743396,2248.403723,15.03814271,8.120337868,2215.1016,-44.56922004,2224.677333,-25.791,-2.307533766,21278557382,92.95899018,-2.317009324,32.50289161,2300.788434,153.1527892,1.33E+12,-0.050291284,73.48172433,23082756.27,-0.291923685,0.542081099,53135581.4,-2968577.244,-0.08858041,6662781.579,-269951495.1,1.058221513
2014/1/15,-0.3017123,22.101,2239.864635,2239.864635,-1.83694395,2300.958077,-87.12757841,2204.931,-108.1585,9.824646264,-36.86536364,2390.462029,2242.332535,17.19789576,10.77212008,2208.5076,-44.41581983,2232.522667,-29.06,-2.252199888,21269917009,92.66590009,-4.104098238,31.14838745,2288.700391,115.6181306,1.32E+12,-0.04868134,70.33786442,22613961.78,-0.299407163,0.515797148,52658289.6,-3091713.276,-0.190187895,6733229.177,-224856877.1,0.921461546
