DateTime,ADTM,ATR,BBI,BBIBOLL,BIAS,BOLL,CCI,CDP,DMA,DMI,DPO,ENV,EXPMA,KDJ,slowKD,MA,MACD,MIKE,MTM,PRICEOSC,PVT,RC,ROC,RSI,SAR,SI,SOBV,SRMI,STD,TAPI,TRIX,VHF,VMA,VMACD,VOSC,VSTD,WVAD,vol_ratio
2009/1/5,0.080411416,65.237,1893.560365,1893.560365,-1.946024963,1947.478077,-57.712606,1823.3965,30.78734,16.4449879,-29.99818182,2045.302784,1898.182052,15.64598225,9.728720849,1850.1938,-19.7373157,1922.112,-4.116,-1.413767766,11608009200,102.6258734,-5.590062423,46.50066175,1985.783244,924.5121253,7.76676E+11,-0.082429631,86.07017542,20852205.64,-0.085767322,0.283692643,38390152.6,-7204828.131,-30.77308524,11106547.44,165402849.4,1.311707008
2009/1/6,0.201349881,75.478,1905.27224,1905.27224,1.427937235,1950.259692,-4.275006193,1871.679,16.6315,24.72592548,39.13845455,2042.861831,1905.045582,31.36591188,17.00149504,1866.3336,-14.71642464,2029.137333,72.03,-1.817648112,11833548156,109.0478885,-2.929170289,61.00748225,1968.577519,1103.161086,7.83774E+11,-0.037051888,84.69423055,30592532.09,-0.113786687,0.268265775,45672794.4,-4784183.521,-26.68430893,12625395.73,193466404.9,1.848757877
2009/1/7,0.192764938,28.378,1915.883438,1915.883438,1.323644377,1954.154077,16.98319488,1926.7725,2.46426,27.8063398,38.51563636,2038.071237,1909.065954,47.81458447,33.55913459,1881.6178,-11.54168179,2067.135333,69.082,-2.52913649,11797849069,116.7106935,-5.570577898,57.38242078,1959.246,115.7699575,7.77804E+11,0.006329297,81.33265973,26061905.16,-0.126361227,0.267643293,50415853.2,-3732331.778,-27.04761695,13185262.76,131390589.8,1.307171321
2009/1/8,-0.016874309,57.53,1913.594573,1913.594573,-0.226293095,1955.068923,-29.63314133,1938.1175,-4.27556,22.2504415,7.106636364,2029.483041,1905.823653,48.88779701,51.07835312,1892.529,-12.36793532,1962.564,33.234,-3.31854003,11678326499,110.67938,-7.997752562,45.35882512,1944.694,-715.9134641,7.72459E+11,0.000485172,80.44467659,25136449.79,-0.136396773,0.263540607,53588225.8,-3364726.079,-29.6256545,12116866.55,34135668.77,1.060112774
2009/1/9,-0.007185695,36.935,1912.358625,1912.358625,1.823625726,1956.981769,3.370721767,1888.1065,-6.3494,23.77785348,37.53427273,2019.88724,1907.753091,56.56084946,63.37489214,1912.6576,-10.45134267,2005.124667,84.93,-3.873339652,11754595230,115.6879985,-4.916063996,53.56966387,1934.0085,436.8329805,7.772E+11,0.024812796,78.9438763,21792252.26,-0.138077715,0.266101179,55943398,-3520136.906,-29.75677302,12105840.13,70719981.39,0.884657316
2009/1/12,-0.082148252,41.466,1914.84725,1914.84725,1.939064102,1955.751731,44.0585039,1911.66025,-5.81782,23.00005986,36.80063636,2009.936339,1909.742924,62.20810342,66.07209075,1920.2032,-8.645404351,2035.198667,102.965,-3.800099157,11761159764,113.137585,0.090257458,54.20100619,1947.083,259.1798008,7.82623E+11,0.030505231,79.25006419,24722586.3,-0.133637585,0.274477532,57152825.2,-3057182.804,-29.38869023,12108451.23,16653214.21,0.96944694
2009/1/13,-0.245255549,45.713,1911.074594,1911.074594,-0.374862798,1951.646231,-3.266762477,1923.5185,-8.65942,23.53496707,-8.194090909,1999.233064,1904.580166,55.77915159,65.38085639,1906.8812,-10.68198938,1959.177333,-6.774,-3.632117041,11645731965,112.7745453,-0.577083582,41.28894847,1939.7395,-590.9159894,7.77641E+11,0.011421049,80.49103418,21574635.96,-0.133642323,0.264054526,52921633.2,-3011904.805,-22.46620716,11184919.16,-103532248.6,0.871665343
2009/1/14,-0.222667135,81.618,1915.534833,1915.534833,3.43649329,1949.418115,97.81770664,1883.885,-4.64476,31.08599094,62.39690909,2001.98066,1912.374602,69.60272191,66.49425814,1911.6944,-5.849171504,2042.35,12.449,-3.12829182,11895540643,118.245802,4.515746232,61.06324063,1873.626,1549.905848,7.8357E+11,0.062298618,79.55333207,27300451.66,-0.120984744,0.265305948,52837846,-2187056.654,-17.23821288,10510339.28,39944799.15,1.120207889
2009/1/15,-0.21668605,46.896,1919.829802,1919.829802,2.99565441,1944.027269,126.6691133,1934.8395,0.95684,34.27050549,52.92536364,2007.114013,1918.912971,74.3968679,69.57342287,1925.071,-2.025634176,2094.514,23.696,-2.4241771,11894046756,120.0960339,4.982449884,60.94795587,1875.25836,292.9958621,7.91464E+11,0.070158997,74.06251395,34967484.05,-0.101046682,0.27307675,57937277.6,52467.97234,-6.898707792,12347611.93,3911619.164,1.494073926
2009/1/16,0.112900994,71.773,1935.828917,1935.828917,4.237665303,1942.079846,159.7646233,1954.3085,12.23016,40.45515868,74.01272727,2016.158009,1929.88236,75.0266309,77.26124128,1939.4408,3.812244177,2174.474667,102.223,-1.716633988,12068568249,117.6652753,7.303220853,67.89514099,1879.335666,762.5420367,8.01118E+11,0.05389119,72.13161189,43346296.31,-0.070898352,0.271720657,67763561,3210071.905,2.189766866,15841581.7,90458511.89,1.666261119
