DateTime,ADTM,ATR,BBI,BBIBOLL,BIAS,BOLL,CCI,CDP,DMA,DMI,DPO,ENV,EXPMA,KDJ,slowKD,MA,MACD,MIKE,MTM,PRICEOSC,PVT,RC,ROC,RSI,SAR,SI,SOBV,SRMI,STD,TAPI,TRIX,VHF,VMA,VMACD,VOSC,VSTD,WVAD,vol_ratio
2006/1/4,0.742955842,17.977,918.3744896,918.3744896,2.699891929,896.2150769,145.4017977,925.68375,33.71226,44.72546183,23.46590909,968.7439186,917.5786679,89.84194317,88.20615241,927.4378,13.20409173,978.7463333,25.538,2.232362385,482035641.8,103.8356503,5.019220601,78.21590218,919.7226966,200.6507813,17949534194,0.036232192,22.13396445,9689218.313,0.228943833,0.530593187,15632700,1569709.327,10.57808971,3771227.483,90726912.67,1.45945825
2006/1/5,0.769953235,18.197,924.2318125,924.2318125,4.096071194,899.2522692,197.7176991,937.674,37.59662,49.72777835,36.06063636,973.3610514,923.9717959,92.95037749,88.19881823,935.3926,15.54096613,1008.584,36.756,2.402971598,533402472,107.2530505,6.268052796,84.92634129,924.0637572,317.0641949,20680708494,0.058375576,24.9608417,12272508.28,0.250352233,0.597228806,18684976.8,2490944.514,14.104598,5575478.243,110929359.3,1.747090586
2006/1/6,0.843245388,19.588,932.6333229,932.6333229,4.643585726,903.0492692,204.7756563,955.05025,42.40118,53.57682106,41.25736364,978.9334714,931.0579812,92.5209011,92.06203797,945.2152,18.06410173,1034.804667,50.672,2.582271905,567814852.1,110.7570049,7.433963518,87.72023042,931.1760058,214.8727528,23709345294,0.063171112,27.77193279,13370841.5,0.278250327,0.63123896,22316044,3421615.165,17.94056503,7018019.509,123914959.6,1.620894065
2006/1/9,0.920541313,10.22,940.2283542,940.2283542,4.568194461,906.9503462,171.902304,967.933,47.063,53.444099,39.923,984.4372943,937.8572148,94.4579879,94.27097191,953.8596,20.25154869,1044.388667,54.334,2.755325886,580909738.8,111.3494449,7.487452029,88.90271471,940.0664046,69.16549405,26142300494,0.060869333,30.39289449,10386388.62,0.309236822,0.656271991,23730962.6,3636592.716,19.87656649,6687122.244,136517907.9,1.090226924
2006/1/10,0.937631254,13.847,946.5326875,946.5326875,4.180997878,910.9921538,135.3182018,973.208,51.0809,50.83720841,36.51490909,990.13434,944.0567202,96.24041179,96.64332442,964.8002,21.96599233,1046.576667,46.123,2.972260353,587672610.7,112.7257473,8.305430806,89.57224649,947.3077237,110.9763413,28415830694,0.057021696,32.5304985,10112928.82,0.339981194,0.696269148,25157972.8,3636403.131,21.13394495,6325731.728,150789299.8,0.958043817
2006/1/11,0.936626537,19.996,951.3713542,951.3713542,3.090648049,914.9745,109.2442488,974.75375,54.2469,48.46816588,26.60272727,995.1435214,948.5829171,92.65379573,95.84207889,971.21,22.68579869,1038.326667,50.026,3.104732671,574990211.7,111.091749,7.122169476,80.20992704,953.501579,-46.66674256,25763416894,0.055591452,33.58140441,11137701.47,0.36530662,0.687538424,26237420.6,3897057.432,23.47538764,6434276.623,138106372.7,1.054303469
2006/1/12,0.907121993,15.538,956.3962083,956.3962083,3.555111514,919.7478077,102.7109778,973.4345,58.46548,44.95023602,31.26554545,1001.243973,953.9880068,94.91184848,95.34790347,976.1264,23.80800825,1042.437333,42.288,3.178776405,598021069.8,112.6996729,7.405474457,84.47335579,959.4792632,91.61185486,27953084894,0.063836514,34.18740693,8990087.125,0.388384472,0.682279727,25154408,3687720.904,24.40251522,5626238.457,145177013.5,0.834559172
2006/1/13,0.929492905,14.426,959.5374063,959.5374063,2.530987894,924.0837308,91.30295293,980.0115,62.32786,45.67879511,20.95409091,1006.548137,957.8066211,91.92955406,93.24502718,977.8818,24.02447433,1045.287333,19.675,3.201525719,586906368.8,110.9159662,6.117990672,75.1612983,964.3986105,23.67530457,25724898794,0.047790733,34.25408275,9182161.024,0.405079414,0.675682592,23553506.6,3512412.185,24.29104919,4458455.055,135653737.9,0.885803435
2006/1/16,0.808096794,17.93,959.8245208,959.8245208,0.342890401,927.453,46.28398435,979.8535,63.53138,39.62414182,-0.099545455,1009.996847,958.3654487,80.20996079,88.63899483,975.119,22.53464606,1018.353333,-8.593,3.204140116,550872619.1,109.9321385,4.57698834,51.19058339,988.111,-457.6432743,23694377294,0.039511607,33.4448617,8227123.42,0.408322371,0.616828947,22748639.2,3177353.397,24.83383617,4118039.734,105358370,0.862088832
2006/1/17,0.757658419,13.75,959.44175,959.44175,0.262242776,930.9235385,22.48721841,965.41075,65.8967,34.06631887,-0.181181818,1013.170184,959.2769181,69.47080372,78.19615614,972.3462,21.3380268,1000.528,-10.963,3.207041638,555628227.5,109.7828797,4.709534715,54.07535332,987.56636,-105.3258547,25298104894,0.023708635,32.38891817,6683105.667,0.402869576,0.587253147,21409034,2538171.424,24.93521643,4029320.379,108651244.9,0.704977377
2006/1/18,0.773282039,21.595,962.1300729,962.1300729,1.817152967,934.626,69.68099359,961.6995,67.98922,40.43890693,13.68072727,1018.035736,963.0223153,75.476471,69.46033243,974.3752,21.69949004,1032.413333,5.468,3.254544521,597375030.9,112.1220411,5.535330906,68.98900699,986.1530656,328.9820433,27380456694,0.024895742,32.69783013,8424082.192,0.398690132,0.551959491,20268910,2390271.276,24.54095898,4048459.049,126043265.4,0.972650985
2006/1/19,0.788520249,13.994,967.7327292,967.7327292,2.00751661,938.5761538,103.2107442,978.74825,69.00406,42.39680487,16.754,1023.358677,967.3607283,82.77681113,68.42634277,975.8764,22.3416679,1048.102667,17.745,3.410313126,617816077.2,112.4441308,7.33888425,73.10872653,952.234,122.1323469,30026017594,0.021377653,33.09038521,10159081.31,0.397000473,0.50405715,21180695.8,2696439.145,24.8691099,3961207.479,128323488,1.305230967
2006/1/20,0.806118996,7.44,972.6455,972.6455,1.772398828,942.5853462,119.4353034,988.2485,69.0531,39.04496845,15.76236364,1028.000644,971.3575394,87.60303316,78.58107001,978.7826,22.75915007,1040.958667,9.624,3.427656414,623403067.5,112.9755747,5.514176336,74.25260247,953.03476,33.79301132,32640723794,0.018208267,33.167806,10300173.69,0.396199546,0.537901802,21953736,2880972.169,23.66679038,3294895.625,138118347,1.234476065
2006/1/23,0.803145434,7.99,976.1599688,976.1599688,1.739884434,946.3549231,132.2919277,992.06,68.48012,40.21874176,16.20890909,1033.505906,975.1736102,90.87057208,89.66857547,985.7272,23.05199052,1036.323333,17.353,3.347005299,629808212.3,115.4344078,3.860565885,75.89220064,954.6933696,34.6229636,34895325694,0.018077381,33.47183616,9125283.973,0.39554812,0.544745438,22401896.8,2705455.044,20.94077324,3248050.3,136023916,1.026978688
2006/1/24,0.807388163,12.752,979.9921458,979.9921458,1.787473988,950.3033462,150.0211951,994.7495,67.88796,41.90086991,16.97263636,1037.87197,978.8535163,89.55290451,95.08200991,992.6878,23.25253513,1046.854667,37.654,3.183210044,636927969.1,115.5301287,2.995880548,77.66488848,957.2516874,55.05724215,37315124794,0.025639255,33.40504582,11113059.71,0.394636099,0.516180449,24034039.8,2668891.472,17.85006096,3288737.513,136987846.6,1.080175988
2006/1/25,0.814279515,20.134,985.0155938,985.0155938,2.558579711,954.4201154,142.8446956,999.4315,68.551,34.48852772,24.61818182,1041.69274,983.5832831,93.00566017,95.3168562,997.8828,23.98259675,1053.605333,45.307,3.046491341,659848274.1,117.1023802,3.521547742,83.03091922,961.1632324,175.1036907,39495200594,0.025634981,33.86005561,9255780.297,0.396175341,0.564871664,24229487.8,2418597.819,15.32801233,3009229.814,142500588.6,0.907078385
2006/2/6,0.841057406,23.757,992.6746979,992.6746979,4.472589782,959.4325769,207.2953604,1004.589,69.97082,37.42483679,42.82272727,1046.478034,991.2218549,95.28779711,94.72154435,1006.2852,26.16684906,1100.696,49.612,2.989636392,718469826,120.6154313,5.631015157,89.70797264,966.0117092,361.9629993,41999077694,0.052674418,35.47164626,10458765.34,0.406672263,0.587949715,23946120.2,2453239.466,13.49627503,3129951.118,171193940.2,1.033400756
2006/2/7,0.851582836,18.565,999.2967292,999.2967292,3.646143838,964.1486923,169.8403275,1028.15725,71.74726,38.04676295,35.32381818,1050.618394,997.1780311,93.54942519,95.63901405,1013.6046,27.31695158,1106.682,38.715,2.974362466,707954112,119.3273465,5.799828861,84.16472261,974.0927841,98.18032131,38703598994,0.066506981,36.36928072,13781540.39,0.418946267,0.593942267,25307665.2,3083900.273,11.75081266,4529896.98,155977073.3,1.376205695
