DateTime,ADTM,ATR,BBI,BBIBOLL,BIAS,BOLL,CCI,CDP,DMA,DMI,DPO,ENV,EXPMA,KDJ,slowKD,MA,MACD,MIKE,MTM,PRICEOSC,PVT,RC,ROC,RSI,SAR,SI,SOBV,SRMI,STD,TAPI,TRIX,VHF,VMA,VMACD,VOSC,VSTD,WVAD,vol_ratio
2011/1/4,0.513657924,66.097,3136.663,3136.663,1.23469714,3169.907885,12.56708769,3113.269,-111.21824,22.4408113,45.71,3353.208694,3143.356355,41.107083,26.31734434,3097.7604,-28.08280436,3326.542667,26.727,-0.607102733,18902002718,91.6290658,-1.268562355,61.91998489,3198.091263,1025.088849,1.28554E+12,-0.018411089,59.37934652,45277097.2,-0.138519862,0.240849731,60755294.2,-4528026.509,-1.537971334,12364857.07,-28240418.11,1.480850104
2011/1/5,0.483361862,34.908,3148.495958,3148.495958,0.923188463,3169.3545,20.96729525,3179.3315,-112.7945,22.18884546,31.96227273,3347.758629,3148.326454,51.01191014,42.96180689,3123.9066,-23.42550814,3326.988,75.953,-0.722734822,18867160727,91.621034,-1.550038891,57.94890542,3193.779,191.8412981,1.29347E+12,-0.012374928,59.25597002,41197598.21,-0.133511368,0.249527156,65343906.4,-3042875.641,1.675969363,12282845.67,-26835683.78,1.304722676
2011/1/6,0.548750487,45.48,3155.542417,3155.542417,0.464691097,3170.225962,20.8388703,3175.9935,-113.49092,22.3901915,24.11290909,3342.381249,3150.067461,57.05300228,57.85646834,3143.4692,-20.78754092,3314.958,114.712,-0.801189227,18837055778,92.82496522,-0.598177155,53.26519643,3198.052,-178.8745097,1.2875E+12,-0.00908359,58.93927862,32422825.68,-0.125505415,0.253074064,68241569.8,-3407172.259,1.318019017,12154506.3,-3760418.489,0.913338294
2011/1/7,0.508568126,68.775,3156.348771,3156.348771,0.908274338,3171.402885,30.37278328,3167.4775,-111.06786,22.49551616,35.53290909,3337.911304,3152.614621,62.27719803,67.19814748,3163.9744,-17.92697354,3319.879333,104.794,-1.060559232,18855635563,93.19926585,-2.550693043,55.16045867,3209.9,-79.01287995,1.29591E+12,0.001158647,58.54879253,40034947.92,-0.114929474,0.252454353,74203930.6,-1706354.404,-0.22254561,13838163.84,13941430.89,1.232287493
2011/1/10,0.595246158,80.354,3149.730448,3149.730448,-0.670955345,3169.600115,-21.76062466,3171.06825,-111.10874,21.88943089,-15.59318182,3332.575719,3145.779602,56.49304358,67.60661872,3159.9596,-20.14313331,3237.044667,44.089,-1.291637666,18734771936,91.95865778,-3.335952975,39.19422475,3204.398,-1031.026849,1.28936E+12,0.002727635,59.73390188,31518231.27,-0.109727681,0.250938745,74789596.2,-1838026.279,-1.059111049,13381654.16,-25829256.05,0.88262718
2011/1/11,0.542160636,46.779,3144.585542,3144.585542,0.033505392,3168.321885,-37.64853801,3125.396,-101.62598,22.60458712,4.599363636,3323.142703,3142.570741,55.65748065,63.45605892,3147.0076,-20.31490368,3201.931333,-3.339,-1.422801698,18765454109,89.97772816,-1.997267145,44.6953936,3194.201,-204.2186893,1.29506E+12,0.025597759,60.31784415,26687302.1,-0.105814074,0.246591755,69104691.6,-2598981.699,-2.012125217,13604855.41,-18071111.32,0.761949788
2011/1/12,0.630942001,54.017,3139.851615,3139.851615,0.646342649,3167.428308,-0.804459514,3116.41225,-85.4695,24.03155651,18.13909091,3317.606777,3142.53478,58.06428058,57.80123996,3140.3426,-18.82874197,3238.233333,-47.345,-1.449995583,18798054977,90.73687943,-0.651858784,50.30928956,3181.03844,297.748661,1.30091E+12,0.025620104,60.52373383,25361108.22,-0.100554424,0.247031242,64950633.2,-3044890.491,-1.69809459,13468842.97,17910812.9,0.846520209
2011/1/13,0.652991937,29.878,3142.230073,3142.230073,0.501092303,3165.156962,26.19708899,3134.37925,-71.94296,25.19849003,8.326727273,3314.02375,3142.342353,56.02514965,55.80408577,3136.6708,-17.5337977,3258.432,-34.378,-1.26487511,18796314564,91.84125209,1.341254937,49.9414568,3169.455387,-1.00763691,1.29571E+12,0.024571481,60.35391074,23667813.42,-0.094566911,0.247587995,63401812.4,-3882976.519,-3.720587964,12492081.14,36671356.26,0.799637901
2011/1/14,0.506166658,57.773,3136.898229,3136.898229,-1.2037154,3162.079269,-40.69008513,3141.6905,-61.3937,24.93505391,-43.82545455,3308.640994,3134.576145,39.55255937,50.22580444,3121.7184,-20.26192059,3178.14,-67.781,-1.039982835,18712376441,88.8337181,1.541282873,35.37457405,3159.262301,-1121.944663,1.29038E+12,-0.011635538,61.95162703,25440110.62,-0.093852037,0.23662757,57253453.6,-4382512.483,-3.752294846,12590613.22,-50893114.79,0.841481292
2011/1/17,0.161659211,123.252,3110.078823,3110.078823,-4.736744784,3156.347885,-165.9926675,3099.2255,-65.85584,21.16871244,-153.1785455,3299.149527,3109.925968,27.16133297,39.01960187,3094.951,-31.54261037,3045.95,-192.274,-1.092330789,18458461803,84.47942768,-2.857114863,19.30673644,3148.657119,-2859.82662,1.2837E+12,-0.067508924,71.43517763,31571797.38,-0.109565419,0.28606351,57516084.8,-3650520.735,-0.910002902,12543589.26,-199671569.8,1.166873923
2011/1/18,0.093570322,36.87,3086.162469,3086.162469,-4.410555439,3149.258308,-182.4961345,2999.0475,-75.64088,21.73871137,-136.1884545,3294.055243,3089.575512,21.92608372,22.53412645,3065.4962,-39.75820937,2992.212,-130.539,-1.098535626,18463225772,83.91130389,-2.821384956,20.52253025,3119.84958,-650.1734998,1.28799E+12,-0.062353613,79.24469089,20174544.17,-0.133516961,0.293214004,54711814.2,-4937427.089,-1.547771358,12484436.86,-182999076,0.747000846
2011/1/19,0.267222313,78.362,3075.058458,3075.058458,-2.034584396,3140.942538,-108.1976813,2971.8415,-79.13992,27.95569494,-55.819,3292.76969,3082.694818,26.97613867,14.69841166,3045.999,-40.38092414,3090.866,-80.071,-1.05707674,18590903866,86.4043912,-2.666337623,41.92021921,3088.844655,1211.71794,1.29365E+12,-0.036330687,78.41601051,26384941.11,-0.152772178,0.287869403,54326499,-4803931.234,0.026146067,10945942.75,-93530387.17,1.03399865
2011/1/20,0.379633448,100.353,3056.272187,3056.272187,-4.630041987,3128.451731,-135.6382712,3025.6375,-89.54496,24.48071818,-134.9616364,3283.73054,3061.466846,18.0141686,13.33051338,3006.6848,-48.39684114,3006.884,-197.624,-1.320675464,18390135792,84.15603278,-7.680044594,28.29752965,3063.420617,-1070.71417,1.28754E+12,-0.070078102,82.69615522,28547442.59,-0.178993978,0.298842949,56148430,-4287638.604,-1.835593825,10955046.34,-128999924.3,1.123699191
2011/1/21,0.366765926,95.127,3043.65276,3043.65276,-2.871428464,3118.290654,-100.880147,2967.9465,-97.33138,18.29056943,-80.20163636,3272.766733,3049.465177,19.26773558,17.60823586,2985.0036,-51.03497736,3030.768,-157.828,-1.518211377,18486315902,84.99935185,-6.05247032,37.69738498,3039.636094,-380.2518565,1.29486E+12,-0.040129825,83.6516441,31362272.63,-0.202733564,0.316411841,60098735.4,-2872515.893,-2.747742656,8526427.227,-83880128.95,1.301959218
2011/1/24,0.450115868,55.281,3023.749438,3023.749438,-3.283861781,3107.658615,-96.17670398,2983.07875,-105.97486,11.35350289,-90.11727273,3254.939804,3034.813919,15.71344188,15.33704014,2980.98,-54.85155727,2996.430667,-137.63,-1.739044253,18422183243,89.74428533,-6.501082559,33.69861221,3018.736475,25.5045668,1.28831E+12,-0.054622163,86.22103494,28120589.71,-0.226175318,0.291058615,59831732,-2339760.847,-2.483226781,8524487.415,-87364429.1,1.089416351
2011/1/25,0.315010533,41.425,3013.76974,3013.76974,-3.191764588,3096.619885,-101.0251927,2962.89625,-117.07688,11.2725259,-90.28318182,3236.994913,3020.020085,13.20704595,14.22058635,2973.1812,-58.45935569,2959.773333,-35.696,-2.012113972,18396354116,88.65004089,-7.199149631,31.55735249,3002.01678,-642.7396622,1.28341E+12,-0.064818955,88.74239789,21502999.72,-0.249018391,0.298627402,61035357,-3211126.337,-7.882118092,9059477.688,-162969243.3,0.818674094
