DateTime,ADTM,ATR,BBI,BBIBOLL,BIAS,BOLL,CCI,CDP,DMA,DMI,DPO,ENV,EXPMA,KDJ,slowKD,MA,MACD,MIKE,MTM,PRICEOSC,PVT,RC,ROC,RSI,SAR,SI,SOBV,SRMI,STD,TAPI,TRIX,VHF,VMA,VMACD,VOSC,VSTD,WVAD,vol_ratio
2015/1/5,0.672251928,135.337,3423.814406,3423.814406,6.818786431,3226.578846,189.5830505,3515.562,525.50906,40.61687897,228.0503636,3591.100179,3409.559598,87.18580449,87.25285007,3506.8188,180.4871296,4052.900333,411.156,5.353465286,36712859157,151.9882418,10.23608389,83.81260659,3239.060402,2003.754213,1.79E+12,0.070951831,223.4031005,155155012.5,0.857824247,0.55618357,386999178.4,21512291.88,-1.616046719,73669657.74,2464970640,1.257802093
2015/1/6,0.691159602,95.995,3466.239083,3466.239083,6.077409714,3260.677654,165.2972657,3625.9085,526.2912,41.21765607,200.7381818,3623.19024,3445.17489,88.61613044,90.27444878,3545.8628,185.5849014,4085.849,305.64,5.004494728,36707287236,152.3005756,8.345568259,83.68764029,3273.45893,526.7895794,1.83E+12,0.067721506,216.2910745,148750595.5,0.860901612,0.5457653,394268790.6,22824334.61,-3.744256959,74055419.17,2653470803,1.087759893
2015/1/7,0.673575359,69.492,3497.364708,3497.364708,5.394807507,3292.791923,133.0786178,3638.14375,525.72294,36.64345091,179.7761818,3648.962474,3475.731061,89.75368679,92.562388,3583.5298,187.681812,4089.290333,197.951,4.75763672,36731303388,153.8222212,8.902256385,83.85135047,3314.435637,319.9240955,1.86E+12,0.087509434,208.6690327,118179358.8,0.863743272,0.539534082,373304029.6,15553473.43,-3.996145664,51151730.31,2458231347,0.812114069
2015/1/8,0.647962144,107.845,3504.665271,3504.665271,2.514669286,3321.232192,86.188605,3640.117,526.30432,31.84055242,80.26536364,3664.00395,3488.581513,84.12513863,90.82999417,3603.8708,180.442653,3992.374333,103.804,4.341038453,36046936221,147.2805157,5.204945544,61.08211231,3351.314673,-1489.12543,1.83E+12,0.09239957,191.9912377,108042119.7,0.85291314,0.490774587,366657864,7670368.151,-5.951044882,55989005.66,2083508382,0.790248756
2015/1/9,0.584440735,153.358,3508.299062,3508.299062,1.781684481,3345.185385,73.51938636,3582.64075,536.03134,30.4339177,47.56581818,3679.207076,3497.526357,75.97690672,84.30373748,3606.4744,171.7145978,3993.419,89.169,4.001918575,35923669474,144.6824732,4.48498607,58.26644597,3384.505806,-1351.197373,1.80E+12,0.059577249,179.3646797,130945705.5,0.829872998,0.496509876,367467446.4,5792573.653,-10.73114874,54167732.04,1676926522,0.954521112
2015/1/12,0.550553468,99.205,3504.588302,3504.588302,0.377597011,3366.186423,19.35407976,3579.8985,532.95402,30.54628739,-11.32581818,3689.0809,3499.995533,63.30050784,72.38301157,3580.8814,160.2753114,3835.121667,-20.129,3.833102162,35674540852,142.3119779,5.673874049,50.83166814,3421.135469,-634.6106418,1.77E+12,0.019278649,165.3368267,103507099.7,0.794138252,0.428050525,330541261.8,-2398872.779,-11.25599211,60274803.33,1683201145,0.725417115
2015/1/13,0.465540357,55.39,3504.137396,3504.137396,-0.282539049,3381.943692,19.80439356,3512.25025,519.65982,27.51440328,-27.10009091,3698.133224,3502.15622,53.64443544,58.55932485,3555.4776,149.5234224,3812.988667,-127.501,4.031018976,35677012392,140.0950834,8.780841912,50.93683044,3453.369573,-85.80471991,1.79E+12,0.016671694,159.0343739,77518807.7,0.750276512,0.428534945,283779617.8,-15124292.03,-12.09694078,79987948.71,1349906510,0.566204546
2015/1/14,0.542115319,75.682,3502.268375,3502.268375,-1.003152423,3396.464385,4.843111145,3518.2515,504.55912,28.25799528,-43.86109091,3711.572434,3502.197263,42.77721026,43.97548884,3527.2042,138.4688949,3679.138,-138.636,3.998098749,35612212978,139.3972573,5.006987128,47.86132457,3471.56,-178.3853342,1.77E+12,0.012810846,151.9797827,74876820.72,0.700369501,0.348917038,258943873.4,-24215328.69,-11.48665141,85242368.88,1551740179,0.690720889
2015/1/15,0.485924024,121.851,3515.443615,3515.443615,1.49297709,3409.973615,37.62066684,3505.912,497.39684,32.86117943,44.32181818,3739.869589,3517.877838,49.35579648,38.13013597,3536.1766,136.3426082,3721.172,-39.669,3.974263344,36302736057,143.4092454,4.593424127,68.0969467,3482.27,1564.920983,1.79E+12,0.019537635,154.2106841,90948432.13,0.658792664,0.355327897,247505732,-27727518.38,-12.78960798,88546790.07,1499517713,0.918393376
2015/1/16,0.557990229,60.9,3537.151031,3537.151031,1.936803263,3430.290269,89.80094589,3573.65825,484.90698,38.25696282,59.20209091,3762.563204,3535.919094,58.26878122,41.20680662,3553.8612,135.5978809,3843.534,75.887,3.807763345,36546074088,145.2055725,5.200212418,72.06586708,3496.89212,645.6493215,1.82E+12,-0.001756125,147.5999338,105307045,0.625760167,0.35287773,234045520.4,-26583935.37,-12.75999674,87718315.94,1595456334,1.142121484
