0.9	0.756790119925	0.830929259745
1.0	0.759259254108	0.831067956033
1.1	0.759259254844	0.833148399675
1.2	0.765432093982	0.837447983444
1.3	0.762962958327	0.833980577209
1.4	0.762962957591	0.836615806148
1.5	0.765432093982	0.838973642202
1.6	0.766666662546	0.839389730746
1.7	0.767901229638	0.840221908321
1.8	0.772839499477	0.840360604506
1.9	0.766666661442	0.840221908228
2.0	0.767901229638	0.842302351766
2.1	0.769135797097	0.843134529444
2.2	0.769135797097	0.845353669726
2.3	0.771604932753	0.842857137023
2.4	0.77283950058	0.844105403328
2.5	0.771604932753	0.843134529527
2.6	0.770370365293	0.842857137198
2.7	0.765432093982	0.842579744725
2.8	0.771604933489	0.842302352169
2.9	0.767901229638	0.842163655809
