1	0.722950815666	0.790446977968
2	0.775409832841	0.82716914841
3	0.778688521781	0.828834354251
4	0.773770489776	0.822962312219
5	0.765573767365	0.818010515276
6	0.763114750019	0.813628394519
7	0.764754096626	0.804820331837
8	0.774590163446	0.799605608946
9	0.698360658816	0.74513584937
10	0.58032786724	0.635758104996
11	0.546721305637	0.592506573923
12	0.536065566979	0.599693251357
13	0.513114745622	0.583260297671
14	0.481147535023	0.566608238737
15	0.467213108769	0.54373356824
16	0.404098364418	0.432120949533
17	0.336885249883	0.400175288013
18	0.336885249883	0.399693254711
19	0.336885249883	0.399474148683
