0.9	0.822222225828	0.802357831275
1.0	0.827160497874	0.811095694904
1.1	0.824691361483	0.812621353331
1.2	0.828395064966	0.809986124887
1.3	0.827160496771	0.818169203477
1.4	0.833333336645	0.815811367021
1.5	0.811111114367	0.808599162015
1.6	0.834567903736	0.818446596188
1.7	0.820987657632	0.813176138205
1.8	0.828395064966	0.81095699843
1.9	0.827160496403	0.811234391027
2.0	0.786419756067	0.787794724499
2.1	0.818518521977	0.810263517112
2.2	0.818518522345	0.801803045812
2.3	0.797530867159	0.794452144445
2.4	0.817283953414	0.803606096898
2.5	0.809876546448	0.804160882082
2.6	0.788888891538	0.778085986687
2.7	0.811111113539	0.802912615591
2.8	0.797530867067	0.777392505814
2.9	0.798765434619	0.778224682831
