0.9	0.80493826925	0.797364767109
1.0	0.809876540929	0.797780855705
1.1	0.811111108756	0.801803047052
1.2	0.806172837814	0.803051313409
1.3	0.811111108756	0.807212200641
1.4	0.811111109124	0.81081830332
1.5	0.808641973285	0.811095695844
1.6	0.813580244136	0.813730924557
1.7	0.822222220493	0.815950064704
1.8	0.828395059815	0.812760050911
1.9	0.82716049162	0.817198331123
2.0	0.822222219573	0.817475723906
2.1	0.818518516642	0.814979190955
2.2	0.818518515906	0.81914007888
2.3	0.82345678924	0.816366153631
2.4	0.819753085022	0.814147013597
2.5	0.813580245699	0.814563102462
2.6	0.8123456764	0.810263518694
2.7	0.816049380435	0.812760051056
2.8	0.796296293169	0.806102630727
2.9	0.801234565491	0.802219135834
