0.9	0.797530856029	0.776976420132
1.0	0.792592583707	0.78640776543
1.1	0.807407399387	0.791816919474
1.2	0.798765423213	0.797087377012
1.3	0.790123448788	0.795977807099
1.4	0.803703694524	0.800416087238
1.5	0.793827151167	0.798474339792
1.6	0.792592583707	0.791539527083
1.7	0.787654312029	0.789597779492
1.8	0.788888879488	0.792787793306
1.9	0.792592583339	0.78113730816
2.0	0.788888879488	0.784327321933
2.1	0.785185176373	0.773647710309
2.2	0.738271597543	0.754507627147
2.3	0.725925920554	0.707350901433
2.4	0.68518517985	0.657420250222
2.5	0.666666660596	0.655201110446
2.6	0.66543209332	0.651872400747
2.7	0.670370364447	0.656865465286
2.8	0.665432092584	0.655617199104
2.9	0.681481474528	0.6578363392
