time,000001.SH,399001.SZ,399006.SZ,000300.SH,000016.SH,000905.SH
2005-01-28,1238.3066000000001,3102.4126,0,985.9351999999999,832.2234000000001,983.8938
2005-02-04,1228.913,3159.0953999999997,0,985.5631999999999,842.6998,941.5134
2005-02-18,1271.3276666666668,3260.595,0,1016.7483333333333,867.2523333333334,971.4593333333332
2005-02-25,1305.1252,3365.8894,0,1041.7084,878.9706,1011.4658
2005-03-04,1295.7836,3338.628599999999,0,1029.724,862.4400000000002,1012.5310000000002
2005-03-11,1300.9950000000001,3413.5084,0,1035.0488,862.976,1016.7878000000001
2005-03-18,1257.8222,3335.959,0,1003.8284,835.8206,981.1975999999999
2005-03-25,1210.6886,3235.1852000000003,0,966.5366,809.5637999999999,932.015
2005-04-01,1194.5014,3202.9016,0,954.6536,803.4903999999999,910.4594000000001
2005-04-08,1216.7176,3308.5842000000002,0,975.9224,818.004,922.3922
2005-04-15,1231.9959999999999,3333.7122000000004,0,987.2149999999999,825.6204000000001,934.9688
2005-04-22,1184.7146,3227.173,0,952.7213999999998,800.5062,882.543
2005-04-29,1160.0654,3173.0434,0,933.6450000000001,789.8188000000001,848.8956000000001
2005-05-13,1120.4574,2990.4738,0,899.4928,767.4370000000001,814.089
2005-05-20,1100.1634000000001,2895.1802,0,881.3726,751.8199999999999,819.0678
2005-05-27,1065.5282,2845.1714,0,861.4174,733.1696,800.4372000000001
2005-06-03,1037.9573999999998,2714.0548,0,837.1004,716.1791999999999,781.6930000000001
2005-06-10,1084.0477999999998,2841.7306,0,877.8423999999999,749.6414,816.1488
2005-06-17,1088.8422,2828.561,0,880.5824,755.8502000000001,810.557
2005-06-24,1102.9446,2845.5934,0,898.988,773.0772,816.2254
2005-07-01,1094.9504000000002,2824.3929999999996,0,891.3674000000001,767.3598,803.862
2005-07-08,1035.2892,2699.7652000000003,0,844.4770000000001,737.2338000000001,741.5588
2005-07-15,1032.317,2716.7418000000002,0,842.5470000000001,746.1346,726.6968
2005-07-22,1022.8914000000001,2716.9638,0,842.9848,754.7314,706.688
2005-07-29,1075.5394000000001,2851.5826,0,881.2801999999999,783.2748,739.3596
2005-08-05,1106.4034,2967.4174,0,906.5456,798.5124,767.3221999999998
2005-08-12,1161.5886,3076.3415999999997,0,938.6475999999999,820.8128,817.4738
2005-08-19,1171.0674000000001,3061.0416,0,939.2562000000001,826.711,834.9979999999999
2005-08-26,1164.0051999999998,2989.1943999999994,0,928.8227999999999,822.4724,830.3950000000001
2005-09-02,1167.4784,2957.6670000000004,0,930.5193999999999,818.8986000000001,848.566
2005-09-09,1189.5782,3012.9433999999997,0,949.2864000000002,824.1933999999999,880.8198
2005-09-16,1208.5729999999999,3048.8876,0,964.1132,830.0082,907.7996
2005-09-23,1186.6344000000001,2969.6138,0,943.3781999999999,812.0144,902.5995999999999
2005-09-30,1146.2304,2875.175,0,911.957,788.9732,864.9914000000001
2005-10-14,1150.0297999999998,2867.5728,0,914.3706000000002,788.9992,876.917
2005-10-21,1136.8902,2780.4506,0,900.6124,771.637,888.0696
2005-10-28,1107.7798,2699.2214,0,884.0644,757.3066,860.4036
2005-11-04,1096.5754,2675.6628,0,876.9122,758.7862,831.2662
2005-11-11,1099.4892,2681.4138,0,873.1623999999999,752.2992,836.2604000000001
2005-11-18,1096.872,2652.0206,0,865.3603999999999,746.2164,828.8574000000001
2005-11-25,1110.5254,2713.5843999999997,0,879.0629999999999,757.6716,839.9349999999998
2005-12-02,1100.0208,2687.529,0,873.6609999999998,758.7576000000001,828.1808000000001
2005-12-09,1095.6812,2679.0879999999997,0,872.1874,764.3367999999999,805.4686000000002
2005-12-16,1122.1326,2773.0466,0,894.9534,777.4129999999999,828.7936
2005-12-23,1135.7922,2803.9572000000003,0,907.6032000000001,786.3702,836.5378000000001
2005-12-30,1159.8128,2852.1394,0,923.6278,795.9098,858.3557999999999
2006-01-06,1195.8846666666666,3013.36,0,956.8646666666667,825.776,882.134
2006-01-13,1219.1003999999998,3063.6978,0,977.8817999999999,835.3691999999999,916.5348
2006-01-20,1230.3082,3089.4856,0,978.7825999999999,829.8726,936.2858
2006-01-25,1255.2939999999999,3198.2003333333337,0,1001.6173333333332,841.859,959.7363333333333
2006-02-10,1282.3773999999999,3327.6622,0,1029.6358,858.2172,979.1610000000001
2006-02-17,1280.6347999999998,3315.5056000000004,0,1030.4588,860.8621999999999,971.6392
2006-02-24,1285.18,3356.2192000000005,0,1037.8313999999998,872.2132000000001,957.9227999999999
2006-03-03,1296.3529999999998,3353.6708,0,1047.5634,886.6276,961.5996000000001
2006-03-10,1258.0148000000002,3232.382,0,1015.2716,862.2078000000001,929.5139999999999
2006-03-17,1267.4363999999998,3293.8164000000006,0,1023.7450000000001,864.3727999999999,938.4352000000001
2006-03-24,1294.536,3382.8218,0,1043.4440000000002,874.1456000000001,968.6623999999999
2006-03-31,1298.6572,3491.8442000000005,0,1057.741,877.7536,992.7167999999999
2006-04-07,1334.4266000000002,3664.4864000000002,0,1095.0108,899.5312,1046.8732
2006-04-14,1354.6619999999998,3734.0403999999994,0,1114.1646,906.6771999999999,1086.2998000000002
2006-04-21,1392.6245999999999,3820.9716,0,1135.4950000000001,928.2887999999999,1097.2604
2006-04-28,1416.797,3818.6808000000005,0,1153.5938,945.6442,1116.25
2006-05-12,1542.8322,4112.576999999999,0,1257.4562,1020.1422,1232.3683999999998
2006-05-19,1635.8622,4314.7978,0,1343.2206,1082.2158000000002,1331.1349999999998
2006-05-26,1611.6968000000002,4205.946800000001,0,1327.6574,1065.0384,1340.4034
2006-06-02,1660.1439999999998,4318.0416,0,1380.6988,1093.0854000000002,1422.7804
2006-06-09,1619.2338,4155.887199999999,0,1348.5404000000003,1067.6853999999998,1409.6216
2006-06-16,1548.2134,3993.0718,0,1296.6442000000002,1031.7486000000001,1359.3464
2006-06-23,1595.7022000000002,4096.298,0,1335.5294,1058.4644,1413.0386
2006-06-30,1651.223,4240.989599999999,0,1375.8562,1090.5058,1471.5549999999998
2006-07-07,1713.8088,4341.3012,0,1410.6908,1108.4464,1520.1986
2006-07-14,1708.2232,4269.4174,0,1390.623,1082.4918,1520.8376
2006-07-21,1666.5498,4177.745800000001,0,1356.7081999999998,1055.2954000000002,1490.2368000000001
2006-07-28,1675.0515999999996,4162.9872000000005,0,1360.105,1061.3690000000001,1507.4631999999997
2006-08-04,1597.0854,3892.4978,0,1273.025,1007.6600000000001,1398.3478
