time,000001.SH,399001.SZ,399006.SZ,000300.SH,000016.SH,000905.SH
2007-05-09,4013.085,11517.745,0,3701.277,2860.312,4099.126
2007-05-10,4049.701,11574.157,0,3724.51,2885.717,4128.081
2007-05-11,4021.678,11489.926,0,3702.612,2867.972,4109.403
2007-05-14,4046.392,11732.079,0,3734.42,2885.505,4133.826
2007-05-15,3899.178,11414.536,0,3604.636,2770.655,3998.777
2007-05-16,3986.043,11682.348,0,3700.287,2828.525,4118.139
2007-05-17,4048.293,12011.078,0,3778.605,2872.787,4221.913
2007-05-18,4030.258,12100.097,0,3776.629,2854.318,4235.185
2007-05-21,4072.225,12269.198,0,3831.443,2864.699,4364.156
2007-05-22,4110.379,12407.833,0,3870.489,2882.665,4459.813
2007-05-23,4173.709,12624.127,0,3938.945,2919.943,4582.306
2007-05-24,4151.133,12515.153,0,3919.748,2906.815,4571.714
2007-05-25,4179.776,12681.445,0,3985.252,2942.513,4649.857
2007-05-28,4272.111,13026.657,0,4072.578,2998.859,4761.701
2007-05-29,4334.924,13456.598,0,4168.289,3050.437,4853.643
2007-05-30,4053.088,12627.147,0,3886.459,2857.002,4456.279
2007-05-31,4109.654,12944.228,0,3927.952,2940.374,4267.781
2007-06-01,4000.742,12432.688,0,3803.954,2906.588,3960.442
2007-06-04,3670.401,11468.458,0,3511.431,2695.765,3618.688
2007-06-05,3767.101,12017.709,0,3634.633,2778.658,3659.941
2007-06-06,3776.317,12338.183,0,3677.58,2781.319,3736.931
2007-06-07,3890.803,12696.005,0,3802.304,2856.539,3936.766
2007-06-08,3913.135,12850.686,0,3837.867,2856.019,4002.868
2007-06-11,3995.68,13187.711,0,3931.862,2918.305,4104.551
2007-06-12,4072.138,13579.719,0,4036.109,2982.901,4218.436
2007-06-13,4176.48,13811.481,0,4118.268,3045.944,4372.53
2007-06-14,4115.209,13666.279,0,4075.821,3010.165,4311.975
2007-06-15,4132.869,13697.162,0,4099.381,3035.778,4316.53
2007-06-18,4253.348,14194.546,0,4227.569,3133.531,4439.185
2007-06-19,4269.524,14336.401,0,4253.0,3132.305,4529.033
2007-06-20,4181.323,14107.228,0,4157.599,3059.16,4396.218
2007-06-21,4230.823,14255.607,0,4197.28,3109.915,4374.488
2007-06-22,4091.445,13725.722,0,4051.426,3037.509,4123.215
2007-06-25,3941.081,13109.258,0,3877.59,2942.286,3851.944
2007-06-26,3973.371,13219.413,0,3928.213,2966.244,3928.703
2007-06-27,4078.599,13583.701,0,4040.484,3057.337,4022.313
2007-06-28,3914.204,12882.175,0,3858.522,2969.494,3757.978
2007-06-29,3820.703,12546.449,0,3764.078,2915.882,3585.486
2007-07-02,3836.294,12475.158,0,3757.655,2910.886,3644.79
2007-07-03,3899.724,12761.057,0,3832.227,2955.207,3704.706
2007-07-04,3816.165,12509.139,0,3743.582,2877.802,3622.518
2007-07-05,3615.872,11783.58,0,3537.435,2745.974,3380.179
2007-07-06,3781.348,12395.349,0,3710.283,2860.735,3591.377
2007-07-09,3883.216,12846.406,0,3821.302,2939.097,3711.714
2007-07-10,3853.021,12682.036,0,3775.621,2936.938,3606.187
2007-07-11,3865.723,12785.665,0,3789.874,2937.598,3653.311
2007-07-12,3915.991,12850.738,0,3816.921,2969.573,3671.175
2007-07-13,3914.395,12816.416,0,3820.124,2970.342,3655.845
2007-07-16,3821.916,12331.19,0,3697.966,2878.356,3532.064
2007-07-17,3896.191,12759.982,0,3789.651,2956.496,3610.382
2007-07-18,3930.06,12841.514,0,3807.574,2978.901,3624.341
2007-07-19,3912.941,12790.942,0,3806.997,2972.502,3640.282
2007-07-20,4058.853,13417.963,0,3971.884,3102.789,3788.744
2007-07-23,4213.361,14139.266,0,4156.723,3225.639,3984.788
2007-07-24,4210.329,14190.972,0,4161.352,3226.958,3993.019
2007-07-25,4323.966,14403.077,0,4255.463,3304.747,4106.826
2007-07-26,4346.458,14619.737,0,4303.185,3315.022,4190.881
2007-07-27,4345.357,14614.1,0,4307.143,3293.38,4269.767
2007-07-30,4440.769,15060.864,0,4410.297,3359.707,4353.092
2007-07-31,4471.032,15199.562,0,4460.564,3391.858,4403.584
2007-08-01,4300.563,14795.195,0,4290.477,3281.34,4161.135
2007-08-02,4407.73,15562.138,0,4436.192,3362.457,4336.811
2007-08-03,4560.774,16179.642,0,4598.379,3520.144,4408.047
2007-08-06,4628.108,16542.815,0,4703.984,3595.033,4504.344
2007-08-07,4651.225,16523.272,0,4724.547,3612.701,4470.142
2007-08-08,4663.162,16193.723,0,4668.087,3596.282,4395.427
2007-08-09,4754.095,16680.377,0,4777.286,3704.584,4442.06
2007-08-10,4749.369,16323.439,0,4726.683,3707.916,4348.811
2007-08-13,4820.064,16116.113,0,4721.192,3740.566,4329.765
2007-08-14,4872.785,16351.895,0,4795.568,3787.108,4436.206
2007-08-15,4869.883,16322.517,0,4798.75,3799.237,4412.795
2007-08-16,4765.448,16053.146,0,4721.942,3698.951,4438.959
2007-08-17,4656.574,15689.001,0,4626.583,3606.528,4390.883
2007-08-20,4904.855,16589.797,0,4885.427,3831.053,4570.571
2007-08-21,4955.207,16859.967,0,4972.711,3903.66,4625.28
2007-08-22,4980.075,17331.99,0,5051.688,3949.827,4685.058
2007-08-23,5032.494,17639.225,0,5135.93,4013.344,4733.839
2007-08-24,5107.668,17864.676,0,5217.581,4104.658,4742.953
2007-08-27,5150.118,17884.84,0,5243.147,4134.695,4724.544
2007-08-28,5194.689,17817.931,0,5251.77,4147.86,4729.791
2007-08-29,5109.427,17443.189,0,5171.822,4080.079,4701.439
2007-08-30,5167.884,17659.259,0,5241.228,4111.29,4843.707
2007-08-31,5218.825,17872.111,0,5296.813,4150.167,4897.636
2007-09-03,5321.055,18164.041,0,5419.169,4240.643,5008.833
2007-09-04,5294.045,18050.782,0,5360.333,4166.852,4980.529
2007-09-05,5310.716,18002.001,0,5363.251,4147.747,5010.729
2007-09-06,5393.66,18073.758,0,5412.037,4204.797,5065.515
2007-09-07,5277.176,17674.098,0,5294.795,4111.931,4939.231
2007-09-10,5355.287,17918.48,0,5377.222,4172.815,5038.941
2007-09-11,5113.968,17129.39,0,5124.092,3992.034,4718.312
2007-09-12,5172.627,17398.409,0,5202.856,4035.72,4770.769
2007-09-13,5273.592,17959.515,0,5349.97,4143.115,4872.661
2007-09-14,5312.182,18213.708,0,5397.278,4165.566,4936.694
2007-09-17,5421.392,18494.381,0,5498.908,4237.923,5047.597
2007-09-18,5425.208,18316.417,0,5476.839,4204.701,5096.239
2007-09-19,5395.265,18073.342,0,5419.268,4161.587,5029.101
2007-09-20,5470.065,18221.745,0,5494.915,4222.419,5079.078
2007-09-21,5454.674,18228.566,0,5468.098,4197.038,5028.843
2007-09-24,5485.013,18418.475,0,5513.895,4231.75,5054.73
2007-09-25,5425.88,18346.447,0,5454.615,4193.062,5013.06
2007-09-26,5338.52,17992.317,0,5361.021,4140.323,4932.521
2007-09-27,5409.403,18281.075,0,5427.657,4189.122,4972.716
2007-09-28,5552.301,18864.549,0,5580.813,4307.417,5083.65
2007-10-08,5692.755,19232.346,0,5653.136,4401.282,5088.596
2007-10-09,5715.892,19318.17,0,5675.927,4425.702,5141.892
2007-10-10,5771.464,19264.037,0,5685.759,4445.956,5109.1
2007-10-11,5913.23,19344.155,0,5760.078,4577.884,5005.498
2007-10-12,5903.264,19135.198,0,5737.221,4578.686,4891.386
2007-10-15,6030.086,19088.655,0,5821.447,4694.314,4890.596
2007-10-16,6092.057,19358.441,0,5877.202,4731.826,4943.559
2007-10-17,6036.281,19288.294,0,5824.117,4684.106,4929.536
2007-10-18,5825.282,18681.349,0,5615.747,4508.662,4814.462
2007-10-19,5818.047,18834.804,0,5614.06,4494.561,4813.952
2007-10-22,5667.332,18379.411,0,5472.677,4390.267,4688.292
2007-10-23,5773.387,18611.161,0,5540.09,4475.44,4688.722
2007-10-24,5843.109,18761.9,0,5588.014,4550.561,4596.635
2007-10-25,5562.394,18175.315,0,5333.792,4364.123,4251.497
2007-10-26,5589.631,18506.516,0,5394.807,4429.979,4228.946
2007-10-29,5747.997,18833.659,0,5508.357,4527.122,4288.789
2007-10-30,5897.193,19034.569,0,5596.068,4592.329,4388.327
2007-10-31,5954.765,19531.155,0,5688.543,4627.776,4550.183
2007-11-01,5914.285,19144.619,0,5605.232,4607.219,4431.099
2007-11-02,5777.809,18564.335,0,5472.93,4543.163,4329.631
2007-11-05,5634.452,18116.875,0,5360.305,4410.966,4361.872
2007-11-06,5536.569,18120.568,0,5317.549,4344.886,4395.011
2007-11-07,5601.783,18232.959,0,5350.629,4383.631,4385.856
2007-11-08,5330.023,17465.463,0,5093.669,4154.969,4205.65
2007-11-09,5315.54,17160.123,0,5040.525,4139.572,4153.236
2007-11-12,5187.735,17065.769,0,4978.252,4107.336,4098.556
2007-11-13,5158.118,16747.892,0,4939.244,4071.299,4114.509
2007-11-14,5412.694,17355.55,0,5145.888,4247.162,4263.995
2007-11-15,5365.267,17096.904,0,5081.113,4201.794,4210.704
2007-11-16,5316.274,16728.258,0,5007.662,4133.351,4217.228
2007-11-19,5269.817,16660.665,0,4994.416,4086.383,4313.28
2007-11-20,5293.703,16987.477,0,5069.382,4136.078,4371.676
2007-11-21,5214.225,16748.186,0,4997.62,4064.782,4308.422
2007-11-22,4984.161,15949.364,0,4772.617,3895.945,4113.309
2007-11-23,5032.13,16217.512,0,4856.161,3961.369,4193.98
2007-11-26,4958.849,16057.191,0,4800.082,3910.457,4151.876
2007-11-27,4861.111,15681.009,0,4711.152,3829.728,4108.951
2007-11-28,4803.394,15359.159,0,4648.751,3784.279,4078.041
2007-11-29,5003.333,15919.283,0,4842.07,3975.709,4185.267
2007-11-30,4871.778,15637.658,0,4737.408,3880.339,4122.932
2007-12-03,4868.611,15832.984,0,4772.674,3910.129,4170.263
2007-12-04,4915.889,16065.167,0,4829.214,3963.187,4194.015
2007-12-05,5042.654,16569.81,0,4965.947,4070.822,4273.045
2007-12-06,5035.073,16539.139,0,4971.055,4070.157,4291.068
2007-12-07,5091.756,16750.418,0,5041.35,4122.062,4362.22
2007-12-10,5161.919,17096.512,0,5133.562,4165.864,4483.831
2007-12-11,5175.076,17036.901,0,5140.0,4159.432,4534.937
2007-12-12,5095.543,16831.565,0,5077.39,4083.594,4544.681
2007-12-13,4958.043,16035.187,0,4884.298,3948.737,4402.636
2007-12-14,5007.911,16483.499,0,4977.652,4008.878,4499.53
2007-12-17,4876.761,16118.972,0,4857.289,3876.139,4506.042
2007-12-18,4836.174,16074.106,0,4829.909,3849.147,4467.812
2007-12-19,4941.784,16387.006,0,4946.285,3953.055,4565.622
2007-12-20,5043.535,16625.408,0,5037.195,4040.036,4621.393
2007-12-21,5101.779,16808.68,0,5101.852,4081.005,4691.533
2007-12-24,5234.262,17153.928,0,5207.134,4172.444,4772.638
2007-12-25,5201.181,17199.042,0,5216.813,4162.079,4815.209
2007-12-26,5233.351,17427.771,0,5265.026,4175.555,4912.841
2007-12-27,5308.889,17797.221,0,5367.53,4258.549,4963.453
2007-12-28,5261.563,17700.622,0,5338.275,4226.756,4947.603
2008-01-02,5272.814,17856.146,0,5385.103,4219.686,5123.934
2008-01-03,5319.861,17911.3,0,5422.034,4230.418,5230.749
2008-01-04,5361.574,18122.413,0,5483.65,4282.686,5243.032
2008-01-07,5393.343,18376.955,0,5556.593,4330.275,5347.806
2008-01-08,5386.531,18268.125,0,5528.054,4358.095,5200.552
2008-01-09,5435.807,18597.61,0,5613.758,4405.921,5356.482
2008-01-10,5456.541,18939.284,0,5672.154,4431.461,5382.326
2008-01-11,5484.677,19016.59,0,5699.147,4481.487,5376.797
2008-01-14,5497.901,19141.128,0,5731.757,4499.139,5445.102
2008-01-15,5443.791,19034.023,0,5696.45,4440.819,5487.088
2008-01-16,5290.606,18351.994,0,5505.717,4274.021,5412.911
2008-01-17,5151.626,17910.387,0,5365.624,4178.709,5270.956
2008-01-18,5180.514,18131.384,0,5414.468,4195.954,5317.448
2008-01-21,4914.435,17210.926,0,5145.734,3975.71,5097.226
2008-01-22,4559.751,15995.851,0,4753.868,3679.014,4661.826
2008-01-23,4703.047,16874.315,0,4975.111,3822.816,4912.058
2008-01-24,4717.734,17086.599,0,5027.213,3818.332,5080.926
2008-01-25,4761.688,17294.005,0,5077.429,3875.578,5096.69
2008-01-28,4419.294,16177.826,0,4731.883,3597.264,4740.501
2008-01-29,4457.944,16205.935,0,4762.083,3611.978,4840.636
2008-01-30,4417.849,16127.713,0,4710.652,3541.082,4851.426
2008-01-31,4383.393,15857.71,0,4620.401,3497.922,4663.415
2008-02-01,4320.767,15776.871,0,4571.945,3500.053,4456.927
2008-02-04,4672.17,17031.666,0,4950.124,3796.13,4820.387
2008-02-05,4599.696,16859.638,0,4921.829,3766.163,4838.995
2008-02-13,4490.721,16502.443,0,4816.084,3660.157,4813.581
2008-02-14,4552.316,16704.937,0,4880.252,3706.966,4910.358
2008-02-15,4497.127,16496.23,0,4813.311,3646.176,4886.016
2008-02-18,4568.151,16860.549,0,4910.992,3709.071,5043.144
2008-02-19,4664.295,17281.603,0,5020.753,3787.029,5133.361
2008-02-20,4567.026,16959.199,0,4908.717,3676.474,5089.439
2008-02-21,4527.177,16804.256,0,4876.03,3620.846,5153.601
2008-02-22,4370.285,16179.522,0,4702.241,3466.204,5029.198
2008-02-25,4192.533,15486.671,0,4519.783,3331.99,4869.654
2008-02-26,4238.179,15328.418,0,4515.533,3363.701,4868.814
2008-02-27,4334.047,15752.406,0,4639.768,3459.782,4977.335
2008-02-28,4299.513,15654.457,0,4622.056,3435.455,4989.412
2008-02-29,4348.543,15823.883,0,4674.55,3470.602,5057.617
2008-03-03,4438.265,16187.514,0,4790.744,3539.431,5227.732
2008-03-04,4335.446,15746.226,0,4671.148,3424.791,5192.593
2008-03-05,4292.654,15601.212,0,4628.724,3380.654,5214.238
2008-03-06,4360.986,15696.125,0,4685.03,3445.748,5223.82
2008-03-07,4300.515,15560.853,0,4621.685,3395.606,5115.916
2008-03-10,4146.299,14863.051,0,4431.589,3256.444,4948.353
2008-03-11,4165.878,14815.718,0,4441.184,3264.566,5015.932
2008-03-12,4070.116,14348.462,0,4309.648,3164.785,4881.03
2008-03-13,3971.257,13943.155,0,4198.96,3111.837,4688.679
2008-03-14,3962.673,13817.652,0,4157.871,3084.449,4662.316
2008-03-17,3820.048,13207.78,0,3965.279,2984.056,4302.614
2008-03-18,3668.897,12489.021,0,3763.948,2869.614,3986.319
2008-03-19,3761.605,13044.204,0,3888.861,2945.229,4176.486
2008-03-20,3804.054,13548.611,0,4001.832,3011.785,4347.743
2008-03-21,3796.576,13718.963,0,4037.83,3021.58,4405.856
2008-03-24,3626.188,13098.243,0,3857.091,2869.284,4314.581
2008-03-25,3629.619,13427.285,0,3905.774,2884.623,4367.341
2008-03-26,3606.857,13489.091,0,3914.37,2896.689,4352.053
2008-03-27,3411.493,13111.414,0,3748.92,2760.451,4119.785
2008-03-28,3580.146,13692.845,0,3918.156,2910.511,4241.452
2008-03-31,3472.713,13302.138,0,3790.53,2823.975,4044.098
2008-04-01,3329.162,12460.623,0,3582.855,2713.487,3704.273
2008-04-02,3347.882,12344.237,0,3547.977,2744.651,3500.522
2008-04-03,3446.244,12652.905,0,3650.698,2828.626,3588.762
2008-04-07,3599.618,13396.607,0,3845.822,2954.229,3822.371
2008-04-08,3612.539,13592.64,0,3891.059,2969.609,3908.802
2008-04-09,3413.907,13078.808,0,3688.125,2803.154,3695.306
2008-04-10,3471.743,13286.677,0,3754.715,2840.552,3803.456
2008-04-11,3492.893,13328.108,0,3783.728,2865.45,3862.363
2008-04-14,3296.672,12343.605,0,3536.327,2685.013,3607.218
2008-04-15,3348.353,12390.792,0,3583.299,2715.74,3723.267
2008-04-16,3291.599,12057.275,0,3494.016,2654.902,3633.675
2008-04-17,3222.741,11657.083,0,3386.63,2588.758,3511.914
2008-04-18,3094.668,11292.039,0,3272.499,2511.362,3338.274
2008-04-21,3116.977,11094.328,0,3267.554,2545.522,3314.506
2008-04-22,3147.793,11174.771,0,3296.277,2595.693,3266.383
2008-04-23,3278.33,11784.154,0,3453.727,2718.253,3409.774
2008-04-24,3583.028,12914.759,0,3774.504,2981.186,3723.071
2008-04-25,3557.749,13104.951,0,3803.07,2984.963,3756.33
2008-04-28,3474.722,12782.497,0,3729.154,2918.611,3729.562
2008-04-29,3523.405,12880.878,0,3776.943,2960.893,3759.545
2008-04-30,3693.106,13504.885,0,3959.119,3125.533,3903.178
2008-05-05,3761.009,13860.778,0,4055.779,3169.079,4040.159
2008-05-06,3733.503,13702.555,0,4010.888,3128.807,4024.99
2008-05-07,3579.147,12979.188,0,3821.319,2979.817,3850.226
2008-05-08,3656.839,13317.53,0,3925.041,3037.504,3985.197
2008-05-09,3613.494,13080.37,0,3878.924,2978.189,3986.24
2008-05-12,3626.982,13166.1,0,3904.92,2991.32,4069.145
2008-05-13,3560.243,13074.226,0,3851.687,2924.958,4078.877
2008-05-14,3657.432,13532.336,0,3975.782,3027.382,4168.486
2008-05-15,3637.324,13410.154,0,3948.088,3005.653,4131.252
2008-05-16,3624.233,13314.379,0,3936.121,3009.207,4071.91
2008-05-19,3604.761,13197.587,0,3914.072,2978.656,4070.049
2008-05-20,3443.162,12449.807,0,3710.818,2835.825,3813.935
2008-05-21,3544.186,12659.822,0,3783.049,2892.086,3908.772
2008-05-22,3485.63,12366.187,0,3711.444,2841.154,3871.553
2008-05-23,3473.091,12216.39,0,3675.147,2838.055,3829.645
2008-05-26,3364.544,11890.174,0,3559.217,2745.086,3728.751
2008-05-27,3375.407,11998.37,0,3576.197,2754.122,3743.539
2008-05-28,3459.026,12313.66,0,3676.23,2836.263,3847.258
2008-05-29,3401.437,11947.138,0,3580.868,2765.949,3749.216
2008-05-30,3433.354,12048.241,0,3611.33,2800.791,3755.631
2008-06-02,3459.044,12057.249,0,3625.826,2814.297,3788.153
2008-06-03,3436.398,11991.577,0,3614.111,2804.067,3771.097
2008-06-04,3369.913,11970.484,0,3546.916,2736.826,3704.078
2008-06-05,3351.645,11860.266,0,3512.138,2722.407,3657.487
2008-06-06,3329.67,11733.971,0,3489.502,2701.789,3629.923
2008-06-10,3072.333,10765.905,0,3206.562,2480.763,3312.794
2008-06-11,3024.24,10458.083,0,3140.299,2446.776,3226.923
2008-06-12,2957.532,10340.141,0,3084.633,2387.758,3197.545
2008-06-13,2868.8,9936.726,0,2979.117,2322.792,3045.105
2008-06-16,2874.103,9825.271,0,2952.242,2323.689,2977.818
2008-06-17,2794.751,9429.499,0,2842.676,2262.282,2791.289
2008-06-18,2941.115,9903.137,0,2991.273,2368.71,2951.844
2008-06-19,2748.874,9161.564,0,2773.076,2201.34,2702.801
2008-06-20,2831.736,9373.687,0,2849.668,2273.707,2764.28
2008-06-23,2760.417,9238.857,0,2789.941,2220.083,2717.969
2008-06-24,2803.019,9525.657,0,2851.915,2256.116,2806.774
2008-06-25,2905.014,9982.185,0,2969.537,2334.403,2966.895
2008-06-26,2901.85,9999.655,0,2980.907,2326.9,3003.302
2008-06-27,2748.432,9436.21,0,2816.021,2206.317,2792.705
2008-06-30,2736.103,9370.778,0,2791.819,2175.611,2813.716
2008-07-01,2651.605,9096.966,0,2698.347,2081.054,2765.064
2008-07-02,2651.725,9162.137,0,2699.597,2062.927,2811.225
2008-07-03,2703.529,9398.174,0,2760.612,2088.969,2941.521
2008-07-04,2669.892,9400.724,0,2741.852,2077.234,2941.085
2008-07-07,2792.397,9902.976,0,2882.763,2190.304,3094.845
2008-07-08,2814.947,9950.274,0,2901.841,2193.207,3142.32
2008-07-09,2920.546,10355.374,0,3015.126,2289.675,3226.147
2008-07-10,2875.45,10178.608,0,2973.728,2259.26,3152.489
2008-07-11,2856.634,10031.377,0,2953.498,2245.464,3132.733
2008-07-14,2878.256,10054.274,0,2975.874,2259.162,3198.352
2008-07-15,2779.448,9649.018,0,2852.979,2157.91,3106.326
2008-07-16,2705.867,9323.384,0,2745.596,2088.777,2948.526
2008-07-17,2684.778,9288.372,0,2718.068,2073.327,2918.369
2008-07-18,2778.367,9588.404,0,2815.462,2158.7,3015.798
2008-07-21,2861.418,9870.991,0,2911.051,2228.446,3139.509
2008-07-22,2846.117,9851.294,0,2904.743,2217.827,3150.015
2008-07-23,2837.849,9734.721,0,2883.32,2213.147,3122.687
2008-07-24,2910.292,10005.992,0,2977.362,2299.571,3200.735
2008-07-25,2865.101,9923.16,0,2939.202,2265.683,3172.168
2008-07-28,2903.012,9974.142,0,2960.851,2278.229,3215.846
2008-07-29,2850.311,9791.873,0,2905.63,2232.787,3150.0
2008-07-30,2836.668,9715.789,0,2884.384,2219.242,3132.766
2008-07-31,2775.717,9470.334,0,2805.21,2164.08,3017.217
2008-08-01,2801.817,9556.912,0,2840.788,2205.685,3063.812
2008-08-04,2741.74,9375.687,0,2773.15,2155.891,2990.168
2008-08-05,2690.746,9080.215,0,2703.079,2120.509,2897.725
2008-08-06,2719.368,9047.136,0,2721.693,2150.003,2904.186
2008-08-07,2727.577,9035.285,0,2720.442,2143.803,2923.745
2008-08-08,2605.719,8658.779,0,2591.462,2056.916,2711.964
2008-08-11,2470.074,8170.152,0,2456.811,1975.516,2508.59
2008-08-12,2457.198,8192.798,0,2444.155,1961.231,2473.417
2008-08-13,2446.297,8249.641,0,2444.672,1949.357,2472.3
2008-08-14,2437.082,8278.654,0,2443.512,1941.237,2483.696
2008-08-15,2450.61,8233.409,0,2447.615,1957.473,2473.717
2008-08-18,2319.868,7833.091,0,2313.402,1859.998,2289.296
2008-08-19,2344.469,7963.57,0,2348.472,1889.099,2327.019
2008-08-20,2523.282,8531.149,0,2532.94,2042.944,2520.737
2008-08-21,2431.716,8243.03,0,2443.979,1975.889,2431.101
2008-08-22,2405.226,8101.677,0,2404.928,1948.065,2382.523
2008-08-25,2413.374,8065.451,0,2400.548,1954.851,2374.06
2008-08-26,2350.084,7887.367,0,2331.532,1919.976,2244.993
2008-08-27,2342.147,7827.164,0,2325.292,1921.884,2237.867
2008-08-28,2350.143,7817.053,0,2335.865,1938.757,2236.824
2008-08-29,2397.369,8004.244,0,2391.64,1975.453,2307.158
2008-09-01,2325.135,7685.235,0,2309.171,1905.901,2238.047
2008-09-02,2304.891,7578.357,0,2285.411,1882.179,2253.773
2008-09-03,2276.672,7413.55,0,2245.964,1849.173,2237.28
