date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
2004-02-03,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-04,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-05,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-06,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-09,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-10,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-11,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-12,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-13,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-16,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-17,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-18,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-19,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-20,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-23,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-24,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-25,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-26,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-02-27,100.6171,100.6314,99.6029,101.2838,100.0504,100.6019,101.3202,99.9388,98.9063,99.7821,101.5627,99.8576,102.3432,101.3908,101.4227,110.3092,111.9907,90.9304,114.7015,108.2721,103.3422,86.2515,0.3581,101.2446,100.0935,102.052,100.6958,101.5258,100.67,100.2802,100.0124,100.2279,100.6866,101.2048,101.8828,100.5797,99.9113,100.89,100.5402,101.2842,100.7116,99.0691,100.6124,99.6687,100.7217,100.6221
2004-03-01,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-02,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-03,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-04,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-05,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-08,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-09,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-10,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-11,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-12,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-15,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-16,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-17,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-18,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-19,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-22,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-23,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-24,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-25,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-26,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-29,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-30,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-03-31,100.5858,100.5729,99.6755,101.1135,100.2279,100.4548,101.3313,100.0248,98.8268,99.8038,101.4976,99.6858,102.0552,101.1808,100.8792,112.4094,112.5906,90.3269,113.0958,109.5295,102.8128,86.6787,0.4952,101.303,100.1748,102.0494,100.8503,101.3796,100.9087,100.3262,100.0771,100.3193,100.7123,101.081,101.6244,100.6222,99.9444,100.933,100.5831,101.1261,100.7613,99.1768,100.6378,99.6352,100.7887,100.6267
2004-04-01,100.5739,100.5227,99.7078,100.94,100.5506,100.0287,101.2173,100.0063,98.75,99.8854,101.3226,99.6075,102.7696,101.8308,101.2902,111.9093,112.4906,91.6345,113.999,109.2712,104.6128,86.9577,0.3215,101.3606,100.2951,102.06,100.9795,101.3548,100.993,100.3839,100.1925,100.4456,100.7865,100.9017,101.4929,100.6281,99.971,100.9195,100.6168,100.8622,100.7558,99.2669,100.6588,99.6164,100.7997,100.6149
2004-04-02,100.5739,100.5227,99.7078,100.94,100.5506,100.0287,101.2173,100.0063,98.75,99.8854,101.3226,99.6075,102.7696,101.8308,101.2902,111.9093,112.4906,91.6345,113.999,109.2712,104.6128,86.9577,0.3215,101.3606,100.2951,102.06,100.9795,101.3548,100.993,100.3839,100.1925,100.4456,100.7865,100.9017,101.4929,100.6281,99.971,100.9195,100.6168,100.8622,100.7558,99.2669,100.6588,99.6164,100.7997,100.6149
2004-04-05,100.5739,100.5227,99.7078,100.94,100.5506,100.0287,101.2173,100.0063,98.75,99.8854,101.3226,99.6075,102.7696,101.8308,101.2902,111.9093,112.4906,91.6345,113.999,109.2712,104.6128,86.9577,0.3215,101.3606,100.2951,102.06,100.9795,101.3548,100.993,100.3839,100.1925,100.4456,100.7865,100.9017,101.4929,100.6281,99.971,100.9195,100.6168,100.8622,100.7558,99.2669,100.6588,99.6164,100.7997,100.6149
2004-04-06,100.5739,100.5227,99.7078,100.94,100.5506,100.0287,101.2173,100.0063,98.75,99.8854,101.3226,99.6075,102.7696,101.8308,101.2902,111.9093,112.4906,91.6345,113.999,109.2712,104.6128,86.9577,0.3215,101.3606,100.2951,102.06,100.9795,101.3548,100.993,100.3839,100.1925,100.4456,100.7865,100.9017,101.4929,100.6281,99.971,100.9195,100.6168,100.8622,100.7558,99.2669,100.6588,99.6164,100.7997,100.6149
2004-04-07,100.5739,100.5227,99.7078,100.94,100.5506,100.0287,101.2173,100.0063,98.75,99.8854,101.3226,99.6075,102.7696,101.8308,101.2902,111.9093,112.4906,91.6345,113.999,109.2712,104.6128,86.9577,0.3215,101.3606,100.2951,102.06,100.9795,101.3548,100.993,100.3839,100.1925,100.4456,100.7865,100.9017,101.4929,100.6281,99.971,100.9195,100.6168,100.8622,100.7558,99.2669,100.6588,99.6164,100.7997,100.6149
2004-04-08,100.5739,100.5227,99.7078,100.94,100.5506,100.0287,101.2173,100.0063,98.75,99.8854,101.3226,99.6075,102.7696,101.8308,101.2902,111.9093,112.4906,91.6345,113.999,109.2712,104.6128,86.9577,0.3215,101.3606,100.2951,102.06,100.9795,101.3548,100.993,100.3839,100.1925,100.4456,100.7865,100.9017,101.4929,100.6281,99.971,100.9195,100.6168,100.8622,100.7558,99.2669,100.6588,99.6164,100.7997,100.6149
