date,chg_amt
2012-01-04,-0.003308128544423496
2012-01-05,0.017069701280227608
2012-01-09,0.006993006993007051
2012-01-10,0.003240740740740589
2012-01-11,-0.0032302722658051107
2012-01-12,0.0
2012-01-13,0.0
2012-01-16,-0.003703703703703707
2012-01-17,0.013475836431226726
2012-01-18,-0.009628610729023341
2012-01-19,0.009722222222222179
2012-01-20,0.006877579092159618
2012-01-30,-0.013205828779599431
2012-01-31,0.003230272265805315
2012-02-01,-0.006439742410303493
2012-02-02,0.01990740740740727
2012-02-03,0.006354970494779953
2012-02-06,-0.009472259810554762
2012-02-07,-0.010018214936247832
2012-02-08,0.013339466421343107
2012-02-09,0.0031774852473899764
2012-02-10,-0.003167420814479691
2012-02-13,-0.003177485247389775
2012-02-14,-0.0036429872495446296
2012-02-15,0.0
2012-02-16,-0.0031992687385740933
2012-02-17,0.0032095369096745148
2012-02-20,0.003656307129798906
2012-02-21,0.016393442622950834
2012-02-22,-0.0067204301075269365
2012-02-23,-0.003157419936851654
2012-02-24,0.006787330316742138
2012-02-27,-0.0035955056179775313
2012-02-28,0.003608479927830405
2012-02-29,0.0
2012-03-01,-0.0035955056179775313
2012-03-02,0.003608479927830405
2012-03-05,-0.009887640449438309
2012-03-06,-0.006808896958692547
2012-03-07,-0.0031992687385740933
2012-03-08,0.0032095369096745148
2012-03-09,-0.0031992687385740933
2012-03-12,0.0
2012-03-13,0.006877579092159618
2012-03-14,0.0031876138433513997
2012-03-15,-0.003177485247389775
2012-03-16,-0.0036429872495446296
2012-03-19,-0.0031992687385740933
2012-03-20,-0.0064190738193490296
2012-03-21,-0.0032302722658051107
2012-03-22,0.0
2012-03-23,-0.010185185185185295
2012-03-26,-0.003274087932647389
2012-03-27,0.003284842796809065
2012-03-28,-0.007015902712815565
2012-03-29,-0.00329722091380128
2012-03-30,0.020793950850661644
2012-04-05,0.006481481481481384
2012-04-06,0.0064397424103036964
2012-04-09,-0.0031992687385740933
2012-04-10,0.0032095369096745148
2012-04-11,0.003656307129798906
2012-04-12,0.006375227686703001
2012-04-13,0.003167420814479691
2012-04-16,-0.006314839873703308
2012-04-17,0.0031774852473899764
2012-04-18,0.009954751131221828
2012-04-19,-0.009856630824372868
2012-04-20,0.003167420814479691
2012-04-23,0.0
2012-04-24,0.003608479927830405
2012-04-25,-0.006741573033707921
2012-04-26,0.0
2012-04-27,0.0
2012-05-02,0.006787330316742138
2012-05-03,-0.0035955056179775313
2012-05-04,0.0
2012-05-07,0.006765899864682057
2012-05-08,-0.0031362007168459303
2012-05-09,-0.006741573033707921
2012-05-10,0.006787330316742138
2012-05-11,-0.0035955056179775313
2012-05-14,-0.009472259810554762
2012-05-15,-0.0036429872495446296
2012-05-16,-0.0063985374771481866
2012-05-17,0.0032198712051518482
2012-05-18,-0.0064190738193490296
2012-05-21,0.003230272265805315
2012-05-22,-0.0032198712051518482
2012-05-23,0.0
2012-05-24,0.003230272265805315
2012-05-25,0.0
2012-05-28,0.0064397424103036964
2012-05-29,0.003656307129798906
2012-05-31,0.0
2012-06-01,0.0
2012-06-04,-0.010018214936247832
2012-06-05,0.0032198712051518482
2012-06-06,0.0032095369096745148
2012-06-07,-0.0031992687385740933
2012-06-08,-0.0032095369096745148
2012-06-11,0.0064397424103036964
2012-06-12,-0.0031992687385740933
2012-06-13,0.0
2012-06-14,-0.010087116001834132
2012-06-15,0.006947660954145496
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-0.003679852805887768
2012-06-25,-0.0032317636195753076
2012-06-26,0.0
2012-06-27,-0.003705419175544237
2012-06-28,-0.0037192003719200405
2012-06-29,0.0037330844610359354
2012-07-02,-0.0037192003719200405
2012-07-03,0.0
2012-07-04,0.0037330844610359354
2012-07-05,0.0
2012-07-06,-0.0037192003719200405
2012-07-09,0.0
2012-07-10,-0.006999533364442222
2012-07-11,-0.0037593984962406048
2012-07-12,-0.007075471698113266
2012-07-13,0.003800475059382426
2012-07-16,-0.007098911500236689
2012-07-17,0.0
2012-07-18,0.007149666348903776
2012-07-19,-0.00378608613345954
2012-07-20,-0.007125890736342101
2012-07-23,-0.014832535885167319
2012-07-24,-0.007285089849441536
2012-07-25,0.003913894324853232
2012-07-26,0.0
2012-07-27,0.011208576998050746
2012-07-30,0.0
2012-07-31,0.0033734939759034565
2012-08-01,0.011047070124879987
2012-08-02,-0.0033254156769596762
2012-08-03,0.003336510962821791
2012-08-06,-0.0033254156769596762
2012-08-07,-0.0038131553860819866
2012-08-08,0.014354066985646053
2012-08-09,-0.007075471698113266
2012-08-10,0.003800475059382426
2012-08-13,0.0
2012-08-14,0.0033128253667771496
2012-08-15,-0.007075471698113266
2012-08-16,0.003800475059382426
2012-08-17,0.0
2012-08-20,0.0033128253667771496
2012-08-21,-0.007075471698113266
2012-08-22,0.010926365795724528
2012-08-23,-0.0037593984962406048
2012-08-24,0.0
2012-08-27,-0.003301886792452885
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.01088499763369623
2012-08-31,-0.007490636704119856
2012-09-03,-0.010377358490566152
2012-09-04,0.0
2012-09-05,-0.018589132507149525
2012-09-06,0.0
2012-09-07,0.015055852355512237
2012-09-10,0.0
2012-09-11,-0.007177033492822814
2012-09-12,-0.003855421686746991
2012-09-13,-0.007256894049346939
2012-09-14,0.0034113060428850477
2012-09-17,-0.011170471102476992
2012-09-18,-0.0034381139489195072
2012-09-19,-0.003942828979793004
2012-09-20,-0.007422068283028265
2012-09-21,0.0
2012-09-24,-0.003988035892322924
2012-09-25,-0.003503503503503451
2012-09-26,-0.0115519839276746
2012-09-27,0.03099593495934956
2012-09-28,0.014785608674223882
2012-10-08,0.003885381253035458
2012-10-09,0.01112723754233173
2012-10-10,-0.0038277511961722533
2012-10-11,0.0038424591738712814
2012-10-12,0.0
2012-10-15,0.0038277511961722533
2012-10-16,-0.0038131553860819866
2012-10-17,0.0038277511961722533
2012-10-18,0.003336510962821791
2012-10-19,-0.007125890736342101
2012-10-22,0.0
2012-10-23,0.0
2012-10-24,0.0038277511961722533
2012-10-25,-0.0038131553860819866
2012-10-26,-0.011004784688995066
2012-10-29,0.0038703434929850053
2012-10-30,0.0033734939759034565
2012-10-31,0.0
2012-11-01,0.014889529298751269
2012-11-02,0.007098911500236689
2012-11-05,-0.0070488721804511855
2012-11-06,0.01088499763369623
2012-11-07,0.0032771535580522807
2012-11-08,0.0037330844610359354
2012-11-09,0.0037192003719200405
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,-0.007410838351088474
2012-11-16,-0.02099860009332708
2012-11-19,0.003336510962821791
2012-11-20,0.007125890736342101
2012-11-21,-0.010377358490566152
2012-11-22,0.003336510962821791
2012-11-23,0.0
2012-11-26,-0.007125890736342101
2012-11-27,0.0038277511961722533
2012-11-28,0.0
2012-11-29,0.003336510962821791
2012-11-30,0.0
2012-12-03,-0.007125890736342101
2012-12-04,0.0
2012-12-05,0.01100478468899528
2012-12-06,0.0
2012-12-07,0.007098911500236689
2012-12-10,0.014567669172932188
2012-12-11,0.003242241778601259
2012-12-12,0.0
2012-12-13,-0.0032317636195753076
2012-12-14,0.03149606299212601
2012-12-17,-0.010327795240233358
2012-12-18,0.003629764065335756
2012-12-19,-0.003616636528028936
2012-12-20,-0.006805807622504593
2012-12-21,-0.0068524440383737435
2012-12-24,0.0032198712051518482
2012-12-25,0.021091242549289232
2012-12-26,-0.010327795240233358
2012-12-27,-0.006805807622504593
2012-12-28,0.0068524440383737435
2012-12-31,0.010435571687840149
